trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 48692.799999952316, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 4.14}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 48693.299999952316, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 3.78}]",48691.60000014305,1669837327464,cherry tomato,bagel plain,4.14,3.78,-0.3599999999999999,,bagel plain,962.5999999046326,962,962.7999999523163,True,i,50173.5,1481.8999998569489,1669837328945,1481,HRV,HRV_0197,2022-11-30 19:46:14
28,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 50175.299999952316, 'positionName': 'LEFT', 'positionCoords': [488.04, 263], 'bid': 4.2700000000000005}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 50175.40000009537, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 1.21}]",50174.0,1669837328946,Grapes,olives,4.2700000000000005,1.21,-3.0600000000000005,,olives,1376.1000001430511,1376,1376.4000000953674,True,i,52058.90000009537,1884.9000000953674,1669837330831,1885,HRV,HRV_0197,2022-11-30 19:46:14
29,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 52060.799999952316, 'positionName': 'LEFT', 'positionCoords': [490.04, 263.5], 'bid': 4.98}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 52061, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 4.14}]",52059.60000014305,1669837330832,edamame,cherry tomato,4.98,4.14,-0.8400000000000007,,edamame,906.5,906,906.8999998569489,True,u,53483.799999952316,1424.1999998092651,1669837332256,1424,HRV,HRV_0197,2022-11-30 19:46:14
30,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 53485.5, 'positionName': 'LEFT', 'positionCoords': [490.04, 263.5], 'bid': 4.95}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 53485.700000047684, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 4.82}]",53484.299999952316,1669837332256,baked potato,eggsalad,4.95,4.82,-0.1299999999999999,,eggsalad,906.2000000476837,907,906.4000000953674,True,i,54896.10000014305,1411.8000001907349,1669837333668,1412,HRV,HRV_0197,2022-11-30 19:46:14
31,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 54897.90000009537, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 4.3}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 54898.40000009537, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 9.85}]",54896.700000047684,1669837333669,banana,fried eggs,4.3,9.85,5.55,,fried eggs,557.4000000953674,557,557.7000000476837,True,i,55963.200000047684,1066.5,1669837334735,1066,HRV,HRV_0197,2022-11-30 19:46:14
32,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 55964.90000009537, 'positionName': 'LEFT', 'positionCoords': [490.04, 264], 'bid': 5.61}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 55965.40000009537, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 4.43}]",55963.700000047684,1669837334736,veggieswithdip,shreddedwheatwithmilk,5.61,4.43,-1.1800000000000006,,veggieswithdip,1026.5,1027,1026.9000000953674,True,u,57497.200000047684,1533.5,1669837336269,1533,HRV,HRV_0197,2022-11-30 19:46:14
33,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 57499, 'positionName': 'LEFT', 'positionCoords': [488.04, 263.5], 'bid': 1.5}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 57499.299999952316, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 0.49}]",57497.700000047684,1669837336270,hashbrowns,luckycharms,1.5,0.49,-1.01,,hashbrowns,948.2999999523163,948,948.7000000476837,True,u,58965.299999952316,1467.5999999046326,1669837337737,1467,HRV,HRV_0197,2022-11-30 19:46:14
34,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 58966.90000009537, 'positionName': 'LEFT', 'positionCoords': [489.04, 264], 'bid': 4.2}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 58967.200000047684, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 9.27}]",58965.799999952316,1669837337738,chicken nuggets2,yogurt no spoon,4.2,9.27,5.069999999999999,,yogurt no spoon,1000.3000001907349,1000,1000.6000001430511,True,i,60482.700000047684,1516.9000000953674,1669837339255,1517,HRV,HRV_0197,2022-11-30 19:46:14
35,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 60484.40000009537, 'positionName': 'LEFT', 'positionCoords': [490.04, 264], 'bid': 9.89}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 60484.90000009537, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 9.2}]",60483.299999952316,1669837339255,eggs,steak,9.89,9.2,-0.6900000000000013,,eggs,698.8000001907349,699,699.0,True,u,61701.5,1218.2000000476837,1669837340474,1219,HRV,HRV_0197,2022-11-30 19:46:14
36,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 61703.299999952316, 'positionName': 'LEFT', 'positionCoords': [489.04, 263], 'bid': 2.93}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 61703.799999952316, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 2.22}]",61702.10000014305,1669837340474,rigatoni and sauce,ice cream sundae 002,2.93,2.22,-0.71,,ice cream sundae 002,824,824,824.2999999523163,True,i,63035.10000014305,1333.0,1669837341807,1333,HRV,HRV_0197,2022-11-30 19:46:14
37,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 63036.799999952316, 'positionName': 'LEFT', 'positionCoords': [490.04, 264], 'bid': 6.2700000000000005}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 63037.200000047684, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 6.17}]",63035.40000009537,1669837341807,turkeysandwich,strawberries,6.2700000000000005,6.17,-0.10000000000000053,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 64770.299999952316, 'date time': 1669837343542}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 64848.299999952316, 'date time': 1669837343620}]",NaN,NaN,NaN,,False,NaN,68222.70000004768,5187.299999952316,1669837346995,5188,HRV,HRV_0197,2022-11-30 19:46:14
38,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 68225, 'positionName': 'LEFT', 'positionCoords': [489.04, 264], 'bid': 0.49}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 68225.10000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 2}]",68223.0,1669837346995,luckycharms,hotdog w must,0.49,2.0,1.51,,NaN,NaN,NaN,,False,NaN,73221.10000014305,4998.100000143051,1669837351993,4998,HRV,HRV_0197,2022-11-30 19:46:14
39,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 73222.29999995232, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 1.21}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 73222.40000009537, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 5.87}]",73221.90000009537,1669837351994,olives,fruitsalad,1.21,5.87,4.66,,NaN,NaN,NaN,,False,NaN,78223.0,5001.099999904633,1669837356995,5001,HRV,HRV_0197,2022-11-30 19:46:14
40,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 78223.90000009537, 'positionName': 'LEFT', 'positionCoords': [490.04, 264], 'bid': 5.79}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 78224.10000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 9.27}]",78223.5,1669837356995,mashed potato,yogurt no spoon,5.79,9.27,3.4799999999999995,,NaN,NaN,NaN,,False,NaN,83215.60000014305,4992.100000143051,1669837361988,4993,HRV,HRV_0197,2022-11-30 19:46:14
41,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 83216.90000009537, 'positionName': 'LEFT', 'positionCoords': [488.04, 263], 'bid': 8.32}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 83217.10000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 9.27}]",83216.10000014305,1669837361988,Tribe humus pita,yogurt no spoon,8.32,9.27,0.9499999999999993,,NaN,NaN,NaN,,False,NaN,88208.10000014305,4992.0,1669837366980,4992,HRV,HRV_0197,2022-11-30 19:46:14
42,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 88208.79999995232, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 9.2}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 88209, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 4.03}]",88208.40000009537,1669837366980,steak,pear,9.2,4.03,-5.169999999999999,,NaN,NaN,NaN,,False,NaN,93207.90000009537,4999.5,1669837371980,5000,HRV,HRV_0197,2022-11-30 19:46:14
43,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 93209, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 3.78}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 93209.10000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 4.97}]",93208.40000009537,1669837371980,bagel plain,orange slices,3.78,4.97,1.19,"[{'event': 'visibilitychange', 'details': 'visible', 'performance time': 95657.10000014305, 'date time': 1669837374435}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 95657.70000004768, 'date time': 1669837374436}]",bagel plain,1949.5,2456,2449.5,True,u,96164.60000014305,2956.2000000476837,1669837374942,2962,HRV,HRV_0197,2022-11-30 19:46:14
44,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 96166.20000004768, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 6.17}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 96166.60000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263], 'bid': 5.09}]",96165.20000004768,1669837374943,strawberries,blueberries,6.17,5.09,-1.08,,strawberries,793,793,793.2999999523163,True,u,97465.5,1300.2999999523163,1669837376243,1300,HRV,HRV_0197,2022-11-30 19:46:14
45,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 97466.90000009537, 'positionName': 'LEFT', 'positionCoords': [489.04, 263], 'bid': 5.66}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 97467.10000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 9.21}]",97465.90000009537,1669837376244,lox,salmon,5.66,9.21,3.5500000000000007,,salmon,676.2000000476837,676,676.5,True,i,98651.79999995232,1185.8999998569489,1669837377430,1186,HRV,HRV_0197,2022-11-30 19:46:14
46,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 98653.29999995232, 'positionName': 'LEFT', 'positionCoords': [490.04, 263.5], 'bid': 0.61}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 98653.5, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 0.49}]",98652.40000009537,1669837377430,cheerios,luckycharms,0.61,0.49,-0.12,,cheerios,1473.7000000476837,1474,1474.0,True,u,100635.79999995232,1983.3999998569489,1669837379414,1984,HRV,HRV_0197,2022-11-30 19:46:14
47,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 100637.29999995232, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 4.43}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 100637.5, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 4.3}]",100636.40000009537,1669837379414,shreddedwheatwithmilk,banana,4.43,4.3,-0.1299999999999999,,banana,641.3999998569489,642,641.5999999046326,True,i,101783.5,1147.0999999046326,1669837380561,1147,HRV,HRV_0197,2022-11-30 19:46:14
48,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 101785.10000014305, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 5.91}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 101785.60000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 9.85}]",101784.10000014305,1669837380562,cocktailshrimp,fried eggs,5.91,9.85,3.9399999999999995,,fried eggs,686.0999999046326,686,686.3999998569489,True,i,102987.40000009537,1203.2999999523163,1669837381765,1203,HRV,HRV_0197,2022-11-30 19:46:14
49,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 102989, 'positionName': 'LEFT', 'positionCoords': [490.04, 263.5], 'bid': 0.61}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 102989.5, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 0.5700000000000001}]",102988.0,1669837381766,cheerios,popsicles,0.61,0.5700000000000001,-0.039999999999999925,,cheerios,610.2999999523163,611,610.6000001430511,True,u,104103.29999995232,1115.2999999523163,1669837382881,1115,HRV,HRV_0197,2022-11-30 19:46:14
50,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 104105, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 4.43}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 104105.29999995232, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263], 'bid': 1.67}]",104104.0,1669837382882,shreddedwheatwithmilk,corn cob,4.43,1.67,-2.76,,corn cob,661.7000000476837,662,662.0,True,i,105279.20000004768,1175.2000000476837,1669837384057,1175,HRV,HRV_0197,2022-11-30 19:46:14
51,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 105280.70000004768, 'positionName': 'LEFT', 'positionCoords': [489.04, 263.5], 'bid': 0.27}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 105280.90000009537, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 0.49}]",105279.60000014305,1669837384058,froot loops w milk,luckycharms,0.27,0.49,0.21999999999999997,,luckycharms,990.3999998569489,990,990.5999999046326,True,i,106790.5,1510.8999998569489,1669837385568,1510,HRV,HRV_0197,2022-11-30 19:46:14
52,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 106792.10000014305, 'positionName': 'LEFT', 'positionCoords': [490.04, 264], 'bid': 2}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 106792.5, 'positionName': 'RIGHT', 'positionCoords': [973.96, 264], 'bid': 7.17}]",106791.10000014305,1669837385569,hotdog w must,turkey sandwich,2.0,7.17,5.17,,turkey sandwich,727,727,727.2999999523163,True,i,108023.60000014305,1232.5,1669837386801,1232,HRV,HRV_0197,2022-11-30 19:46:14
53,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 108025.20000004768, 'positionName': 'LEFT', 'positionCoords': [488.04, 263], 'bid': 5.09}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 108025.60000014305, 'positionName': 'RIGHT', 'positionCoords': [973.96, 263.5], 'bid': 0.5700000000000001}]",108024.29999995232,1669837386802,blueberries,popsicles,5.09,0.5700000000000001,-4.52,,blueberries,589.7000000476837,590,590.0,True,u,109126.0,1101.7000000476837,1669837387904,1102,HRV,HRV_0197,2022-11-30 19:46:14
