trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 4759.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 3.45}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 4778.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.02}]",45570.5,1669830640099,banana,seaweed,3.45,3.02,-0.43000000000000016,banana,960.3000000119209,961,960.5,True,u,47034.39999997616,1463.8999999761581,1669830641563,1464,,HRV,HRV_0114,2022-11-30 18:01:10
28,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 4484.800000011921, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 8.620000000000001}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 4688.199999988079, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 9.03}]",47034.80000001192,1669830641563,cherry tomato,rigatoni and sauce,8.620000000000001,9.03,0.40999999999999837,rigatoni and sauce,648,649,648.1999999880791,True,i,48186.39999997616,1151.5999999642372,1669830642715,1152,,HRV,HRV_0114,2022-11-30 18:01:10
29,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 4778.899999976158, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 8.790000000000001}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 4334.899999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.81}]",48186.5,1669830642715,tacos,edamame,8.790000000000001,8.81,0.019999999999999574,tacos,824.1999999880791,825,824.5,True,u,49514.89999997616,1328.3999999761581,1669830644044,1329,,HRV,HRV_0114,2022-11-30 18:01:10
30,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 4484.699999988079, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 8.620000000000001}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 4049.300000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 7.75}]",49515.0,1669830644044,cherry tomato,froot loops w milk,8.620000000000001,7.75,-0.870000000000001,froot loops w milk,1304.199999988079,1304,1304.300000011921,True,i,51323.60000002384,1808.6000000238419,1669830645852,1808,,HRV,HRV_0114,2022-11-30 18:01:10
31,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 4689.899999976158, 'positionName': 'LEFT', 'positionCoords': [511.6, 334.5], 'bid': 9.03}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 4099.399999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.8}]",51323.69999998808,1669830645852,rigatoni and sauce,chickenfingers,9.03,8.8,-0.22999999999999865,rigatoni and sauce,583.3000000119209,584,583.4000000357628,True,u,52410.5,1086.800000011921,1669830646939,1087,,HRV,HRV_0114,2022-11-30 18:01:10
32,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 4501.199999988079, 'positionName': 'LEFT', 'positionCoords': [511.6, 334.5], 'bid': 8.71}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 4796, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 9.18}]",52410.69999998808,1669830646939,lox,mashed potato,8.71,9.18,0.46999999999999886,lox,664.1000000238419,665,664.1999999880791,True,u,53577.69999998808,1167.0,1669830648106,1167,,HRV,HRV_0114,2022-11-30 18:01:10
33,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 4796.899999976158, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 7.59}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 4170.300000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 7.97}]",53577.80000001192,1669830648107,Tribe humus pita,apple slices,7.59,7.97,0.3799999999999999,Tribe humus pita,937.0999999642372,938,937.5999999642372,True,u,55018.69999998808,1440.8999999761581,1669830649548,1441,,HRV,HRV_0114,2022-11-30 18:01:10
34,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 4353.600000023842, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 7.41}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 4637.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.96}]",55018.80000001192,1669830649548,corn cob,cheerios,7.41,3.96,-3.45,corn cob,608.1999999880791,608,608.3000000119209,True,u,56131.10000002384,1112.300000011921,1669830650660,1112,,HRV,HRV_0114,2022-11-30 18:01:10
35,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 4191, 'positionName': 'LEFT', 'positionCoords': [511.6, 335.5], 'bid': 3.82}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 4691, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.4}]",56131.19999998808,1669830650660,salmon,cocktailshrimp,3.82,8.4,4.58,cocktailshrimp,1095.699999988079,1096,1095.9000000357628,True,i,57730.69999998808,1599.5,1669830652260,1600,,HRV,HRV_0114,2022-11-30 18:01:10
36,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 4170, 'positionName': 'LEFT', 'positionCoords': [512.6, 335], 'bid': 7.97}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 4813.899999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 7.98}]",57730.89999997616,1669830652260,apple slices,veggieswithdip,7.97,7.98,0.010000000000000675,veggieswithdip,896.2000000476837,896,896.4000000357628,True,i,59130.69999998808,1399.800000011921,1669830653660,1400,,HRV,HRV_0114,2022-11-30 18:01:10
37,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 4595.300000011921, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 8.14}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 4812.600000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 7.59}]",59130.89999997616,1669830653660,ice cream sundae 002,Tribe humus pita,8.14,7.59,-0.5500000000000007,Tribe humus pita,823.8000000119209,824,824.0,True,i,60459.10000002384,1328.2000000476837,1669830654988,1328,,HRV,HRV_0114,2022-11-30 18:01:10
38,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 4814.899999976158, 'positionName': 'LEFT', 'positionCoords': [512.6, 335], 'bid': 8.51}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 3891.800000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.63}]",60459.19999998808,1669830654988,baked potato,strawberries,8.51,8.63,0.120000000000001,strawberries,1087.4000000357628,1088,1087.699999988079,True,i,62050.60000002384,1591.4000000357628,1669830656580,1592,,HRV,HRV_0114,2022-11-30 18:01:10
39,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 4086.100000023842, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 8.8}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 4238.100000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 8.84}]",62050.80000001192,1669830656580,chickenfingers,luckycharms,8.8,8.84,0.03999999999999915,luckycharms,712.0999999642372,712,712.3000000119209,True,i,63266.39999997616,1215.5999999642372,1669830657796,1216,,HRV,HRV_0114,2022-11-30 18:01:10
40,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 4253.800000011921, 'positionName': 'LEFT', 'positionCoords': [511.6, 335.5], 'bid': 8.84}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 4596.699999988079, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 8.040000000000001}]",63266.5,1669830657796,luckycharms,rigatoni,8.84,8.040000000000001,-0.7999999999999989,rigatoni,664.1999999880791,664,664.5,True,i,64434.39999997616,1167.8999999761581,1669830658964,1168,,HRV,HRV_0114,2022-11-30 18:01:10
41,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 4834.199999988079, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 6.8}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 4741.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.45}]",64434.60000002384,1669830658964,blueberries,banana,6.8,3.45,-3.3499999999999996,blueberries,792.1999999880791,792,792.3999999761581,True,u,65729.89999997616,1295.2999999523163,1669830660259,1295,,HRV,HRV_0114,2022-11-30 18:01:10
42,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 4223.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 335.5], 'bid': 3.72}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 4835.100000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 7.31}]",65730.0,1669830660259,eggsalad,bagel plain,3.72,7.31,3.5899999999999994,bagel plain,889.3000000119209,890,889.6000000238419,True,i,67122.30000001192,1392.300000011921,1669830661651,1392,,HRV,HRV_0114,2022-11-30 18:01:10
43,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 4779.699999988079, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 8.790000000000001}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 4653.199999988079, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 6.4}]",67122.5,1669830661652,tacos,raisin bran w milk,8.790000000000001,6.4,-2.3900000000000006,tacos,592.6000000238419,592,592.8000000119209,True,u,68219.60000002384,1097.1000000238419,1669830662749,1097,,HRV,HRV_0114,2022-11-30 18:01:10
44,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 4136.899999976158, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 7.83}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 4591.800000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 7.65}]",68219.69999998808,1669830662749,steak,kiwi,7.83,7.65,-0.17999999999999972,steak,655.1000000238419,655,655.3000000119209,True,u,69379.19999998808,1159.5,1669830663908,1159,,HRV,HRV_0114,2022-11-30 18:01:10
45,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 4691, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 8.4}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 4024.300000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.34}]",69379.30000001192,1669830663908,cocktailshrimp,blackbeanswithrice,8.4,8.34,-0.0600000000000005,cocktailshrimp,663.5999999642372,664,663.6999999880791,True,u,70546.69999998808,1167.3999999761581,1669830665076,1168,,HRV,HRV_0114,2022-11-30 18:01:10
46,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 4796.899999976158, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 7.59}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 4836, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 9.32}]",70546.80000001192,1669830665076,Tribe humus pita,burrito,7.59,9.32,1.7300000000000004,Tribe humus pita,736,736,736.0999999642372,True,u,71786.19999998808,1239.3999999761581,1669830666315,1239,,HRV,HRV_0114,2022-11-30 18:01:10
47,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 4366.800000011921, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 7.41}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 4795, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 9.18}]",71786.30000001192,1669830666315,corn cob,mashed potato,7.41,9.18,1.7699999999999996,mashed potato,2032.699999988079,2033,2032.8999999761581,True,i,74321.80000001192,2535.5,1669830668851,2536,,HRV,HRV_0114,2022-11-30 18:01:10
48,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 4814, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 7.98}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 4591.800000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 7.65}]",74322.0,1669830668851,veggieswithdip,kiwi,7.98,7.65,-0.33000000000000007,veggieswithdip,593.3000000119209,594,593.5,True,u,75418.80000001192,1096.800000011921,1669830669948,1097,,HRV,HRV_0114,2022-11-30 18:01:10
49,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 4467.600000023842, 'positionName': 'LEFT', 'positionCoords': [510.6, 335], 'bid': 6.16}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 4704.899999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 5.94}]",75418.80000001192,1669830669948,yogurt no spoon,fried eggs,6.16,5.94,-0.21999999999999975,yogurt no spoon,800.3000000119209,800,800.5,True,u,76723.0,1304.199999988079,1669830671252,1304,,HRV,HRV_0114,2022-11-30 18:01:10
50,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 4102.199999988079, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 8.8}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 4779.600000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 8.790000000000001}]",76723.19999998808,1669830671252,chickenfingers,tacos,8.8,8.790000000000001,-0.009999999999999787,tacos,735.9000000357628,737,736.1999999880791,True,i,77962.30000001192,1239.1000000238419,1669830672491,1239,,HRV,HRV_0114,2022-11-30 18:01:10
51,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 4836, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 9.32}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 3937.399999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 9.65}]",77962.30000001192,1669830672492,burrito,mac & cheese,9.32,9.65,0.33000000000000007,mac & cheese,600.6999999880791,600,600.8999999761581,True,i,79066.30000001192,1104.0,1669830673595,1103,,HRV,HRV_0114,2022-11-30 18:01:10
52,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 4760, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 3.45}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 4420.399999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.61}]",79066.30000001192,1669830673596,banana,shreddedwheatwithmilk,3.45,3.61,0.1599999999999997,banana,1088.5999999642372,1088,1088.8999999761581,True,u,80658.5,1592.199999988079,1669830675188,1592,,HRV,HRV_0114,2022-11-30 18:01:10
53,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 4335.100000023842, 'positionName': 'LEFT', 'positionCoords': [512.6, 335], 'bid': 8.81}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 4836.100000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 9.16}]",80658.5,1669830675188,edamame,sweetpotato,8.81,9.16,0.34999999999999964,sweetpotato,752.1999999880791,752,752.5,True,i,81915.0,1256.5,1669830676444,1256,,HRV,HRV_0114,2022-11-30 18:01:10
