trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 49710.70000000298, 'positionName': 'LEFT', 'positionCoords': [359, 190], 'bid': 7.22}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 49711, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 7.01}]",49708.90000000596,1669831344655,turkeysandwich,cantaloupe,7.22,7.01,-0.20999999999999996,,turkeysandwich,875.7000000029802,876,875.9000000059605,True,u,51092.5,1383.5999999940395,1669831346039,1384,HRV,HRV_0145,2022-11-30 18:06:44
28,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 51093.80000001192, 'positionName': 'LEFT', 'positionCoords': [357, 189.5], 'bid': 7.17}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 51094, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 5.58}]",51092.90000000596,1669831346039,pear,banana,7.17,5.58,-1.5899999999999999,,pear,1067,1068,1067.5,True,u,52676.10000000894,1583.2000000029802,1669831347623,1584,HRV,HRV_0145,2022-11-30 18:06:44
29,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 52678.5, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 5.58}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 52678.90000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 189], 'bid': 5.48}]",52676.70000000298,1669831347623,banana,rigatoni,5.58,5.48,-0.09999999999999964,,banana,1450.7000000029802,1451,1451.2000000029802,True,u,54631.40000000596,1954.7000000029802,1669831349578,1955,HRV,HRV_0145,2022-11-30 18:06:44
30,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 54633.90000000596, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 1.65}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 54634.70000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 0.42}]",54632.0,1669831349579,sweetpotato,avocado,1.65,0.42,-1.23,,sweetpotato,1336.300000011921,1336,1336.800000011921,True,u,56470.90000000596,1838.9000000059605,1669831351417,1838,HRV,HRV_0145,2022-11-30 18:06:44
31,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 56472.20000000298, 'positionName': 'LEFT', 'positionCoords': [358, 189], 'bid': 7.91}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 56472.40000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 7.45}]",56471.30000001192,1669831351418,rigatoni and sauce,ice cream sundae 002,7.91,7.45,-0.45999999999999996,,rigatoni and sauce,1008.5,1009,1009.0,True,u,58003.0,1531.699999988079,1669831352950,1532,HRV,HRV_0145,2022-11-30 18:06:44
32,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 58005.40000000596, 'positionName': 'LEFT', 'positionCoords': [357, 189], 'bid': 7.07}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 58005.60000000894, 'positionName': 'RIGHT', 'positionCoords': [832, 189], 'bid': 8.14}]",58003.5,1669831352950,Grapes,grilled chicken strips,7.07,8.14,1.0700000000000003,,grilled chicken strips,931.8000000119209,932,932.3000000119209,True,i,59445.90000000596,1442.4000000059605,1669831354392,1442,HRV,HRV_0145,2022-11-30 18:06:44
33,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 59448.30000001192, 'positionName': 'LEFT', 'positionCoords': [359, 189.5], 'bid': 7.03}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 59448.60000000894, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 6.91}]",59446.5,1669831354393,apple slices,luckycharms,7.03,6.91,-0.1200000000000001,,apple slices,1281.6000000089407,1282,1282.0,True,u,61246.80000001192,1800.300000011921,1669831356193,1800,HRV,HRV_0145,2022-11-30 18:06:44
34,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 61249.20000000298, 'positionName': 'LEFT', 'positionCoords': [357, 189.5], 'bid': 4.46}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 61249.40000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 4.21}]",61247.40000000596,1669831356194,hashbrowns,shreddedwheatwithmilk,4.46,4.21,-0.25,,shreddedwheatwithmilk,1558.7000000029802,1559,1559.0,True,i,63319.0,2071.5999999940395,1669831358266,2072,HRV,HRV_0145,2022-11-30 18:06:44
35,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 63320.30000001192, 'positionName': 'LEFT', 'positionCoords': [359, 189.5], 'bid': 5.57}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 63320.5, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 6.8}]",63319.30000001192,1669831358266,roastedpotatoes,burrito,5.57,6.8,1.2299999999999995,,burrito,1960.5,1961,1961.0,True,i,65794.20000000298,2474.8999999910593,1669831360741,2475,HRV,HRV_0145,2022-11-30 18:06:44
36,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 65795.5, 'positionName': 'LEFT', 'positionCoords': [358, 190], 'bid': 0.13}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 65795.90000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 4.66}]",65794.5,1669831360741,salmon,mac & cheese,0.13,4.66,4.53,,mac & cheese,1068.6000000089407,1069,1069.0,True,i,67372.40000000596,1577.9000000059605,1669831362319,1578,HRV,HRV_0145,2022-11-30 18:06:44
37,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 67374.90000000596, 'positionName': 'LEFT', 'positionCoords': [359, 190], 'bid': 4.86}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 67375.20000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 5.83}]",67372.90000000596,1669831362320,mashed potato,froot loops w milk,4.86,5.83,0.9699999999999998,,froot loops w milk,923.2000000029802,923,923.5,True,i,68819.40000000596,1446.5,1669831363766,1446,HRV,HRV_0145,2022-11-30 18:06:44
38,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 68821.70000000298, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 6.8}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 68821.90000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 1.65}]",68819.90000000596,1669831363767,burrito,sweetpotato,6.8,1.65,-5.15,,burrito,956.2000000029802,956,956.5999999940395,True,u,70295.40000000596,1475.5,1669831365242,1475,HRV,HRV_0145,2022-11-30 18:06:44
39,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 70298, 'positionName': 'LEFT', 'positionCoords': [357, 189], 'bid': 6.07}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 70298.5, 'positionName': 'RIGHT', 'positionCoords': [832, 189], 'bid': 0.08}]",70296.10000000894,1669831365243,blueberries,lox,6.07,0.08,-5.99,,blueberries,790.7999999970198,791,791.2000000029802,True,u,71598.40000000596,1302.2999999970198,1669831366545,1302,HRV,HRV_0145,2022-11-30 18:06:44
40,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 71601.30000001192, 'positionName': 'LEFT', 'positionCoords': [357, 189], 'bid': 5.48}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 71601.80000001192, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 5.57}]",71599.30000001192,1669831366546,rigatoni,roastedpotatoes,5.48,5.57,0.08999999999999986,,roastedpotatoes,855.8999999910593,856,856.1999999880791,True,i,72968.0,1368.699999988079,1669831367915,1369,HRV,HRV_0145,2022-11-30 18:06:44
41,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 72970.70000000298, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 5.83}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 72971.40000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 5.58}]",72968.60000000894,1669831367915,froot loops w milk,banana,5.83,5.58,-0.25,,froot loops w milk,943.2000000029802,944,943.7000000029802,True,u,74431.5,1462.8999999910593,1669831369378,1463,HRV,HRV_0145,2022-11-30 18:06:44
42,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 74433.90000000596, 'positionName': 'LEFT', 'positionCoords': [359, 189.5], 'bid': 4.8500000000000005}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 74434.20000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 5.58}]",74432.10000000894,1669831369379,baked potato,banana,4.8500000000000005,5.58,0.7299999999999995,,baked potato,1015.8999999910593,1016,1016.3999999910593,True,u,75967.10000000894,1535.0,1669831370914,1535,HRV,HRV_0145,2022-11-30 18:06:44
43,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 75969.60000000894, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 6.5200000000000005}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 75969.90000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 8.02}]",75967.70000000298,1669831370914,popsicles,turkey sandwich,6.5200000000000005,8.02,1.4999999999999991,,turkey sandwich,696.1000000089407,697,696.7000000029802,True,i,77181.5,1213.7999999970198,1669831372128,1214,HRV,HRV_0145,2022-11-30 18:06:44
44,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 77183, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 8.57}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 77183.5, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 5.12}]",77181.80000001192,1669831372128,steak,fried eggs,8.57,5.12,-3.45,,steak,722.6999999880791,724,723.0999999940395,True,u,78427.20000000298,1245.3999999910593,1669831373374,1246,HRV,HRV_0145,2022-11-30 18:06:44
45,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 78428.80000001192, 'positionName': 'LEFT', 'positionCoords': [357, 189.5], 'bid': 4.46}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 78429.20000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 0}]",78427.70000000298,1669831373374,hashbrowns,sushi w_condiments,4.46,0.0,-4.46,,hashbrowns,1099.9000000059605,1101,1100.4000000059605,True,u,80030.0,1602.2999999970198,1669831374977,1603,HRV,HRV_0145,2022-11-30 18:06:44
46,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 80032.20000000298, 'positionName': 'LEFT', 'positionCoords': [358, 189], 'bid': 0.08}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 80032.90000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 4.73}]",80030.5,1669831374977,lox,granola w milk,0.08,4.73,4.65,,granola w milk,792.8000000119209,793,793.3000000119209,True,i,81334.90000000596,1304.4000000059605,1669831376282,1305,HRV,HRV_0145,2022-11-30 18:06:44
47,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 81337.30000001192, 'positionName': 'LEFT', 'positionCoords': [359, 190], 'bid': 7.41}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 81337.70000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 189], 'bid': 4.67}]",81335.5,1669831376282,burger,corn cob,7.41,4.67,-2.74,,burger,848.4000000059605,849,848.8000000119209,True,u,82704.70000000298,1369.2000000029802,1669831377651,1369,HRV,HRV_0145,2022-11-30 18:06:44
48,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 82707.40000000596, 'positionName': 'LEFT', 'positionCoords': [358, 190], 'bid': 0.12}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 82708, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 0}]",82705.5,1669831377652,eggsalad,sushi w_condiments,0.12,0.0,-0.12,,eggsalad,2510.4000000059605,2511,2510.800000011921,True,u,85738.0,3032.5,1669831380685,3033,HRV,HRV_0145,2022-11-30 18:06:44
49,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 85740, 'positionName': 'LEFT', 'positionCoords': [357, 189], 'bid': 5.48}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 85740.20000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 4.08}]",85738.60000000894,1669831380685,rigatoni,veggieswithdip,5.48,4.08,-1.4000000000000004,,rigatoni,1373.3999999910593,1374,1373.8999999910593,True,u,87633.10000000894,1894.5,1669831382580,1895,HRV,HRV_0145,2022-11-30 18:06:44
50,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 87635.80000001192, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 5.83}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 87636.20000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 0}]",87633.90000000596,1669831382580,froot loops w milk,seaweed,5.83,0.0,-5.83,,froot loops w milk,789.7999999970198,791,790.2000000029802,True,u,88941.20000000298,1307.2999999970198,1669831383888,1308,HRV,HRV_0145,2022-11-30 18:06:44
51,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 88943.60000000894, 'positionName': 'LEFT', 'positionCoords': [357, 189], 'bid': 5.28}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 88943.90000000596, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 8.57}]",88941.70000000298,1669831383888,Tribe humus pita,chicken nuggets2,5.28,8.57,3.29,,chicken nuggets2,969.2000000029802,970,969.6000000089407,True,i,90419.90000000596,1478.2000000029802,1669831385366,1478,HRV,HRV_0145,2022-11-30 18:06:44
52,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 90422.30000001192, 'positionName': 'LEFT', 'positionCoords': [358, 189.5], 'bid': 8.81}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 90422.60000000894, 'positionName': 'RIGHT', 'positionCoords': [832, 190], 'bid': 8.02}]",90420.40000000596,1669831385367,fruitsalad,turkey sandwich,8.81,8.02,-0.7900000000000009,,fruitsalad,1547.5999999940395,1548,1548.0999999940395,True,u,92490.10000000894,2069.7000000029802,1669831387437,2070,HRV,HRV_0145,2022-11-30 18:06:44
53,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 92492.5, 'positionName': 'LEFT', 'positionCoords': [357, 189.5], 'bid': 7.17}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 92493.20000000298, 'positionName': 'RIGHT', 'positionCoords': [832, 189.5], 'bid': 7.1000000000000005}]",92490.70000000298,1669831387437,pear,yogurt no spoon,7.17,7.1000000000000005,-0.0699999999999994,,pear,772.4000000059605,773,772.6000000089407,True,u,93768.20000000298,1277.5,1669831388715,1278,HRV,HRV_0145,2022-11-30 18:06:44
