trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
150,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 150, 'loaded': True, 'loadedTime': 224611.90000009537, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 5.67}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 150, 'loaded': True, 'loadedTime': 224613.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.44}]",224608.90000009537,1669832343363,raspberries,edamame,5.67,5.44,-0.22999999999999954,,edamame,i,756.7000000476837,758,True,225876.60000014305,1267.7000000476837,1669832344631,1268,757.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
151,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 151, 'loaded': True, 'loadedTime': 225880.79999995232, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 6.74}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 151, 'loaded': True, 'loadedTime': 225881.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 7.08}]",225877.79999995232,1669832344632,cheerios,avocado,6.74,7.08,0.33999999999999986,,avocado,i,696.2000000476837,697,True,227079.10000014305,1201.3000001907349,1669832345834,1202,697.0,HRV,HRV_0196,2022-11-30 18:23:13
152,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 152, 'loaded': True, 'loadedTime': 227083.5, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 7.42}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 152, 'loaded': True, 'loadedTime': 227084.70000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 7.35}]",227080.5,1669832345835,turkey sandwich,omelette,7.42,7.35,-0.07000000000000028,,omelette,i,708.9000000953674,709,True,228296.60000014305,1216.1000001430511,1669832347051,1216,709.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
153,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 153, 'loaded': True, 'loadedTime': 228300.90000009537, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 4.41}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 153, 'loaded': True, 'loadedTime': 228302.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 7.58}]",228297.70000004768,1669832347052,mango,fruitsalad,4.41,7.58,3.17,,fruitsalad,i,988.2999999523163,989,True,229797.10000014305,1499.4000000953674,1669832348552,1500,989.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
154,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 154, 'loaded': True, 'loadedTime': 229801.40000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 7.88}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 154, 'loaded': True, 'loadedTime': 229803.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 6.73}]",229798.5,1669832348553,luckycharms,fried eggs,7.88,6.73,-1.1499999999999995,,luckycharms,u,816.7000000476837,818,True,231132.20000004768,1333.7000000476837,1669832349887,1334,817.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
155,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 155, 'loaded': True, 'loadedTime': 231134.29999995232, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 8.05}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 155, 'loaded': True, 'loadedTime': 231135, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 7.08}]",231132.90000009537,1669832349887,turkeysandwich,avocado,8.05,7.08,-0.9700000000000006,,turkeysandwich,u,753,754,True,232400.5,1267.5999999046326,1669832351155,1268,753.7999999523163,HRV,HRV_0196,2022-11-30 18:23:13
156,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 156, 'loaded': True, 'loadedTime': 232404.79999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.48}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 156, 'loaded': True, 'loadedTime': 232405.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.76}]",232401.79999995232,1669832351156,kiwi,orange slices,4.48,5.76,1.2799999999999994,,orange slices,i,620.1000001430511,621,True,233528.5,1126.7000000476837,1669832352283,1127,620.9000000953674,HRV,HRV_0196,2022-11-30 18:23:13
157,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 157, 'loaded': True, 'loadedTime': 233531.40000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 2.75}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 157, 'loaded': True, 'loadedTime': 233532.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.28}]",233529.40000009537,1669832352284,seaweed,bagel plain,2.75,2.28,-0.4700000000000002,,bagel plain,i,732.3999998569489,733,True,234771.40000009537,1242.0,1669832353526,1242,733.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
158,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 158, 'loaded': True, 'loadedTime': 234774.40000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.58}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 158, 'loaded': True, 'loadedTime': 234775.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 3.79}]",234772.29999995232,1669832353527,granola w milk,apple slices,1.58,3.79,2.21,,apple slices,i,777.5,778,True,236055.60000014305,1283.3000001907349,1669832354810,1283,778.4000000953674,HRV,HRV_0196,2022-11-30 18:23:13
159,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 159, 'loaded': True, 'loadedTime': 236057.20000004768, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 3.43}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 159, 'loaded': True, 'loadedTime': 236057.70000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 2.07}]",236056.0,1669832354810,cantaloupe,Tribe humus pita,3.43,2.07,-1.3600000000000003,,Tribe humus pita,i,941.7000000476837,943,True,237505.79999995232,1449.7999999523163,1669832356260,1450,942.5,HRV,HRV_0196,2022-11-30 18:23:13
160,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 160, 'loaded': True, 'loadedTime': 237509.90000009537, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 7.08}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 160, 'loaded': True, 'loadedTime': 237510.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 3.39}]",237506.90000009537,1669832356261,avocado,corn cob,7.08,3.39,-3.69,,corn cob,i,706.5999999046326,708,True,238724.10000014305,1217.2000000476837,1669832357479,1218,707.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
161,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 161, 'loaded': True, 'loadedTime': 238728.29999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.36}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 161, 'loaded': True, 'loadedTime': 238729.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.7700000000000005}]",238725.20000004768,1669832357480,steak,rigatoni,6.36,6.7700000000000005,0.41000000000000014,,steak,u,816.7000000476837,817,True,240058.90000009537,1333.7000000476837,1669832358813,1333,817.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
162,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 162, 'loaded': True, 'loadedTime': 240060.79999995232, 'positionName': 'LEFT', 'positionCoords': [332.52, 220], 'bid': 2.81}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 162, 'loaded': True, 'loadedTime': 240061.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 3.79}]",240059.5,1669832358814,hashbrowns,apple slices,2.81,3.79,0.98,,apple slices,i,691.9000000953674,693,True,241256.79999995232,1197.2999999523163,1669832360011,1197,692.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
163,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 163, 'loaded': True, 'loadedTime': 241261.20000004768, 'positionName': 'LEFT', 'positionCoords': [332.52, 220], 'bid': 5.41}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 163, 'loaded': True, 'loadedTime': 241262.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.93}]",241258.10000014305,1669832360012,pear,yogurt no spoon,5.41,5.93,0.5199999999999996,,pear,u,811.2999999523163,812,True,242576.0,1317.8999998569489,1669832361330,1318,811.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
164,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 164, 'loaded': True, 'loadedTime': 242579.90000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 7.4}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 164, 'loaded': True, 'loadedTime': 242580.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 4.1}]",242577.40000009537,1669832361332,mac & cheese,blueberries,7.4,4.1,-3.3000000000000007,,blueberries,i,1076.3999998569489,1077,True,244171.60000014305,1594.2000000476837,1669832362926,1594,1077.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
165,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 165, 'loaded': True, 'loadedTime': 244175.90000009537, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 5.17}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 165, 'loaded': True, 'loadedTime': 244177.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 5.75}]",244172.79999995232,1669832362927,Grapes,veggieswithdip,5.17,5.75,0.5800000000000001,,Grapes,u,752.6000001430511,753,True,245432.20000004768,1259.4000000953674,1669832364187,1260,753.1000001430511,HRV,HRV_0196,2022-11-30 18:23:13
166,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 166, 'loaded': True, 'loadedTime': 245436.5, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 7.58}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 166, 'loaded': True, 'loadedTime': 245437.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.13}]",245433.5,1669832364188,fruitsalad,ice cream sundae 002,7.58,8.13,0.5500000000000007,,fruitsalad,u,748.4000000953674,749,True,246698.90000009537,1265.4000000953674,1669832365453,1265,749.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
167,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 167, 'loaded': True, 'loadedTime': 246703.20000004768, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 7.88}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 167, 'loaded': True, 'loadedTime': 246705.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 6.33}]",246700.10000014305,1669832365455,luckycharms,blackbeanswithrice,7.88,6.33,-1.5499999999999998,,blackbeanswithrice,i,873.2999999523163,873,True,248084.60000014305,1384.5,1669832366839,1384,873.7999999523163,HRV,HRV_0196,2022-11-30 18:23:13
168,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 168, 'loaded': True, 'loadedTime': 248089, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 3.43}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 168, 'loaded': True, 'loadedTime': 248090.70000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 7.21}]",248085.90000009537,1669832366840,cantaloupe,popsicles,3.43,7.21,3.78,,popsicles,i,775.7000000476837,777,True,249370.10000014305,1284.2000000476837,1669832368125,1285,776.3999998569489,HRV,HRV_0196,2022-11-30 18:23:13
169,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 169, 'loaded': True, 'loadedTime': 249374.40000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.3100000000000005}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 169, 'loaded': True, 'loadedTime': 249375.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 2.07}]",249371.29999995232,1669832368126,shreddedwheatwithmilk,Tribe humus pita,6.3100000000000005,2.07,-4.24,,Tribe humus pita,i,769.6000001430511,770,True,250655.90000009537,1284.6000001430511,1669832369410,1284,770.0,HRV,HRV_0196,2022-11-30 18:23:13
170,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 170, 'loaded': True, 'loadedTime': 250658.20000004768, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.58}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 170, 'loaded': True, 'loadedTime': 250659.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 1.54}]",250656.40000009537,1669832369411,granola w milk,cocktailshrimp,1.58,1.54,-0.040000000000000036,,cocktailshrimp,i,693.3999998569489,694,True,251867.5,1211.0999999046326,1669832370622,1211,693.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
171,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 171, 'loaded': True, 'loadedTime': 251870, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 5.2700000000000005}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 171, 'loaded': True, 'loadedTime': 251870.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.41}]",251868.20000004768,1669832370623,eggsalad,pear,5.2700000000000005,5.41,0.13999999999999968,,eggsalad,u,745,745,True,253125.79999995232,1257.5999999046326,1669832371880,1257,745.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
172,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 172, 'loaded': True, 'loadedTime': 253130, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.62}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 172, 'loaded': True, 'loadedTime': 253131.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 1.8}]",253127.0,1669832371881,bagel and cc,sushi w_condiments,1.62,1.8,0.17999999999999994,,bagel and cc,u,566.9000000953674,568,True,254208.20000004768,1081.2000000476837,1669832372963,1082,567.7999999523163,HRV,HRV_0196,2022-11-30 18:23:13
173,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 173, 'loaded': True, 'loadedTime': 254213.10000014305, 'positionName': 'LEFT', 'positionCoords': [332.52, 220], 'bid': 2.81}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 173, 'loaded': True, 'loadedTime': 254214.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 1.54}]",254209.40000009537,1669832372964,hashbrowns,cocktailshrimp,2.81,1.54,-1.27,,hashbrowns,u,764.5,765,True,255492.20000004768,1282.7999999523163,1669832374247,1283,765.3999998569489,HRV,HRV_0196,2022-11-30 18:23:13
174,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 174, 'loaded': True, 'loadedTime': 255496.5, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 3.36}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 174, 'loaded': True, 'loadedTime': 255497.79999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 0.64}]",255493.40000009537,1669832374248,baked potato,olives,3.36,0.64,-2.7199999999999998,,baked potato,u,928.5,929,True,256928.10000014305,1434.7000000476837,1669832375683,1435,929.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
175,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 175, 'loaded': True, 'loadedTime': 256932.29999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 7.4}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 175, 'loaded': True, 'loadedTime': 256933.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 9}]",256929.29999995232,1669832375684,mac & cheese,chickenfingers,7.4,9.0,1.5999999999999996,,chickenfingers,i,844.3000001907349,845,True,258279.90000009537,1350.6000001430511,1669832377034,1350,845.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
176,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 176, 'loaded': True, 'loadedTime': 258284.10000014305, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 6.7700000000000005}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 176, 'loaded': True, 'loadedTime': 258285.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 3.36}]",258281.10000014305,1669832377036,rigatoni,baked potato,6.7700000000000005,3.36,-3.4100000000000006,,rigatoni,u,804.7999999523163,805,True,259591.5,1310.3999998569489,1669832378346,1310,805.7999999523163,HRV,HRV_0196,2022-11-30 18:23:13
