trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 43960.299999952316, 'positionName': 'LEFT', 'positionCoords': [248.12, 191], 'bid': 0.49}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 43960.59999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.31}]",43958.09999990463,1669835179261,apple slices,cherry tomato,0.49,0.31,-0.18,,apple slices,797.1000000238419,804,804.1000000238419,True,u,45265.0,1306.9000000953674,1669835180568,1307,HRV,HRV_0234,2022-11-30 19:09:41
28,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 45268.5, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.5}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 45268.89999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 7.49}]",45265.699999928474,1669835180569,fruitsalad,sushi w_condiments,0.5,7.49,6.99,,sushi w_condiments,749.5,756,756.0,True,i,46524.799999952316,1259.1000000238419,1669835181828,1259,HRV,HRV_0234,2022-11-30 19:09:41
29,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 46525.59999990463, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 0.6900000000000001}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 46525.699999928474, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 0.53}]",46525.09999990463,1669835181828,raspberries,blueberries,0.6900000000000001,0.53,-0.16000000000000003,,blueberries,1154.8000000715256,1161,1160.5,True,i,48189.0,1663.9000000953674,1669835183492,1664,HRV,HRV_0234,2022-11-30 19:09:41
30,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 48190.5, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 4.24}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 48190.699999928474, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 2.23}]",48189.5,1669835183493,fried eggs,bagel and cc,4.24,2.23,-2.0100000000000002,,fried eggs,953.5,960,960.6999999284744,True,u,49653.799999952316,1464.2999999523163,1669835184957,1464,HRV,HRV_0234,2022-11-30 19:09:41
31,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 49656, 'positionName': 'LEFT', 'positionCoords': [246.12, 191], 'bid': 0.44}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 49656.299999952316, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 0.24}]",49654.39999997616,1669835184957,yogurt no spoon,raisin bran w milk,0.44,0.24,-0.2,,raisin bran w milk,1670.7999999523163,1678,1677.5,True,i,51833.09999990463,2178.6999999284744,1669835187136,2179,HRV,HRV_0234,2022-11-30 19:09:41
32,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 51835.699999928474, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 7.49}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 51836.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 7.03}]",51833.799999952316,1669835187137,sushi w_condiments,omelette,7.49,7.03,-0.45999999999999996,,omelette,796.3999999761581,810,810.2999999523163,True,i,53146.699999928474,1312.8999999761581,1669835188450,1313,HRV,HRV_0234,2022-11-30 19:09:41
33,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 53149.59999990463, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 0.87}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 53150, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 1.67}]",53147.299999952316,1669835188451,hotdog w must,veggieswithdip,0.87,1.67,0.7999999999999999,,veggieswithdip,787.8999999761581,795,795.2999999523163,True,i,54443.699999928474,1296.3999999761581,1669835189747,1296,HRV,HRV_0234,2022-11-30 19:09:41
34,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 54446, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.31}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 54446.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.33}]",54444.199999928474,1669835189747,popsicles,strawberries,0.31,0.33,0.020000000000000018,,strawberries,953.3999999761581,961,960.2000000476837,True,i,55905.799999952316,1461.6000000238419,1669835191209,1462,HRV,HRV_0234,2022-11-30 19:09:41
35,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 55909.09999990463, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 3.29}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 55909.5, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 3.5}]",55906.39999997616,1669835191210,olives,bagel plain,3.29,3.5,0.20999999999999996,,olives,661.2999999523163,668,668.6000000238419,True,u,57078.0,1171.6000000238419,1669835192381,1171,HRV,HRV_0234,2022-11-30 19:09:41
36,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 57079.59999990463, 'positionName': 'LEFT', 'positionCoords': [246.12, 191], 'bid': 0.42}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 57079.89999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 0.47}]",57078.5,1669835192382,pear,lox,0.42,0.47,0.04999999999999999,,lox,726.6999999284744,734,734.2999999523163,True,i,58317.299999952316,1238.7999999523163,1669835193620,1238,HRV,HRV_0234,2022-11-30 19:09:41
37,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 58320.199999928474, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 6.84}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 58320.699999928474, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 1.67}]",58318.09999990463,1669835193621,turkey sandwich,veggieswithdip,6.84,1.67,-5.17,,turkey sandwich,589.7000000476837,597,597.2000000476837,True,u,59420.5,1102.4000000953674,1669835194724,1103,HRV,HRV_0234,2022-11-30 19:09:41
38,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 59423.59999990463, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 1.82}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 59423.89999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 6.9}]",59421.0,1669835194724,Tribe humus pita,roastedpotatoes,1.82,6.9,5.08,,roastedpotatoes,612.6999999284744,618,617.5999999046326,True,i,60539.89999997616,1118.8999999761581,1669835195843,1119,HRV,HRV_0234,2022-11-30 19:09:41
39,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 60542.799999952316, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 4.67}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 60543.199999928474, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 8.19}]",60540.799999952316,1669835195844,burrito,salad w chicken,4.67,8.19,3.5199999999999996,,burrito,684.3999999761581,688,688.0,True,u,61729.699999928474,1188.8999999761581,1669835197033,1189,HRV,HRV_0234,2022-11-30 19:09:41
40,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 61732.5, 'positionName': 'LEFT', 'positionCoords': [247.12, 190.5], 'bid': 9.17}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 61732.89999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.58}]",61730.699999928474,1669835197034,grilled chicken strips,shreddedwheatwithmilk,9.17,0.58,-8.59,,grilled chicken strips,799.3999999761581,804,804.1000000238419,True,u,63037.09999990463,1306.3999999761581,1669835198340,1306,HRV,HRV_0234,2022-11-30 19:09:41
41,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 63039.699999928474, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 7.49}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 63040.5, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 8.11}]",63037.59999990463,1669835198341,sushi w_condiments,salmon,7.49,8.11,0.6199999999999992,,salmon,707.6000000238419,714,714.5,True,i,64255.699999928474,1218.1000000238419,1669835199559,1218,HRV,HRV_0234,2022-11-30 19:09:41
42,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 64258.799999952316, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 1.54}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 64259.199999928474, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.58}]",64256.39999997616,1669835199559,seaweed,shreddedwheatwithmilk,1.54,0.58,-0.9600000000000001,,seaweed,928.7999999523163,936,936.1000000238419,True,u,65697.29999995232,1440.8999999761581,1669835201000,1441,HRV,HRV_0234,2022-11-30 19:09:41
43,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 65700.5, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 1.82}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 65701.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 0.53}]",65698.09999990463,1669835201001,Tribe humus pita,blueberries,1.82,0.53,-1.29,,Tribe humus pita,634.7000000476837,642,642.0,True,u,66841.69999992847,1143.6000000238419,1669835202145,1144,HRV,HRV_0234,2022-11-30 19:09:41
44,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 66844.5, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 7.59}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 66845, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 4.18}]",66842.39999997616,1669835202145,turkeysandwich,avocado,7.59,4.18,-3.41,,turkeysandwich,683,690,689.8999999761581,True,u,68032.59999990463,1190.1999999284744,1669835203336,1191,HRV,HRV_0234,2022-11-30 19:09:41
45,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 68035.69999992847, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 5.03}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 68036.19999992847, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 8.99}]",68033.5,1669835203337,blackbeanswithrice,burger,5.03,8.99,3.96,,burger,1044.1999999284744,1053,1053.0,True,i,69590.5,1557.0,1669835204894,1557,HRV,HRV_0234,2022-11-30 19:09:41
46,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 69593.09999990463, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.2}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 69593.79999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.33}]",69591.09999990463,1669835204894,banana,strawberries,0.2,0.33,0.13,,banana,1129.3000000715256,1136,1136.3000000715256,True,u,71229.5,1638.4000000953674,1669835206533,1639,HRV,HRV_0234,2022-11-30 19:09:41
47,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 71232.29999995232, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 0.87}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 71232.69999992847, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 0.3}]",71230.19999992847,1669835206533,hotdog w must,chicken nuggets2,0.87,0.3,-0.5700000000000001,,hotdog w must,886.3999999761581,894,893.7000000476837,True,u,72628.0,1397.8000000715256,1669835207931,1398,HRV,HRV_0234,2022-11-30 19:09:41
48,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 72630.89999997616, 'positionName': 'LEFT', 'positionCoords': [248.12, 191], 'bid': 0.46}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 72631.29999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.47}]",72629.0,1669835207932,orange slices,froot loops w milk,0.46,0.47,0.009999999999999953,,froot loops w milk,701.5,709,709.0999999046326,True,i,73838.59999990463,1209.5999999046326,1669835209142,1210,HRV,HRV_0234,2022-11-30 19:09:41
49,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 73841.39999997616, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 7.49}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 73841.89999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 9.57}]",73839.5,1669835209142,sushi w_condiments,steak,7.49,9.57,2.08,,steak,1043.5,1052,1051.1999999284744,True,i,75394.39999997616,1554.8999999761581,1669835210697,1555,HRV,HRV_0234,2022-11-30 19:09:41
50,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 75397.39999997616, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 4.18}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 75399.19999992847, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 4.24}]",75395.39999997616,1669835210698,avocado,fried eggs,4.18,4.24,0.0600000000000005,,avocado,658.6000000238419,666,665.8999999761581,True,u,76565.59999990463,1170.1999999284744,1669835211869,1171,HRV,HRV_0234,2022-11-30 19:09:41
51,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 76569, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 0.47}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 76569.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 6.16}]",76566.29999995232,1669835211869,Grapes,tacos,0.47,6.16,5.69,,tacos,679.1000000238419,686,686.1000000238419,True,i,77753.79999995232,1187.5,1669835213057,1188,HRV,HRV_0234,2022-11-30 19:09:41
52,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 77757.19999992847, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 0.47}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 77757.59999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 0.42}]",77754.39999997616,1669835213057,Grapes,cantaloupe,0.47,0.42,-0.04999999999999999,,Grapes,818.2999999523163,826,825.7999999523163,True,u,79084.89999997616,1330.5,1669835214388,1331,HRV,HRV_0234,2022-11-30 19:09:41
53,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 79088.09999990463, 'positionName': 'LEFT', 'positionCoords': [246.12, 191], 'bid': 0.44}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 79088.59999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 0.53}]",79085.59999990463,1669835214389,yogurt no spoon,blueberries,0.44,0.53,0.09000000000000002,,yogurt no spoon,859.8000000715256,867,867.6000000238419,True,u,80457.39999997616,1371.8000000715256,1669835215760,1371,HRV,HRV_0234,2022-11-30 19:09:41
