trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,exp,subjectId,date
10,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 2195, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 4.67}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 2225.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.01}]",21324.89999985695,1669833447258,kiwi,banana,4.67,3.01,-1.6600000000000001,banana,1102.1000001430511,1103,1102.6000001430511,True,i,22940.89999985695,1616.0,1669833448874,1616,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 22664.200000047684, 'date time': 1669833448597}, {'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 22666.299999952316, 'date time': 1669833448599}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 22670.599999904633, 'date time': 1669833448604}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 22722, 'date time': 1669833448655}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 22738.89999985695, 'date time': 1669833448672}]",HRV,HRV_0149,2022-11-30 18:42:19
11,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 22944, 'positionName': 'LEFT', 'positionCoords': [512.6, 264], 'bid': 9.91}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 22944.299999952316, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 10}]",22941.599999904633,1669833448875,turkeysandwich,steak,9.91,10.0,0.08999999999999986,steak,1403.6000001430511,1404,1403.9000000953674,True,i,24853.0,1911.4000000953674,1669833450786,1911,,HRV,HRV_0149,2022-11-30 18:42:19
12,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 24856.099999904633, 'positionName': 'LEFT', 'positionCoords': [511.6, 264], 'bid': 8.66}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 24856.599999904633, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 9.98}]",24853.799999952316,1669833450787,eggsalad,mac & cheese,8.66,9.98,1.3200000000000003,mac & cheese,880.2999999523163,881,880.7000000476837,True,i,26249.0,1395.2000000476837,1669833452182,1395,,HRV,HRV_0149,2022-11-30 18:42:19
13,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 26250.700000047684, 'positionName': 'LEFT', 'positionCoords': [510.6, 263], 'bid': 4.87}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 26251, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 5.48}]",26249.5,1669833452183,mango,rigatoni and sauce,4.87,5.48,0.6100000000000003,rigatoni and sauce,947.5999999046326,948,948.0,True,i,27707.89999985695,1458.3999998569489,1669833453641,1458,,HRV,HRV_0149,2022-11-30 18:42:19
14,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 27710.799999952316, 'positionName': 'LEFT', 'positionCoords': [512.6, 264], 'bid': 9.36}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 27711.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 9.98}]",27708.599999904633,1669833453642,burger,mac & cheese,9.36,9.98,0.620000000000001,mac & cheese,1069.7999999523163,1070,1070.0,True,i,29293.200000047684,1584.6000001430511,1669833455226,1584,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 28643.5, 'date time': 1669833454577}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 28647.700000047684, 'date time': 1669833454581}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 28674.89999985695, 'date time': 1669833454608}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 28680.39999985695, 'date time': 1669833454613}]",HRV,HRV_0149,2022-11-30 18:42:19
15,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 29296.799999952316, 'positionName': 'LEFT', 'positionCoords': [511.6, 264], 'bid': 9.88}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 29297.200000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 9.66}]",29293.599999904633,1669833455227,salmon,baked potato,9.88,9.66,-0.22000000000000064,baked potato,1261.5,1262,1261.7999999523163,True,i,31073.0,1779.4000000953674,1669833457006,1779,,HRV,HRV_0149,2022-11-30 18:42:19
16,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 31076.099999904633, 'positionName': 'LEFT', 'positionCoords': [510.6, 263.5], 'bid': 9.32}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 31076.799999952316, 'positionName': 'RIGHT', 'positionCoords': [998.4, 264], 'bid': 10}]",31073.799999952316,1669833457007,yogurt no spoon,turkey sandwich,9.32,10.0,0.6799999999999997,turkey sandwich,1586.5,1587,1586.7999999523163,True,i,33168.0,2094.2000000476837,1669833459101,2094,,HRV,HRV_0149,2022-11-30 18:42:19
17,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 33169.89999985695, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 9.98}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 33170.09999990463, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 9.93}]",33168.5,1669833459102,mac & cheese,chickenfingers,9.98,9.93,-0.05000000000000071,mac & cheese,1117.2999999523163,1118,1118.0999999046326,True,u,34808.200000047684,1639.7000000476837,1669833460741,1639,,HRV,HRV_0149,2022-11-30 18:42:19
18,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 34811.299999952316, 'positionName': 'LEFT', 'positionCoords': [510.6, 263.5], 'bid': 9.32}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 34811.799999952316, 'positionName': 'RIGHT', 'positionCoords': [998.4, 264], 'bid': 8.08}]",34809.0,1669833460742,yogurt no spoon,veggieswithdip,9.32,8.08,-1.2400000000000002,veggieswithdip,1911.3999998569489,1912,1912.0,True,i,37239.59999990463,2430.5999999046326,1669833463173,2431,,HRV,HRV_0149,2022-11-30 18:42:19
19,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 37242.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 263], 'bid': 5.48}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 37242.89999985695, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 9.5}]",37240.299999952316,1669833463173,rigatoni and sauce,froot loops w milk,5.48,9.5,4.02,froot loops w milk,1176.7999999523163,1178,1177.2000000476837,True,i,38922.200000047684,1681.9000000953674,1669833464855,1682,,HRV,HRV_0149,2022-11-30 18:42:19
20,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 38923.89999985695, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 9.4}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 38924.299999952316, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 10}]",38922.59999990463,1669833464856,burrito,sweetpotato,9.4,10.0,0.5999999999999996,sweetpotato,1388.5,1389,1388.9000000953674,True,i,40825.5,1902.9000000953674,1669833466759,1903,,HRV,HRV_0149,2022-11-30 18:42:19
21,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 40828.59999990463, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 7.81}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 40829.299999952316, 'positionName': 'RIGHT', 'positionCoords': [998.4, 264], 'bid': 6.57}]",40826.299999952316,1669833466759,fried eggs,mashed potato,7.81,6.57,-1.2399999999999993,mashed potato,1041.7000000476837,1043,1042.2000000476837,True,i,42374.09999990463,1547.7999999523163,1669833468307,1548,,HRV,HRV_0149,2022-11-30 18:42:19
22,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 42377, 'positionName': 'LEFT', 'positionCoords': [510.6, 263], 'bid': 7.41}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 42377.39999985695, 'positionName': 'RIGHT', 'positionCoords': [998.4, 264], 'bid': 7.4}]",42374.799999952316,1669833468308,raisin bran w milk,eggs,7.41,7.4,-0.009999999999999787,raisin bran w milk,1076.9000000953674,1077,1077.4000000953674,True,u,43968.09999990463,1593.2999999523163,1669833469901,1593,,HRV,HRV_0149,2022-11-30 18:42:19
23,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 43969.799999952316, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 6.71}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 43970.09999990463, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 7.12}]",43968.39999985695,1669833469902,sushi w_condiments,hashbrowns,6.71,7.12,0.41000000000000014,hashbrowns,954.4000000953674,954,954.8000001907349,True,i,45425.700000047684,1457.3000001907349,1669833471359,1457,,HRV,HRV_0149,2022-11-30 18:42:19
24,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 45427.39999985695, 'positionName': 'LEFT', 'positionCoords': [512.6, 264], 'bid': 6.16}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 45427.59999990463, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 6.12}]",45426.299999952316,1669833471359,cantaloupe,raspberries,6.16,6.12,-0.040000000000000036,cantaloupe,1382.9000000953674,1384,1383.2999999523163,True,u,47323.200000047684,1896.9000000953674,1669833473256,1897,,HRV,HRV_0149,2022-11-30 18:42:19
25,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 47326, 'positionName': 'LEFT', 'positionCoords': [511.6, 264], 'bid': 8.82}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 47326.700000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 4.8}]",47323.799999952316,1669833473257,omelette,rigatoni,8.82,4.8,-4.0200000000000005,omelette,1205.2999999523163,1206,1205.5999999046326,True,u,49045.09999990463,1721.2999999523163,1669833474978,1721,,HRV,HRV_0149,2022-11-30 18:42:19
