success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,12,1597131,0.0-6.4-0.4,False,,0.0,12.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,773.0999999940395,47.0,60.0,40.0,323.2169859495939,[],"[960, 540]",ColorTask,5.0,5.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,13,1599050,0.0-6.5-0.5,False,,0.0,13.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,606.7999999970198,37.0,60.0,40.0,244.8418585170442,[],"[960, 540]",ColorTask,4.0,6.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,14,1600967,0.0-6.6-0.6,False,,0.0,14.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,640.8000000044703,39.0,60.0,40.0,213.23278466154193,[],"[960, 540]",ColorTask,3.0,7.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,15,1603252,0.0-6.7-0.7,False,,0.0,15.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,941.9000000059605,57.0,60.0,40.0,270.5674704209292,[],"[960, 540]",ColorTask,2.0,8.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,16,1605339,0.0-6.8-0.8,False,,0.0,16.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,747.5999999940395,45.0,60.0,40.0,282.5943657315996,[],"[960, 540]",ColorTask,1.0,9.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,17,1607592,0.0-6.9-0.9,False,,0.0,17.0,,,,,,,[],,,,,,62.5,0.0,u,0.0,True,843.3000000044703,51.0,60.0,40.0,338.0213351381109,[],"[960, 540]",ColorTask,2.0,10.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,18,1609892,0.0-6.10-0.10,False,,0.0,18.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,864.7999999970198,52.0,60.0,40.0,375.39754403443953,[],"[960, 540]",ColorTask,3.0,11.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,19,1611994,0.0-6.11-0.11,False,,0.0,19.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,713.0000000074506,43.0,60.0,40.0,334.50532696834216,[],"[960, 540]",ColorTask,2.0,12.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,20,1614096,0.0-6.12-0.12,False,,0.0,20.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,822.0,50.0,60.0,40.0,213.97578814572498,[],"[960, 540]",ColorTask,3.0,13.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,21,1616133,0.0-6.13-0.13,False,,0.0,21.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,577.7999999970198,35.0,60.0,40.0,395.50406180298603,[],"[960, 540]",ColorTask,4.0,14.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,22,1618234,0.0-6.14-0.14,False,,0.0,22.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,722.3999999910593,44.0,60.0,40.0,309.2268986986891,[],"[960, 540]",ColorTask,5.0,15.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,23,1620270,0.0-6.15-0.15,False,,0.0,23.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,715.5,43.0,60.0,40.0,253.48429032403715,[],"[960, 540]",ColorTask,4.0,16.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,24,1622341,0.0-6.16-0.16,False,,0.0,24.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,798.5,48.0,60.0,40.0,201.84918591148673,[],"[960, 540]",ColorTask,3.0,17.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,25,1624508,0.0-6.17-0.17,False,,0.0,25.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,709.6000000014901,43.0,60.0,40.0,396.7139588866145,[],"[960, 540]",ColorTask,4.0,18.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,26,1626563,0.0-6.18-0.18,False,,0.0,26.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,698.0000000074506,42.0,60.0,40.0,286.6571086379353,[],"[960, 540]",ColorTask,3.0,19.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,27,1628578,0.0-6.19-0.19,False,,0.0,27.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,719.2000000029802,44.0,60.0,40.0,227.01383240852812,[],"[960, 540]",ColorTask,2.0,20.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,28,1630748,0.0-6.20-0.20,False,,0.0,28.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,846.3000000044703,51.0,60.0,40.0,265.01911008091133,[],"[960, 540]",ColorTask,3.0,21.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,29,1632699,0.0-6.21-0.21,False,,0.0,29.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,675.4999999925494,41.0,60.0,40.0,200.3842420352053,[],"[960, 540]",ColorTask,4.0,22.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,30,1634584,0.0-6.22-0.22,False,,0.0,30.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,573.7000000029802,35.0,60.0,40.0,240.31932242811854,[],"[960, 540]",ColorTask,5.0,23.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,31,1636787,0.0-6.23-0.23,False,,0.0,31.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,770.4000000059605,47.0,60.0,40.0,365.40066173982245,[],"[960, 540]",ColorTask,4.0,24.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,32,1638955,0.0-6.24-0.24,False,,0.0,32.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,800.0000000074506,48.0,60.0,40.0,300.3075117940268,[],"[960, 540]",ColorTask,3.0,25.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,33,1641023,0.0-6.25-0.25,False,,0.0,33.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,656.0,39.0,60.0,40.0,329.2578234446063,[],"[960, 540]",ColorTask,4.0,26.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,34,1643110,0.0-6.26-0.26,False,,0.0,34.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,797.7999999970198,48.0,60.0,40.0,232.48115323652226,[],"[960, 540]",ColorTask,5.0,27.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,35,1644996,0.0-6.27-0.27,False,,0.0,35.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,580.7000000029802,35.0,60.0,40.0,237.2240146846746,[],"[960, 540]",ColorTask,6.0,28.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,36,1646813,0.0-6.28-0.28,False,,0.0,36.0,,,,,,,[],,,,,,62.5,0.0,u,0.0,True,464.3999999985099,28.0,60.0,40.0,298.4624829586444,[],"[960, 540]",ColorTask,7.0,29.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,37,1648581,0.0-6.29-0.29,False,,0.0,37.0,,,,,,,[],,,,,,62.5,1.0,u,0.0,False,419.40000000596046,26.0,60.0,40.0,276.85660045691134,[],"[960, 540]",ColorTask,6.0,30.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,38,1650620,0.0-6.30-0.30,False,,0.0,38.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,579.3999999985099,35.0,60.0,40.0,397.3542720684111,[],"[960, 540]",ColorTask,5.0,31.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,39,1652703,0.0-6.31-0.31,False,,0.0,39.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,662.5,40.0,60.0,40.0,341.65775031916087,[],"[960, 540]",ColorTask,6.0,32.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,40,1654654,0.0-6.32-0.32,False,,0.0,40.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,620.8999999985099,38.0,60.0,40.0,260.45749297395565,[],"[960, 540]",ColorTask,7.0,33.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,41,1656824,0.0-6.33-0.33,False,,0.0,41.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,843.1999999955297,51.0,60.0,40.0,265.51678391940175,[],"[960, 540]",ColorTask,6.0,34.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,42,1658926,0.0-6.34-0.34,False,,0.0,42.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,685.2999999970198,41.0,60.0,40.0,348.418912122017,[],"[960, 540]",ColorTask,5.0,35.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,43,1660911,0.0-6.35-0.35,False,,0.0,43.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,603.4000000059605,36.0,60.0,40.0,303.2230629552348,[],"[960, 540]",ColorTask,6.0,36.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,44,1663098,0.0-6.36-0.36,False,,0.0,44.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,811.7000000029802,49.0,60.0,40.0,301.64001375203895,[],"[960, 540]",ColorTask,7.0,37.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,45,1665099,0.0-6.37-0.37,False,,0.0,45.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,587.9000000059605,36.0,60.0,40.0,343.89775898369015,[],"[960, 540]",ColorTask,8.0,38.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,46,1667085,0.0-6.38-0.38,False,,0.0,46.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,704.3000000044703,43.0,60.0,40.0,206.30225678474596,[],"[960, 540]",ColorTask,7.0,39.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,47,1669137,0.0-6.39-0.39,False,,0.0,47.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,591.2000000029802,36.0,60.0,40.0,384.22935545921985,[],"[960, 540]",ColorTask,8.0,40.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,48,1671038,0.0-6.40-0.40,False,,0.0,48.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,549.3999999985099,33.0,60.0,40.0,276.37878321368555,[],"[960, 540]",ColorTask,7.0,41.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,49,1672956,0.0-6.41-0.41,False,,0.0,49.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,640.7999999970198,39.0,60.0,40.0,207.44011686245582,[],"[960, 540]",ColorTask,8.0,42.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,50,1674841,0.0-6.42-0.42,False,,0.0,50.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,564.2000000029802,34.0,60.0,40.0,237.6777577814824,[],"[960, 540]",ColorTask,9.0,43.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,51,1676810,0.0-6.43-0.43,False,,0.0,51.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,649.5,39.0,60.0,40.0,264.6778502488985,[],"[960, 540]",ColorTask,8.0,44.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,52,1678795,0.0-6.44-0.44,False,,0.0,52.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,688.8000000044703,42.0,60.0,40.0,223.70982192765484,[],"[960, 540]",ColorTask,9.0,45.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,53,1680746,0.0-6.45-0.45,False,,0.0,53.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,661.3000000044703,40.0,60.0,40.0,211.69858760939783,[],"[960, 540]",ColorTask,10.0,46.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,54,1682833,0.0-6.46-0.46,False,,0.0,54.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,698.7000000029802,42.0,60.0,40.0,308.431004034452,[],"[960, 540]",ColorTask,11.0,47.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,55,1684669,0.0-6.47-0.47,False,,0.0,55.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,561.5,34.0,60.0,40.0,210.01556604731246,[],"[960, 540]",ColorTask,12.0,48.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,56,1686673,0.0-6.48-0.48,False,,0.0,56.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,539.1000000014901,33.0,60.0,40.0,395.5522974951757,[],"[960, 540]",ColorTask,11.0,49.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,57,1688554,0.0-6.49-0.49,False,,0.0,57.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,506.1000000014901,31.0,60.0,40.0,291.0012019388047,[],"[960, 540]",ColorTask,10.0,50.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,58,1690457,0.0-6.50-0.50,False,,0.0,58.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,538.7999999970198,33.0,60.0,40.0,283.21995665462964,[],"[960, 540]",ColorTask,11.0,51.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,59,1692510,0.0-6.51-0.51,False,,0.0,59.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,620.7000000029802,38.0,60.0,40.0,334.7961159327281,[],"[960, 540]",ColorTask,12.0,52.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,60,1694328,0.0-6.52-0.52,False,,0.0,60.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,534.3000000044703,33.0,60.0,40.0,207.9058008245236,[],"[960, 540]",ColorTask,13.0,53.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,61,1696263,0.0-6.53-0.53,False,,0.0,61.0,,,,,,,[],,,,,,87.9,0.0,i,1.0,False,595.8999999985099,36.0,60.0,40.0,269.455318597271,[],"[960, 540]",ColorTask,12.0,54.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,62,1698349,0.0-6.54-0.54,False,,0.0,62.0,,,,,,,[],,,,,,73.6,1.0,u,0.0,False,743.6999999880791,45.0,60.0,40.0,283.7605191297027,[],"[960, 540]",ColorTask,11.0,55.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,63,1700233,0.0-6.55-0.55,False,,0.0,63.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,420.70000000298023,26.0,60.0,40.0,393.66708903709343,[],"[960, 540]",ColorTask,12.0,56.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,64,1702168,0.0-6.56-0.56,False,,0.0,64.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,658.5,40.0,60.0,40.0,210.94313049937293,[],"[960, 540]",ColorTask,13.0,57.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,65,1704255,0.0-6.57-0.57,False,,0.0,65.0,,,,,,,[],,,,,,62.5,0.0,u,0.0,True,761.3999999910593,46.0,60.0,40.0,264.59632822384145,[],"[960, 540]",ColorTask,14.0,58.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,66,1706123,0.0-6.58-0.58,False,,0.0,66.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,489.79999999701977,30.0,60.0,40.0,299.2184947536308,[],"[960, 540]",ColorTask,15.0,59.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,67,1707907,0.0-6.59-0.59,False,,0.0,67.0,,,,,,,[],,,,,,53.2,1.0,u,0.0,False,390.90000000596046,24.0,60.0,40.0,318.6563093729447,[],"[960, 540]",ColorTask,14.0,60.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,68,1709909,0.0-6.60-0.60,False,,0.0,68.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,566.7999999970198,34.0,60.0,40.0,350.4387348877143,[],"[960, 540]",ColorTask,15.0,61.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,69,1711761,0.0-6.61-0.61,False,,0.0,69.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,573.6999999955297,35.0,60.0,40.0,210.06098818410115,[],"[960, 540]",ColorTask,16.0,62.0,,,HRV,HRV_0240,2022-11-30 19:55:37
,wl-rdm,70,1713647,0.0-6.62-0.62,False,,0.0,70.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,615.0,37.0,60.0,40.0,209.92371655436182,[],"[960, 540]",ColorTask,17.0,63.0,,,HRV,HRV_0240,2022-11-30 19:55:37
