trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,exp,subjectId,date
10,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 3568.100000143051, 'positionName': 'LEFT', 'positionCoords': [818.8, 515], 'bid': 5}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 3584, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 6.0600000000000005}]",20500.900000095367,1669830669277,granola w milk,fried eggs,5.0,6.0600000000000005,1.0600000000000005,fried eggs,1074.4000000953674,1075,1074.5,True,i,22098.60000014305,1597.7000000476837,1669830670875,1598,,HRV,HRV_0148,2022-11-30 17:56:07
11,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 3588.300000190735, 'positionName': 'LEFT', 'positionCoords': [818.8, 515], 'bid': 5.0200000000000005}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 3532, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 5.28}]",22098.700000047684,1669830670875,popsicles,edamame,5.0200000000000005,5.28,0.2599999999999998,NaN,NaN,NaN,,False,NaN,26107.5,4008.7999999523163,1669830674884,4009,,HRV,HRV_0148,2022-11-30 17:56:07
12,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 3501, 'positionName': 'LEFT', 'positionCoords': [819.8, 515], 'bid': 6.44}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 3595.800000190735, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515.5], 'bid': 5.84}]",26107.60000014305,1669830674884,baked potato,turkeysandwich,6.44,5.84,-0.6000000000000005,baked potato,2011.7999999523163,2012,2012.0,True,u,28629.700000047684,2522.0999999046326,1669830677406,2522,,HRV,HRV_0148,2022-11-30 17:56:07
13,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 3647.800000190735, 'positionName': 'LEFT', 'positionCoords': [817.8, 515], 'bid': 5.03}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 3607.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 514.5], 'bid': 6.67}]",28629.800000190735,1669830677406,yogurt no spoon,rigatoni and sauce,5.03,6.67,1.6399999999999997,rigatoni and sauce,1659.5999999046326,1660,1659.6999998092651,True,i,30801.60000014305,2171.7999999523163,1669830679578,2172,,HRV,HRV_0148,2022-11-30 17:56:07
14,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 3668.100000143051, 'positionName': 'LEFT', 'positionCoords': [819.8, 515.5], 'bid': 0.06}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 3615.9000000953674, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 0.15}]",30801.60000014305,1669830679578,avocado,cocktailshrimp,0.06,0.15,0.09,avocado,1603.7000000476837,1604,1603.8999998569489,True,u,32911.300000190735,2109.7000000476837,1669830681688,2110,,HRV,HRV_0148,2022-11-30 17:56:07
15,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 3506.7000000476837, 'positionName': 'LEFT', 'positionCoords': [819.8, 515], 'bid': 6.9}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 3624, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515.5], 'bid': 5.5}]",32911.40000009537,1669830681688,roastedpotatoes,cantaloupe,6.9,5.5,-1.4000000000000004,roastedpotatoes,1502.9000000953674,1503,1503.0999999046326,True,u,34928.10000014305,2016.7000000476837,1669830683705,2017,,HRV,HRV_0148,2022-11-30 17:56:07
16,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 3627.7000000476837, 'positionName': 'LEFT', 'positionCoords': [819.8, 515.5], 'bid': 7.78}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 3505.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 7.8}]",34928.200000047684,1669830683705,hotdog w must,burrito,7.78,7.8,0.019999999999999574,burrito,1317.2000000476837,1317,1317.2000000476837,True,i,36758.700000047684,1830.5,1669830685535,1830,,HRV,HRV_0148,2022-11-30 17:56:07
17,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 3580.100000143051, 'positionName': 'LEFT', 'positionCoords': [818.8, 515], 'bid': 5}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 3651.800000190735, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 514.5], 'bid': 5.0200000000000005}]",36758.800000190735,1669830685535,granola w milk,raisin bran w milk,5.0,5.0200000000000005,0.020000000000000462,raisin bran w milk,1727.5999999046326,1728,1727.6999998092651,True,i,39008.10000014305,2249.2999999523163,1669830687785,2250,,HRV,HRV_0148,2022-11-30 17:56:07
18,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 3659.800000190735, 'positionName': 'LEFT', 'positionCoords': [819.8, 515], 'bid': 5.34}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 3672.2000000476837, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 514.5], 'bid': 5.28}]",39008.200000047684,1669830687785,cheerios,cherries,5.34,5.28,-0.05999999999999961,cheerios,1247.1000001430511,1247,1247.2999999523163,True,u,40776.60000014305,1768.4000000953674,1669830689553,1768,,HRV,HRV_0148,2022-11-30 17:56:07
19,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 3680.5, 'positionName': 'LEFT', 'positionCoords': [818.8, 515], 'bid': 5.08}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 3684.600000143051, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 514.5], 'bid': 5.11}]",40776.700000047684,1669830689553,blackbeanswithrice,raspberries,5.08,5.11,0.03000000000000025,blackbeanswithrice,1215.6000001430511,1216,1215.7999999523163,True,u,42514.200000047684,1737.5,1669830691291,1738,,HRV,HRV_0148,2022-11-30 17:56:07
20,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 3510, 'positionName': 'LEFT', 'positionCoords': [819.8, 515.5], 'bid': 5.04}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 3696.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 514.5], 'bid': 0.59}]",42514.200000047684,1669830691291,eggs,lox,5.04,0.59,-4.45,eggs,746.1000001430511,746,746.2999999523163,True,u,43770.700000047684,1256.5,1669830692547,1256,,HRV,HRV_0148,2022-11-30 17:56:07
21,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 3701.100000143051, 'positionName': 'LEFT', 'positionCoords': [818.8, 515], 'bid': 5.3500000000000005}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 3685.100000143051, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 514.5], 'bid': 5.11}]",43770.800000190735,1669830692547,banana,raspberries,5.3500000000000005,5.11,-0.2400000000000002,raspberries,1156.5,1157,1156.5999999046326,True,i,45446.10000014305,1675.2999999523163,1669830694223,1676,,HRV,HRV_0148,2022-11-30 17:56:07
22,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 3704.800000190735, 'positionName': 'LEFT', 'positionCoords': [817.8, 514.5], 'bid': 7.09}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 3584.5, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 6.0600000000000005}]",45446.200000047684,1669830694223,tacos,fried eggs,7.09,6.0600000000000005,-1.0299999999999994,tacos,1648.1000001430511,1648,1648.2999999523163,True,u,47602.5,2156.2999999523163,1669830696379,2156,,HRV,HRV_0148,2022-11-30 17:56:07
23,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 3502.600000143051, 'positionName': 'LEFT', 'positionCoords': [819.8, 515], 'bid': 6.44}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 3664, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 5.34}]",47602.60000014305,1669830696379,baked potato,cheerios,6.44,5.34,-1.1000000000000005,baked potato,939.7999999523163,940,939.8999998569489,True,u,49060.700000047684,1458.0999999046326,1669830697837,1458,,HRV,HRV_0148,2022-11-30 17:56:07
24,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 3700.7000000476837, 'positionName': 'LEFT', 'positionCoords': [818.8, 515], 'bid': 5.3500000000000005}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 3717.300000190735, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 0.14}]",49060.800000190735,1669830697837,banana,cherry tomato,5.3500000000000005,0.14,-5.210000000000001,banana,928.5,929,928.5999999046326,True,u,50503.5,1442.6999998092651,1669830699280,1443,,HRV,HRV_0148,2022-11-30 17:56:07
25,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 3721.100000143051, 'positionName': 'LEFT', 'positionCoords': [818.8, 515.5], 'bid': 7.48}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 3705.5, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 514.5], 'bid': 7.09}]",50503.60000014305,1669830699280,chicken nuggets2,tacos,7.48,7.09,-0.39000000000000057,chicken nuggets2,1158.7000000476837,1159,1158.8999998569489,True,u,52163.40000009537,1659.7999999523163,1669830700940,1660,,HRV,HRV_0148,2022-11-30 17:56:07
26,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 3685, 'positionName': 'LEFT', 'positionCoords': [817.8, 514.5], 'bid': 5.11}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 3505.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [1331.2, 515], 'bid': 6.9}]",52163.40000009537,1669830700940,raspberries,roastedpotatoes,5.11,6.9,1.79,roastedpotatoes,1150.9000000953674,1151,1151.0,True,i,53823.300000190735,1659.9000000953674,1669830702600,1660,,HRV,HRV_0148,2022-11-30 17:56:07
