trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 28281, 'positionName': 'LEFT', 'positionCoords': [359, 245.5], 'bid': 3.18}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 27033.099999999627, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 2.43}]",69955.39999999944,1669829977832,turkey sandwich,mac & cheese,3.18,2.43,-0.75,turkey sandwich,u,747.9000000003725,748,True,71221.5,1266.1000000005588,1669829979098,1266,748.3000000007451,HRV,HRV_0084,2022-11-30 17:42:50
28,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 28281.599999999627, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 7.51}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 28296.5, 'positionName': 'RIGHT', 'positionCoords': [832, 245.5], 'bid': 7.45}]",71221.89999999944,1669829979099,steak,cantaloupe,7.51,7.45,-0.05999999999999961,steak,u,1057.4000000003725,1058,True,72796.89999999944,1575.0,1669829980674,1575,1057.9000000003725,HRV,HRV_0084,2022-11-30 17:42:50
29,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 27171.799999999814, 'positionName': 'LEFT', 'positionCoords': [359, 245.5], 'bid': 0.75}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 26578.099999999627, 'positionName': 'RIGHT', 'positionCoords': [832, 244.5], 'bid': 1}]",72797.29999999981,1669829980674,hotdog w must,Tribe humus pita,0.75,1.0,0.25,Tribe humus pita,i,706.2000000001863,707,True,74021.39999999944,1224.0999999996275,1669829981898,1224,706.7000000001863,HRV,HRV_0084,2022-11-30 17:42:50
30,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 27069.799999999814, 'positionName': 'LEFT', 'positionCoords': [359, 245.5], 'bid': 0.75}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 27684.299999999814, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 0.76}]",74021.70000000019,1669829981898,hotdog w must,seaweed,0.75,0.76,0.010000000000000009,hotdog w must,u,905.5999999996275,907,True,75440.5,1418.7999999998137,1669829983317,1419,906.0999999996275,HRV,HRV_0084,2022-11-30 17:42:50
31,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 27554.5, 'positionName': 'LEFT', 'positionCoords': [357, 244.5], 'bid': 1.68}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 28330.39999999944, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 1.31}]",75440.70000000019,1669829983318,mango,shreddedwheatwithmilk,1.68,1.31,-0.3699999999999999,shreddedwheatwithmilk,i,694.7999999998137,695,True,76657.5,1216.7999999998137,1669829984534,1216,695.1999999992549,HRV,HRV_0084,2022-11-30 17:42:50
32,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 28198.89999999944, 'positionName': 'LEFT', 'positionCoords': [358, 245.5], 'bid': 7.72}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 28131.599999999627, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 6.3100000000000005}]",76657.79999999981,1669829984535,salmon,fried eggs,7.72,6.3100000000000005,-1.4099999999999993,fried eggs,i,685.5,686,True,77855.20000000019,1197.4000000003725,1669829985732,1197,686.0,HRV,HRV_0084,2022-11-30 17:42:50
33,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 27049.299999999814, 'positionName': 'LEFT', 'positionCoords': [358, 244.5], 'bid': 2.31}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 27994.89999999944, 'positionName': 'RIGHT', 'positionCoords': [832, 245.5], 'bid': 3.6}]",77855.39999999944,1669829985732,rigatoni and sauce,chicken nuggets2,2.31,3.6,1.29,chicken nuggets2,i,727.8000000007451,728,True,79096.5,1241.1000000005588,1669829986973,1241,728.3000000007451,HRV,HRV_0084,2022-11-30 17:42:50
34,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 28281.200000000186, 'positionName': 'LEFT', 'positionCoords': [359, 245.5], 'bid': 3.18}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 27990.39999999944, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 3.44}]",79096.89999999944,1669829986974,turkey sandwich,granola w milk,3.18,3.44,0.2599999999999998,turkey sandwich,u,678.3000000007451,678,True,80289.09999999963,1192.2000000001863,1669829988166,1192,678.7000000001863,HRV,HRV_0084,2022-11-30 17:42:50
35,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 28404.200000000186, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 1.01}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 27414, 'positionName': 'RIGHT', 'positionCoords': [832, 244.5], 'bid': 1.66}]",80289.20000000019,1669829988166,olives,corn cob,1.01,1.66,0.6499999999999999,corn cob,i,725.8999999994412,727,True,81522.79999999981,1233.5999999996275,1669829989400,1234,726.8999999994412,HRV,HRV_0084,2022-11-30 17:42:50
36,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 28431.299999999814, 'positionName': 'LEFT', 'positionCoords': [359, 245], 'bid': 0.33}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 28435.799999999814, 'positionName': 'RIGHT', 'positionCoords': [832, 244.5], 'bid': 2.67}]",81523.09999999963,1669829989400,orange slices,salad w chicken,0.33,2.67,2.34,salad w chicken,i,796.1000000005588,796,True,82829.0,1305.9000000003725,1669829990706,1306,796.6000000005588,HRV,HRV_0084,2022-11-30 17:42:50
37,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 27021.099999999627, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 2.43}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 28094.39999999944, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 7.85}]",82829.29999999981,1669829990706,mac & cheese,cocktailshrimp,2.43,7.85,5.42,cocktailshrimp,i,777.9000000003725,778,True,84121.09999999963,1291.7999999998137,1669829991998,1292,778.4000000003725,HRV,HRV_0084,2022-11-30 17:42:50
38,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 28199.099999999627, 'positionName': 'LEFT', 'positionCoords': [358, 245.5], 'bid': 7.72}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 28091.700000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 7.85}]",84121.39999999944,1669829991998,salmon,cocktailshrimp,7.72,7.85,0.1299999999999999,salmon,u,693.9000000003725,695,True,85329.70000000019,1208.300000000745,1669829993206,1208,694.3000000007451,HRV,HRV_0084,2022-11-30 17:42:50
39,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 27553.799999999814, 'positionName': 'LEFT', 'positionCoords': [357, 244.5], 'bid': 1.68}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 28436, 'positionName': 'RIGHT', 'positionCoords': [832, 245.5], 'bid': 0.8}]",85330.09999999963,1669829993207,mango,avocado,1.68,0.8,-0.8799999999999999,mango,u,717,717,True,86563.70000000019,1233.6000000005588,1669829994440,1233,717.5,HRV,HRV_0084,2022-11-30 17:42:50
40,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 27552.299999999814, 'positionName': 'LEFT', 'positionCoords': [357, 244.5], 'bid': 2.75}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 28130.799999999814, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 6.3100000000000005}]",86564.0,1669829994441,rigatoni,fried eggs,2.75,6.3100000000000005,3.5600000000000005,rigatoni,u,651.2999999998137,652,True,87722.0,1158.0,1669829995599,1158,651.7999999998137,HRV,HRV_0084,2022-11-30 17:42:50
41,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 28094.299999999814, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 7.85}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 26915.599999999627, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 7.12}]",87722.29999999981,1669829995599,cocktailshrimp,chickenfingers,7.85,7.12,-0.7299999999999995,cocktailshrimp,u,756.9000000003725,757,True,88987.20000000019,1264.9000000003725,1669829996864,1265,757.2000000001863,HRV,HRV_0084,2022-11-30 17:42:50
42,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 26487.5, 'positionName': 'LEFT', 'positionCoords': [359, 245], 'bid': 5.5600000000000005}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 28342.200000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 1.31}]",88987.5,1669829996864,apple slices,shreddedwheatwithmilk,5.5600000000000005,1.31,-4.25,apple slices,u,899.7999999998137,901,True,90404.59999999963,1417.0999999996275,1669829998281,1417,900.2999999998137,HRV,HRV_0084,2022-11-30 17:42:50
43,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 28341.89999999944, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 1.31}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 28478.89999999944, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 1.47}]",90404.89999999944,1669829998282,shreddedwheatwithmilk,cherry tomato,1.31,1.47,0.15999999999999992,shreddedwheatwithmilk,u,826.5,827,True,91738.20000000019,1333.300000000745,1669829999615,1333,827.0,HRV,HRV_0084,2022-11-30 17:42:50
44,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 27230.700000000186, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 3.37}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 28466.599999999627, 'positionName': 'RIGHT', 'positionCoords': [832, 245.5], 'bid': 0.8}]",91738.59999999963,1669829999615,fruitsalad,avocado,3.37,0.8,-2.5700000000000003,fruitsalad,u,692.6000000005588,693,True,92940.29999999981,1201.7000000001863,1669830000817,1202,693.0,HRV,HRV_0084,2022-11-30 17:42:50
45,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 27169.89999999944, 'positionName': 'LEFT', 'positionCoords': [359, 245.5], 'bid': 0.75}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 28480.700000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245.5], 'bid': 1.26}]",92940.59999999963,1669830000817,hotdog w must,mashed potato,0.75,1.26,0.51,mashed potato,i,810.5,811,True,94271.39999999944,1330.7999999998137,1669830002148,1331,810.9000000003725,HRV,HRV_0084,2022-11-30 17:42:50
46,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 28428.89999999944, 'positionName': 'LEFT', 'positionCoords': [357, 244.5], 'bid': 6.0600000000000005}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 28573.200000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 4.01}]",94271.59999999963,1669830002148,blueberries,sweetpotato,6.0600000000000005,4.01,-2.0500000000000007,blueberries,u,815.6000000005588,816,True,95604.39999999944,1332.7999999998137,1669830003481,1333,816.1000000005588,HRV,HRV_0084,2022-11-30 17:42:50
47,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 28579.5, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 2.05}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 27921.200000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245.5], 'bid': 1.9}]",95604.59999999963,1669830003481,kiwi,eggsalad,2.05,1.9,-0.1499999999999999,kiwi,u,658.6000000005588,660,True,96782.20000000019,1177.6000000005588,1669830004659,1178,659.2000000001863,HRV,HRV_0084,2022-11-30 17:42:50
48,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 28280.39999999944, 'positionName': 'LEFT', 'positionCoords': [359, 245.5], 'bid': 3.18}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 28579.200000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 2.05}]",96782.39999999944,1669830004659,turkey sandwich,kiwi,3.18,2.05,-1.1300000000000003,turkey sandwich,u,696.8000000007451,698,True,97997.09999999963,1214.7000000001863,1669830005874,1215,698.0,HRV,HRV_0084,2022-11-30 17:42:50
49,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 27490.200000000186, 'positionName': 'LEFT', 'positionCoords': [357, 244.5], 'bid': 1.66}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 27737.700000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245.5], 'bid': 1.52}]",97997.29999999981,1669830005874,corn cob,burger,1.66,1.52,-0.1399999999999999,burger,i,617.7999999998137,618,True,99127.0,1129.7000000001863,1669830007004,1130,618.2999999998137,HRV,HRV_0084,2022-11-30 17:42:50
50,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 28579.799999999814, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 1.05}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 28404.299999999814, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 1.01}]",99127.29999999981,1669830007004,froot loops w milk,olives,1.05,1.01,-0.040000000000000036,froot loops w milk,u,647.7999999998137,648,True,100287.79999999981,1160.5,1669830008164,1160,648.2999999998137,HRV,HRV_0084,2022-11-30 17:42:50
51,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 28783, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 6.32}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 28131.200000000186, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 6.3100000000000005}]",100287.89999999944,1669830008165,bagel and cc,fried eggs,6.32,6.3100000000000005,-0.009999999999999787,fried eggs,i,727.1000000005588,727,True,101537.09999999963,1249.2000000001863,1669830009414,1249,727.6000000005588,HRV,HRV_0084,2022-11-30 17:42:50
52,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 29079.799999999814, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 1.05}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 28425, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 1.01}]",101537.39999999944,1669830009414,popsicles,olives,1.05,1.01,-0.040000000000000036,olives,i,773.7000000001863,777,True,102829.20000000019,1291.800000000745,1669830010707,1293,776.6000000005588,HRV,HRV_0084,2022-11-30 17:42:50
53,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 27992, 'positionName': 'LEFT', 'positionCoords': [358, 245], 'bid': 3.44}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 27232.599999999627, 'positionName': 'RIGHT', 'positionCoords': [832, 245], 'bid': 3.37}]",102829.70000000019,1669830010707,granola w milk,fruitsalad,3.44,3.37,-0.06999999999999984,granola w milk,u,697.5,698,True,104038.29999999981,1208.5999999996275,1669830011915,1208,697.8999999994412,HRV,HRV_0084,2022-11-30 17:42:50
