trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,rt_perfnow,exp,subjectId,date
54,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 338359.60000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 5.87}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 338361.90000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 6.75}]",338350.60000014305,1669842426522,fried eggs,corn cob,5.87,6.75,0.8799999999999999,fried eggs,u,1188.5,1191,True,340052.2000000477,1701.5999999046326,1669842428223,1701,,1190.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
55,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 340061.7999999523, 'positionName': 'LEFT', 'positionCoords': [408.36, 180], 'bid': 8.55}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 340065.10000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 9.46}]",340052.7000000477,1669842428224,raspberries,burger,8.55,9.46,0.9100000000000001,burger,i,1064.2000000476837,1066,True,341624.10000014305,1571.4000000953674,1669842429795,1571,,1066.2999999523163,HRV,HRV_0299,2022-11-30 21:11:07
56,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 341629.40000009537, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 1.06}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 341631.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 5.54}]",341625.5,1669842429797,froot loops w milk,veggieswithdip,1.06,5.54,4.48,veggieswithdip,i,1233.5,1234,True,343379.40000009537,1753.9000000953674,1669842431550,1753,,1234.1000001430511,HRV,HRV_0299,2022-11-30 21:11:07
57,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 343389.7000000477, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 8.43}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 343393.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 8.88}]",343380.0,1669842431551,strawberries,roastedpotatoes,8.43,8.88,0.45000000000000107,roastedpotatoes,i,1397.7999999523163,1400,True,345299.10000014305,1919.1000001430511,1669842433470,1919,,1399.5,HRV,HRV_0299,2022-11-30 21:11:07
58,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 345312.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 6.5}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 345314.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 5.54}]",345299.7000000477,1669842433471,banana,veggieswithdip,6.5,5.54,-0.96,banana,u,1675.5,1677,True,347489.7000000477,2190.0,1669842435661,2190,,1676.9000000953674,HRV,HRV_0299,2022-11-30 21:11:07
59,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 347497, 'positionName': 'LEFT', 'positionCoords': [408.36, 180], 'bid': 6.91}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 347501.2999999523, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 9}]",347491.0,1669842435662,rigatoni,burrito,6.91,9.0,2.09,burrito,i,1268,1269,True,349275.40000009537,1784.4000000953674,1669842437446,1784,,1269.4000000953674,HRV,HRV_0299,2022-11-30 21:11:07
60,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 349283.2999999523, 'positionName': 'LEFT', 'positionCoords': [410.36, 181], 'bid': 9.46}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 349284.2000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 8.18}]",349275.90000009537,1669842437447,burger,rigatoni and sauce,9.46,8.18,-1.2800000000000011,burger,u,1120.7000000476837,1122,True,350906.7999999523,1630.8999998569489,1669842439078,1631,,1121.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
61,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 350916.90000009537, 'positionName': 'LEFT', 'positionCoords': [410.36, 181], 'bid': 1.5}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 350924.60000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 0.27}]",350908.7000000477,1669842439080,eggs,salmon,1.5,0.27,-1.23,eggs,u,1213.0999999046326,1215,True,352636.7999999523,1728.0999999046326,1669842440808,1728,,1215.0,HRV,HRV_0299,2022-11-30 21:11:07
62,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 352641, 'positionName': 'LEFT', 'positionCoords': [409.36, 181], 'bid': 1.87}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 352642.90000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 3.22}]",352637.5,1669842440809,eggsalad,shreddedwheatwithmilk,1.87,3.22,1.35,eggsalad,u,1551.6000001430511,1553,True,354696.7000000477,2059.2000000476837,1669842442868,2059,,1553.1000001430511,HRV,HRV_0299,2022-11-30 21:11:07
63,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 354709, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 6.5}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 354725.2000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 0.15}]",354697.5,1669842442868,banana,sushi w_condiments,6.5,0.15,-6.35,banana,u,1170.6000001430511,1178,True,356391.7999999523,1694.2999999523163,1669842444563,1695,,1177.4000000953674,HRV,HRV_0299,2022-11-30 21:11:07
64,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 356398.7999999523, 'positionName': 'LEFT', 'positionCoords': [408.36, 180], 'bid': 7.5}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 356408.7000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 8.88}]",356392.40000009537,1669842444563,salad w chicken,roastedpotatoes,7.5,8.88,1.3800000000000008,roastedpotatoes,i,1186.0999999046326,1187,True,358099.10000014305,1706.7000000476837,1669842446270,1707,,1186.7000000476837,HRV,HRV_0299,2022-11-30 21:11:07
65,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 358109.2999999523, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 7.84}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 358115.2000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 1.87}]",358102.2000000477,1669842446273,mac & cheese,eggsalad,7.84,1.87,-5.97,mac & cheese,u,1308.4000000953674,1310,True,359924.5,1822.2999999523163,1669842448096,1823,,1309.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
66,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 359928.40000009537, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 7.3}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 359934.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 8.14}]",359925.2999999523,1669842448096,sweetpotato,cocktailshrimp,7.3,8.14,0.8400000000000007,cocktailshrimp,i,1561.6000001430511,1563,True,362008.5,2083.2000000476837,1669842450179,2083,,1563.2000000476837,HRV,HRV_0299,2022-11-30 21:11:07
67,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 362016.7000000477, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 0.41}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 362018.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 3.47}]",362009.2000000477,1669842450180,popsicles,kiwi,0.41,3.47,3.06,kiwi,i,1358.9000000953674,1364,True,363885.90000009537,1876.7000000476837,1669842452057,1877,,1364.5,HRV,HRV_0299,2022-11-30 21:11:07
68,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 363890.7999999523, 'positionName': 'LEFT', 'positionCoords': [410.36, 181], 'bid': 7.54}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 363893.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 1.63}]",363886.7000000477,1669842452057,turkeysandwich,yogurt no spoon,7.54,1.63,-5.91,turkeysandwich,u,1289.7999999523163,1291,True,365686.7000000477,1800.0,1669842453858,1801,,1290.2999999523163,HRV,HRV_0299,2022-11-30 21:11:07
69,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 365692, 'positionName': 'LEFT', 'positionCoords': [410.36, 181], 'bid': 7.54}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 365704.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 9.56}]",365688.2000000477,1669842453859,turkeysandwich,tacos,7.54,9.56,2.0200000000000005,tacos,i,881.2999999523163,883,True,367089.2000000477,1401.0,1669842455260,1401,,883.0,HRV,HRV_0299,2022-11-30 21:11:07
70,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 367093.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 181], 'bid': 1.87}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 367095.10000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 1.63}]",367089.90000009537,1669842455261,eggsalad,yogurt no spoon,1.87,1.63,-0.2400000000000002,yogurt no spoon,i,1298.2000000476837,1299,True,368899.40000009537,1809.5,1669842457070,1809,,1299.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
71,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 368905.60000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 3.69}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 368909.60000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 1.63}]",368900.10000014305,1669842457071,granola w milk,yogurt no spoon,3.69,1.63,-2.06,granola w milk,u,1776.3999998569489,1777,True,371190.7999999523,2290.699999809265,1669842459362,2291,,1776.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
72,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 371202, 'positionName': 'LEFT', 'positionCoords': [410.36, 180.5], 'bid': 6.2}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 371207.7000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 0.09}]",371192.2999999523,1669842459363,edamame,lox,6.2,0.09,-6.11,edamame,u,1265.9000000953674,1275,True,372981.10000014305,1788.8000001907349,1669842461152,1789,,1274.5,HRV,HRV_0299,2022-11-30 21:11:07
73,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 372984.2000000477, 'positionName': 'LEFT', 'positionCoords': [408.36, 180], 'bid': 9.56}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 372986.10000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 10}]",372982.10000014305,1669842461153,tacos,steak,9.56,10.0,0.4399999999999995,steak,i,1233.0999999046326,1234,True,374728.0,1745.8999998569489,1669842462899,1746,,1233.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
74,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 374743.7999999523, 'positionName': 'LEFT', 'positionCoords': [409.36, 181], 'bid': 1.87}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 374751.2999999523, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 0.1}]",374730.60000014305,1669842462901,eggsalad,olives,1.87,0.1,-1.77,eggsalad,u,879.3999998569489,890,True,376130.2999999523,1399.6999998092651,1669842464301,1400,,889.2999999523163,HRV,HRV_0299,2022-11-30 21:11:07
75,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 376137.90000009537, 'positionName': 'LEFT', 'positionCoords': [410.36, 180.5], 'bid': 2.33}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 376141.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 1.63}]",376131.10000014305,1669842464302,cheerios,yogurt no spoon,2.33,1.63,-0.7000000000000002,cheerios,u,1516.1999998092651,1518,True,378168.2999999523,2037.1999998092651,1669842466339,2037,,1517.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
76,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 378175.5, 'positionName': 'LEFT', 'positionCoords': [409.36, 180], 'bid': 7.95}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 378179.60000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 2.33}]",378169.0,1669842466340,cherries,cheerios,7.95,2.33,-5.62,cherries,u,1279.1000001430511,1280,True,379958.7999999523,1789.7999999523163,1669842468130,1790,,1280.6000001430511,HRV,HRV_0299,2022-11-30 21:11:07
77,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 379962.60000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 9}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 379964.2999999523, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 8.88}]",379959.5,1669842468130,burrito,mashed potato,9.0,8.88,-0.11999999999999922,burrito,u,1587.2000000476837,1589,True,382055.2999999523,2095.7999999523163,1669842470226,2096,,1588.5,HRV,HRV_0299,2022-11-30 21:11:07
78,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 382059.2999999523, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 4.37}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 382063.2999999523, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 3.22}]",382056.0,1669842470227,cherry tomato,shreddedwheatwithmilk,4.37,3.22,-1.15,shreddedwheatwithmilk,i,1371.2999999523163,1377,True,383948.7999999523,1892.7999999523163,1669842472120,1893,,1377.1000001430511,HRV,HRV_0299,2022-11-30 21:11:07
79,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 383954, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 9}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 383954.7000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 4.6000000000000005}]",383949.7000000477,1669842472120,burrito,avocado,9.0,4.6000000000000005,-4.3999999999999995,burrito,u,1204.7000000476837,1206,True,385668.2000000477,1718.5,1669842473839,1719,,1205.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
80,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 385683, 'positionName': 'LEFT', 'positionCoords': [410.36, 181], 'bid': 4.6000000000000005}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 385683.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 4.37}]",385668.7999999523,1669842473840,avocado,cherry tomato,4.6000000000000005,4.37,-0.23000000000000043,avocado,u,1432.9000000953674,1433,True,387619.2000000477,1950.4000000953674,1669842475790,1950,,1433.6000001430511,HRV,HRV_0299,2022-11-30 21:11:07
