trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
54,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 56236.39999999106, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 9.15}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 56236.69999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 9.02}]",56234.5,1669837791342,burrito,bagel plain,9.15,9.02,-0.13000000000000078,,bagel plain,506,507,506.3999999910593,True,i,57257.39999999106,1022.8999999910593,1669837792365,1023,HRV,HRV_0272,2022-11-30 19:51:52
55,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 57259.79999999702, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 7.3}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 57260.19999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 7.03}]",57258.0,1669837792366,raisin bran w milk,salmon,7.3,7.03,-0.2699999999999996,,raisin bran w milk,253.19999998807907,253,253.59999999403954,True,u,58017.19999998808,759.1999999880791,1669837793125,759,HRV,HRV_0272,2022-11-30 19:51:52
56,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 58020.19999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 156.5], 'bid': 9.11}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 58020.59999999404, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.71}]",58017.69999998808,1669837793125,eggsalad,kiwi,9.11,8.71,-0.3999999999999986,,eggsalad,280.6000000089407,281,281.1000000089407,True,u,58817.29999999702,799.6000000089407,1669837793925,800,HRV,HRV_0272,2022-11-30 19:51:52
57,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 58820, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 7.17}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 58820.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8}]",58817.79999999702,1669837793926,seaweed,cheerios,7.17,8.0,0.8300000000000001,,cheerios,434,434,434.5,True,i,59777.5,959.7000000029802,1669837794885,959,HRV,HRV_0272,2022-11-30 19:51:52
58,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 59780.09999999404, 'positionName': 'LEFT', 'positionCoords': [328.28, 156], 'bid': 8.69}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 59780.59999999404, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.64}]",59778.09999999404,1669837794886,apple slices,strawberries,8.69,8.64,-0.049999999999998934,,apple slices,319.5,320,319.90000000596046,True,u,60617.29999999702,839.2000000029802,1669837795725,839,HRV,HRV_0272,2022-11-30 19:51:52
59,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 60620.29999999702, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 8.22}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 60620.69999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 7.65}]",60617.89999999106,1669837795726,tacos,cherries,8.22,7.65,-0.5700000000000003,,tacos,163.29999999701977,163,163.90000000596046,True,u,61297.09999999404,679.2000000029802,1669837796405,679,HRV,HRV_0272,2022-11-30 19:51:52
60,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 61299.69999998808, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 8.78}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 61300.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.71}]",61297.59999999404,1669837796405,salad w chicken,kiwi,8.78,8.71,-0.06999999999999851,,kiwi,687.2999999970198,688,687.7000000029802,True,i,62497.0,1199.4000000059605,1669837797605,1200,HRV,HRV_0272,2022-11-30 19:51:52
61,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 62500.29999999702, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 7.33}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 62500.59999999404, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 5.62}]",62497.69999998808,1669837797605,cantaloupe,corn cob,7.33,5.62,-1.71,,cantaloupe,353,354,353.40000000596046,True,u,63357.69999998808,860.0,1669837798465,860,HRV,HRV_0272,2022-11-30 19:51:52
62,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 63360.29999999702, 'positionName': 'LEFT', 'positionCoords': [326.28, 156], 'bid': 7.09}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 63360.69999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 5.62}]",63358.29999999702,1669837798466,hashbrowns,corn cob,7.09,5.62,-1.4699999999999998,,corn cob,886.2000000029802,887,886.7000000029802,True,i,64757.19999998808,1398.8999999910593,1669837799865,1399,HRV,HRV_0272,2022-11-30 19:51:52
63,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 64759.59999999404, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 7.86}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 64760.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 7.86}]",64757.59999999404,1669837799865,blackbeanswithrice,turkey sandwich,7.86,7.86,0.0,,blackbeanswithrice,494.59999999403954,495,495.09999999403954,True,u,65777.09999999404,1019.5,1669837800885,1020,HRV,HRV_0272,2022-11-30 19:51:52
64,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 65779.39999999106, 'positionName': 'LEFT', 'positionCoords': [328.28, 156], 'bid': 8.120000000000001}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 65779.69999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 8.55}]",65777.59999999404,1669837800885,edamame,hotdog w must,8.120000000000001,8.55,0.4299999999999997,,edamame,1716.5,1710,1717.2000000029802,True,u,68007.19999998808,2229.5999999940395,1669837803107,2222,HRV,HRV_0272,2022-11-30 19:51:52
65,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 68010.39999999106, 'positionName': 'LEFT', 'positionCoords': [327.28, 156.5], 'bid': 9.11}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 68010.79999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 8.02}]",68008.39999999106,1669837803108,eggsalad,blueberries,9.11,8.02,-1.0899999999999999,,blueberries,430.6000000089407,431,431.0,True,i,68947.29999999702,938.9000000059605,1669837804047,939,HRV,HRV_0272,2022-11-30 19:51:52
66,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 68950, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 9.24}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 68950.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 9.2}]",68947.89999999106,1669837804048,cocktailshrimp,froot loops w milk,9.24,9.2,-0.040000000000000924,,froot loops w milk,1255.7000000029802,1256,1256.1000000089407,True,i,70718.19999998808,1770.2999999970198,1669837805818,1770,HRV,HRV_0272,2022-11-30 19:51:52
67,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 70720.69999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 7.43}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 70721.09999999404, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 7.86}]",70718.69999998808,1669837805819,bagel and cc,blackbeanswithrice,7.43,7.86,0.4300000000000006,,blackbeanswithrice,2294.4000000059605,2295,2294.9000000059605,True,i,73537.0,2818.300000011921,1669837808637,2818,HRV,HRV_0272,2022-11-30 19:51:52
68,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 73539.59999999404, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 7.33}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 73540.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 7.05}]",73537.59999999404,1669837808638,cantaloupe,eggs,7.33,7.05,-0.28000000000000025,,cantaloupe,1037.9000000059605,1038,1038.4000000059605,True,u,75097.09999999404,1559.5,1669837810197,1559,HRV,HRV_0272,2022-11-30 19:51:52
69,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 75099.59999999404, 'positionName': 'LEFT', 'positionCoords': [327.28, 155.5], 'bid': 8.290000000000001}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 75099.89999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.15}]",75097.59999999404,1669837810198,lox,baked potato,8.290000000000001,8.15,-0.14000000000000057,,baked potato,269,269,269.59999999403954,True,i,75877.09999999404,779.5,1669837810977,779,HRV,HRV_0272,2022-11-30 19:51:52
70,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 75879.79999999702, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 7.96}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 75880.19999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 8.98}]",75877.59999999404,1669837810978,sushi w_condiments,burger,7.96,8.98,1.0200000000000005,,sushi w_condiments,283,283,283.40000000596046,True,u,76677.09999999404,799.5,1669837811777,799,HRV,HRV_0272,2022-11-30 19:51:52
71,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 76678.59999999404, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 8.41}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 76680.19999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 8.84}]",76677.69999998808,1669837811778,sweetpotato,avocado,8.41,8.84,0.4299999999999997,,avocado,39,39,39.400000005960464,True,i,77237.29999999702,559.6000000089407,1669837812337,559,HRV,HRV_0272,2022-11-30 19:51:52
72,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 77240.59999999404, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 7.3}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 77241.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 8.02}]",77237.89999999106,1669837812338,raisin bran w milk,blueberries,7.3,8.02,0.7199999999999998,,blueberries,429.70000000298023,430,430.20000000298023,True,i,78177.0,939.1000000089407,1669837813277,939,HRV,HRV_0272,2022-11-30 19:51:52
73,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 78179.5, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 7.33}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 78179.79999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.64}]",78177.5,1669837813278,cantaloupe,strawberries,7.33,8.64,1.3100000000000005,,strawberries,670.6999999880791,671,671.1999999880791,True,i,79357.19999998808,1179.699999988079,1669837814457,1179,HRV,HRV_0272,2022-11-30 19:51:52
74,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 79360, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 8.07}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 79360.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.41}]",79358.0,1669837814458,turkeysandwich,sweetpotato,8.07,8.41,0.33999999999999986,,turkeysandwich,595.5999999940395,596,596.0999999940395,True,u,80457.5,1099.5,1669837815557,1099,HRV,HRV_0272,2022-11-30 19:51:52
75,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 80460.29999999702, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 7.43}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 80460.69999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.120000000000001}]",80458.09999999404,1669837815558,bagel and cc,edamame,7.43,8.120000000000001,0.6900000000000013,,bagel and cc,941.2999999970198,942,941.7999999970198,True,u,81907.29999999702,1449.2000000029802,1669837817007,1449,HRV,HRV_0272,2022-11-30 19:51:52
76,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 81909.69999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 155.5], 'bid': 9.28}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 81910.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.9}]",81907.89999999106,1669837817008,rigatoni and sauce,orange slices,9.28,8.9,-0.379999999999999,,rigatoni and sauce,588.2000000029802,589,588.7000000029802,True,u,83017.29999999702,1109.4000000059605,1669837818117,1109,HRV,HRV_0272,2022-11-30 19:51:52
77,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 83019.79999999702, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 7.16}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 83020.59999999404, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 8.55}]",83017.89999999106,1669837818118,Tribe humus pita,hotdog w must,7.16,8.55,1.3900000000000006,,hotdog w must,881.2000000029802,881,881.6000000089407,True,i,84417.09999999404,1399.2000000029802,1669837819517,1399,HRV,HRV_0272,2022-11-30 19:51:52
78,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 84419.89999999106, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 8.48}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 84420.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.93}]",84417.59999999404,1669837819518,popsicles,olives,8.48,8.93,0.4499999999999993,,popsicles,971.2999999970198,971,971.7000000029802,True,u,85897.39999999106,1479.7999999970198,1669837820997,1479,HRV,HRV_0272,2022-11-30 19:51:52
79,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 85899.89999999106, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 7.98}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 85900.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 7.16}]",85897.89999999106,1669837820998,ice cream sundae 002,Tribe humus pita,7.98,7.16,-0.8200000000000003,,ice cream sundae 002,880.9000000059605,881,881.2999999970198,True,u,87297.29999999702,1399.4000000059605,1669837822397,1399,HRV,HRV_0272,2022-11-30 19:51:52
80,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 87300.19999998808, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 8.22}, {'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 87300.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 8.51}]",87298.0,1669837822398,tacos,Grapes,8.22,8.51,0.28999999999999915,,tacos,558.0999999940395,558,558.5,True,u,88377.19999998808,1079.199999988079,1669837823477,1079,HRV,HRV_0272,2022-11-30 19:51:52
