trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 7796.600000008941, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 7.43}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 4142.4000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.95}]",74669.10000000894,1669833460218,turkey sandwich,roastedpotatoes,7.43,7.95,0.5200000000000005,NaN,NaN,NaN,NaN,False,78670.60000000894,4001.5,1669833464220,4002,,HRV,HRV_0216,2022-11-30 18:41:50
28,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 5416.70000000298, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 7.47}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 7661.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 8.03}]",78671.0,1669833464220,grilled chicken strips,cheerios,7.47,8.03,0.5599999999999996,cheerios,i,1778.5,1784,True,80956.20000000298,2285.2000000029802,1669833466505,2285,1783.7999999970198,HRV,HRV_0216,2022-11-30 18:41:50
29,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 5416.4000000059605, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 7.47}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 4472.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 7.5}]",80956.79999999702,1669833466506,grilled chicken strips,turkeysandwich,7.47,7.5,0.03000000000000025,grilled chicken strips,u,599.5,602,True,82059.90000000596,1103.1000000089407,1669833467609,1103,602.2000000029802,HRV,HRV_0216,2022-11-30 18:41:50
30,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 4988.20000000298, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 8.74}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 7808.79999999702, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 6.5}]",82060.79999999702,1669833467610,cantaloupe,Tribe humus pita,8.74,6.5,-2.24,Tribe humus pita,i,267.6000000089407,273,True,82835.10000000894,774.3000000119209,1669833468384,774,272.80000001192093,HRV,HRV_0216,2022-11-30 18:41:50
31,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 7508.20000000298, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 8.11}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 7813.600000008941, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.51}]",82835.70000000298,1669833468385,blueberries,granola w milk,8.11,7.51,-0.5999999999999996,granola w milk,i,500,505,True,83841.5,1005.7999999970198,1669833469391,1006,504.79999999701977,HRV,HRV_0216,2022-11-30 18:41:50
32,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 5294.100000008941, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 7.91}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 7842.4000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.5700000000000001}]",83842.5,1669833469392,mac & cheese,seaweed,7.91,0.5700000000000001,-7.34,mac & cheese,u,866.2000000029802,869,True,85213.5,1371.0,1669833470763,1371,869.2999999970198,HRV,HRV_0216,2022-11-30 18:41:50
33,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 8183.600000008941, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 4.41}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 4189.100000008941, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 5.3}]",85214.40000000596,1669833470764,omelette,eggs,4.41,5.3,0.8899999999999997,omelette,u,2114.5999999940395,2119,True,87834.60000000894,2620.2000000029802,1669833473384,2620,2119.2999999970198,HRV,HRV_0216,2022-11-30 18:41:50
34,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 7844.600000008941, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.5700000000000001}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 4030.7000000029802, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5.36}]",87835.40000000596,1669833473385,seaweed,fried eggs,0.5700000000000001,5.36,4.79,fried eggs,i,792.8999999910593,796,True,89131.90000000596,1296.5,1669833474681,1296,796.2000000029802,HRV,HRV_0216,2022-11-30 18:41:50
35,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 4035.7999999970198, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.36}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 6791.600000008941, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.44}]",89132.29999999702,1669833474682,fried eggs,cocktailshrimp,5.36,4.44,-0.9199999999999999,fried eggs,u,3205.300000011921,3209,True,92843.20000000298,3710.9000000059605,1669833478393,3711,3209.7000000029802,HRV,HRV_0216,2022-11-30 18:41:50
36,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 5415, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 7.47}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 8202.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 4.03}]",92843.70000000298,1669833478393,grilled chicken strips,rigatoni,7.47,4.03,-3.4399999999999995,grilled chicken strips,u,760.4000000059605,762,True,94106.5,1262.7999999970198,1669833479656,1263,762.0999999940395,HRV,HRV_0216,2022-11-30 18:41:50
37,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 5175.4000000059605, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 8.1}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 7658.29999999702, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 8.03}]",94107.79999999702,1669833479657,froot loops w milk,cheerios,8.1,8.03,-0.07000000000000028,froot loops w milk,u,663.2000000029802,669,True,95277.79999999702,1170.0,1669833480827,1170,668.6000000089407,HRV,HRV_0216,2022-11-30 18:41:50
38,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 8044.29999999702, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 9.18}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 4986.20000000298, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 8.74}]",95278.70000000298,1669833480828,mango,cantaloupe,9.18,8.74,-0.4399999999999995,mango,u,1860.7999999970198,1863,True,97642.10000000894,2363.4000000059605,1669833483191,2363,1862.9000000059605,HRV,HRV_0216,2022-11-30 18:41:50
39,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 7797.79999999702, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 7.43}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 7415.70000000298, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 8.77}]",97642.60000000894,1669833483192,turkey sandwich,steak,7.43,8.77,1.3399999999999999,steak,i,740.2999999970198,746,True,98892.0,1249.3999999910593,1669833484441,1249,746.3999999910593,HRV,HRV_0216,2022-11-30 18:41:50
40,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 4868.20000000298, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 9.24}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 8052.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 8.42}]",98892.90000000596,1669833484442,strawberries,luckycharms,9.24,8.42,-0.8200000000000003,strawberries,u,1295.7999999970198,1301,True,100694.79999999702,1801.8999999910593,1669833486244,1802,1300.2999999970198,HRV,HRV_0216,2022-11-30 18:41:50
41,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 6659.9000000059605, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 3.0500000000000003}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 7813, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 6.5}]",100695.70000000298,1669833486245,bagel plain,Tribe humus pita,3.0500000000000003,6.5,3.4499999999999997,Tribe humus pita,i,952.7999999970198,955,True,102150.79999999702,1455.0999999940395,1669833487700,1455,954.5999999940395,HRV,HRV_0216,2022-11-30 18:41:50
42,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 6957.4000000059605, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 3.38}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 6361, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 1.06}]",102151.20000000298,1669833487701,bagel and cc,lox,3.38,1.06,-2.32,bagel and cc,u,1391.2000000029802,1396,True,104048.60000000894,1897.4000000059605,1669833489598,1897,1396.7000000029802,HRV,HRV_0216,2022-11-30 18:41:50
43,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 4474, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 7.5}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 8174.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.92}]",104049.60000000894,1669833489599,turkeysandwich,sushi w_condiments,7.5,7.92,0.41999999999999993,turkeysandwich,u,1234.5,1239,True,105789.60000000894,1740.0,1669833491339,1740,1239.3999999910593,HRV,HRV_0216,2022-11-30 18:41:50
44,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 8215.29999999702, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 7.57}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 8192.10000000894, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 4.41}]",105790.20000000298,1669833491340,shreddedwheatwithmilk,omelette,7.57,4.41,-3.16,shreddedwheatwithmilk,u,1720.7000000029802,1723,True,108014.90000000596,2224.7000000029802,1669833493564,2224,1723.7999999970198,HRV,HRV_0216,2022-11-30 18:41:50
45,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 8199.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 4.41}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 7162.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 2.05}]",108015.70000000298,1669833493565,omelette,edamame,4.41,2.05,-2.3600000000000003,edamame,i,1942.2999999970198,1945,True,110461.5,2445.7999999970198,1669833496011,2446,1945.0999999940395,HRV,HRV_0216,2022-11-30 18:41:50
46,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 6643.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 3.0500000000000003}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 5189.600000008941, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 8.1}]",110462.20000000298,1669833496012,bagel plain,froot loops w milk,3.0500000000000003,8.1,5.049999999999999,froot loops w milk,i,756.9000000059605,758,True,111722.0,1259.7999999970198,1669833497271,1259,758.9000000059605,HRV,HRV_0216,2022-11-30 18:41:50
47,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 8037.9000000059605, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 9.18}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 4788.4000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 9.24}]",111722.79999999702,1669833497272,mango,strawberries,9.18,9.24,0.0600000000000005,mango,u,849.1000000089407,853,True,113077.0,1354.2000000029802,1669833498626,1354,852.7000000029802,HRV,HRV_0216,2022-11-30 18:41:50
48,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 7812.100000008941, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 6.5}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 5297.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.91}]",113078.20000000298,1669833498628,Tribe humus pita,mac & cheese,6.5,7.91,1.4100000000000001,mac & cheese,i,729.9000000059605,734,True,114313.70000000298,1235.5,1669833499863,1235,734.5,HRV,HRV_0216,2022-11-30 18:41:50
49,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 8205.70000000298, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 7.57}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 7825.70000000298, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.51}]",114314.29999999702,1669833499864,shreddedwheatwithmilk,granola w milk,7.57,7.51,-0.0600000000000005,granola w milk,i,981.4000000059605,985,True,115799.90000000596,1485.6000000089407,1669833501349,1485,985.2000000029802,HRV,HRV_0216,2022-11-30 18:41:50
50,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 5723.9000000059605, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 8.27}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 8224.70000000298, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 8.36}]",115800.29999999702,1669833501350,raisin bran w milk,mashed potato,8.27,8.36,0.08999999999999986,raisin bran w milk,u,1682.2000000029802,1686,True,117988.0,2187.7000000029802,1669833503537,2187,1686.4000000059605,HRV,HRV_0216,2022-11-30 18:41:50
51,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 7610, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 8.11}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 8363.60000000894, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 8.74}]",117989.0,1669833503538,blueberries,apple slices,8.11,8.74,0.6300000000000008,blueberries,u,823.1000000089407,826,True,119315.40000000596,1326.4000000059605,1669833504865,1327,825.6000000089407,HRV,HRV_0216,2022-11-30 18:41:50
52,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 4632.20000000298, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 7.43}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 7797.29999999702, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 7.43}]",119316.10000000894,1669833504865,banana,turkey sandwich,7.43,7.43,0.0,turkey sandwich,i,736.5999999940395,741,True,120557.90000000596,1241.7999999970198,1669833506107,1242,740.5999999940395,HRV,HRV_0216,2022-11-30 18:41:50
53,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 8182.9000000059605, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 7.92}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 6370.20000000298, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 1.06}]",120558.60000000894,1669833506108,sushi w_condiments,lox,7.92,1.06,-6.859999999999999,sushi w_condiments,u,772.3999999910593,776,True,121834.90000000596,1276.2999999970198,1669833507384,1276,775.7999999970198,HRV,HRV_0216,2022-11-30 18:41:50
