trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
150,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 150, 'loaded': True, 'loadedTime': 5963.399999976158, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 9.53}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 150, 'loaded': True, 'loadedTime': 7148.199999988079, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 9.81}]",303482.59999996424,1669830075791,corn cob,tacos,9.53,9.81,0.28000000000000114,tacos,i,1232.6000000238419,1233,True,305227.39999997616,1744.800000011921,1669830077536,1745,1233.1000000238419,HRV,HRV_0088,2022-11-30 17:42:13
151,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 151, 'loaded': True, 'loadedTime': 6539.299999952316, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 9.98}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 151, 'loaded': True, 'loadedTime': 5672.599999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.71}]",305228.09999996424,1669830077537,cherries,veggieswithdip,9.98,9.71,-0.2699999999999996,cherries,u,1434.1000000238419,1435,True,307180.6999999881,1952.6000000238419,1669830079489,1952,1434.9000000357628,HRV,HRV_0088,2022-11-30 17:42:13
152,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 152, 'loaded': True, 'loadedTime': 7109.099999964237, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 9.07}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 152, 'loaded': True, 'loadedTime': 6100.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.51}]",307181.5,1669830079490,ice cream sundae 002,burrito,9.07,7.51,-1.5600000000000005,ice cream sundae 002,u,794.5,795,True,308491.39999997616,1309.8999999761581,1669830080800,1310,795.0999999642372,HRV,HRV_0088,2022-11-30 17:42:13
153,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 153, 'loaded': True, 'loadedTime': 7157.799999952316, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 7.84}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 153, 'loaded': True, 'loadedTime': 5875.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 8.09}]",308492.09999996424,1669830080801,rigatoni and sauce,omelette,7.84,8.09,0.25,rigatoni and sauce,u,1260.6000000238419,1261,True,310268.59999996424,1776.5,1669830082577,1776,1261.300000011921,HRV,HRV_0088,2022-11-30 17:42:13
154,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 154, 'loaded': True, 'loadedTime': 5694.699999988079, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 6.8500000000000005}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 154, 'loaded': True, 'loadedTime': 6771.899999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.95}]",310269.1999999881,1669830082578,chicken nuggets2,chickenfingers,6.8500000000000005,9.95,3.0999999999999988,chickenfingers,i,1088.3999999761581,1089,True,311876.39999997616,1607.199999988079,1669830084185,1607,1088.8999999761581,HRV,HRV_0088,2022-11-30 17:42:13
155,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 155, 'loaded': True, 'loadedTime': 5964.399999976158, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 9.53}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 155, 'loaded': True, 'loadedTime': 5523.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.65}]",311877.1999999881,1669830084186,corn cob,burger,9.53,9.65,0.120000000000001,burger,i,1147.8999999761581,1149,True,313535.59999996424,1658.3999999761581,1669830085844,1658,1148.800000011921,HRV,HRV_0088,2022-11-30 17:42:13
156,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 156, 'loaded': True, 'loadedTime': 5826.699999988079, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 9.98}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 156, 'loaded': True, 'loadedTime': 7135.899999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.87}]",313536.09999996424,1669830085845,lox,sushi w_condiments,9.98,9.87,-0.11000000000000121,sushi w_condiments,i,1060.9000000357628,1061,True,315105.59999996424,1569.5,1669830087414,1569,1061.5,HRV,HRV_0088,2022-11-30 17:42:13
157,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 157, 'loaded': True, 'loadedTime': 5651.599999964237, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 9.93}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 157, 'loaded': True, 'loadedTime': 6761.099999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.93}]",315106.0,1669830087415,turkeysandwich,cocktailshrimp,9.93,9.93,0.0,cocktailshrimp,i,1597.199999988079,1598,True,317216.2999999523,2110.2999999523163,1669830089525,2110,1598.0,HRV,HRV_0088,2022-11-30 17:42:13
158,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 158, 'loaded': True, 'loadedTime': 6312.599999964237, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 7.18}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 158, 'loaded': True, 'loadedTime': 6463.899999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 6.73}]",317217.1999999881,1669830089526,fruitsalad,eggs,7.18,6.73,-0.4499999999999993,fruitsalad,u,1458.699999988079,1459,True,319186.89999997616,1969.699999988079,1669830091496,1970,1459.5999999642372,HRV,HRV_0088,2022-11-30 17:42:13
159,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 159, 'loaded': True, 'loadedTime': 6103.299999952316, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 7.51}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 159, 'loaded': True, 'loadedTime': 6754.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8.18}]",319187.5,1669830091496,burrito,mac & cheese,7.51,8.18,0.6699999999999999,mac & cheese,i,944.1999999880791,945,True,320652.89999997616,1465.3999999761581,1669830092962,1466,945.0999999642372,HRV,HRV_0088,2022-11-30 17:42:13
160,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 160, 'loaded': True, 'loadedTime': 7156.5, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 7.84}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 160, 'loaded': True, 'loadedTime': 7026.899999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 8.040000000000001}]",320653.5,1669830092962,rigatoni and sauce,grilled chicken strips,7.84,8.040000000000001,0.20000000000000107,grilled chicken strips,i,1842.5,1843,True,323006.5,2353.0,1669830095315,2353,1843.199999988079,HRV,HRV_0088,2022-11-30 17:42:13
161,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 161, 'loaded': True, 'loadedTime': 7141.299999952316, 'positionName': 'LEFT', 'positionCoords': [205.4, 155], 'bid': 0.46}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 161, 'loaded': True, 'loadedTime': 6257.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8.42}]",323007.09999996424,1669830095316,apple slices,baked potato,0.46,8.42,7.96,baked potato,i,1676.699999988079,1677,True,325194.0,2186.900000035763,1669830097503,2187,1677.300000011921,HRV,HRV_0088,2022-11-30 17:42:13
162,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 162, 'loaded': True, 'loadedTime': 7215.5, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.73}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 162, 'loaded': True, 'loadedTime': 5610.899999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.93}]",325194.2999999523,1669830097503,strawberries,turkeysandwich,9.73,9.93,0.1999999999999993,turkeysandwich,i,1506,1507,True,327214.09999996424,2019.800000011921,1669830099523,2020,1506.800000011921,HRV,HRV_0088,2022-11-30 17:42:13
163,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 163, 'loaded': True, 'loadedTime': 7127.5, 'positionName': 'LEFT', 'positionCoords': [203.4, 155], 'bid': 0.56}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 163, 'loaded': True, 'loadedTime': 7009.099999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 0.62}]",327214.5,1669830099523,yogurt no spoon,mashed potato,0.56,0.62,0.05999999999999994,yogurt no spoon,u,1113.5999999642372,1114,True,328831.09999996424,1616.5999999642372,1669830101140,1617,1114.0999999642372,HRV,HRV_0088,2022-11-30 17:42:13
164,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 164, 'loaded': True, 'loadedTime': 6539.5, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 9.98}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 164, 'loaded': True, 'loadedTime': 6306.399999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.89}]",328831.6999999881,1669830101140,cherries,turkey sandwich,9.98,9.89,-0.08999999999999986,turkey sandwich,i,952.0999999642372,953,True,330287.2999999523,1455.5999999642372,1669830102596,1456,952.8999999761581,HRV,HRV_0088,2022-11-30 17:42:13
165,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 165, 'loaded': True, 'loadedTime': 5742.399999976158, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 8.31}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 165, 'loaded': True, 'loadedTime': 7135.599999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.87}]",330287.89999997616,1669830102597,hotdog w must,sushi w_condiments,8.31,9.87,1.5599999999999987,sushi w_condiments,i,761.5,762,True,331558.89999997616,1271.0,1669830103868,1271,762.3999999761581,HRV,HRV_0088,2022-11-30 17:42:13
166,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 166, 'loaded': True, 'loadedTime': 6755.099999964237, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 8.18}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 166, 'loaded': True, 'loadedTime': 6463.199999988079, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 6.73}]",331559.7999999523,1669830103868,mac & cheese,eggs,8.18,6.73,-1.4499999999999993,eggs,i,905.4000000357628,907,True,332972.59999996424,1412.800000011921,1669830105281,1413,906.2000000476837,HRV,HRV_0088,2022-11-30 17:42:13
167,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 167, 'loaded': True, 'loadedTime': 6618.399999976158, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 0.75}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 167, 'loaded': True, 'loadedTime': 6697.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.65}]",332973.39999997616,1669830105282,raisin bran w milk,olives,0.75,9.65,8.9,olives,i,953.8000000119209,955,True,334435.39999997616,1462.0,1669830106744,1462,954.6000000238419,HRV,HRV_0088,2022-11-30 17:42:13
168,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 168, 'loaded': True, 'loadedTime': 7121.399999976158, 'positionName': 'LEFT', 'positionCoords': [203.4, 155], 'bid': 0.56}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 168, 'loaded': True, 'loadedTime': 6472.199999988079, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 6.21}]",334435.7999999523,1669830106745,yogurt no spoon,roastedpotatoes,0.56,6.21,5.65,yogurt no spoon,u,1252,1252,True,336202.2999999523,1766.5,1669830108511,1766,1252.800000011921,HRV,HRV_0088,2022-11-30 17:42:13
169,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 169, 'loaded': True, 'loadedTime': 6389, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 7.18}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 169, 'loaded': True, 'loadedTime': 5821.699999988079, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 9.98}]",336203.0,1669830108512,fruitsalad,lox,7.18,9.98,2.8000000000000007,fruitsalad,u,1569.7999999523163,1570,True,338280.6999999881,2077.699999988079,1669830110589,2077,1570.5999999642372,HRV,HRV_0088,2022-11-30 17:42:13
170,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 170, 'loaded': True, 'loadedTime': 7222.899999976158, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 0.14}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 170, 'loaded': True, 'loadedTime': 6619.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 0.75}]",338281.1999999881,1669830110590,popsicles,raisin bran w milk,0.14,0.75,0.61,raisin bran w milk,i,896.8000000119209,898,True,339693.5,1412.300000011921,1669830112002,1412,897.5999999642372,HRV,HRV_0088,2022-11-30 17:42:13
171,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 171, 'loaded': True, 'loadedTime': 6698.699999988079, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.65}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 171, 'loaded': True, 'loadedTime': 5791.399999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 8.31}]",339693.6999999881,1669830112002,olives,hotdog w must,9.65,8.31,-1.3399999999999999,hotdog w must,i,1398.699999988079,1400,True,341611.1999999881,1917.5,1669830113920,1918,1399.3999999761581,HRV,HRV_0088,2022-11-30 17:42:13
172,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 172, 'loaded': True, 'loadedTime': 6950.899999976158, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.84}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 172, 'loaded': True, 'loadedTime': 5876.399999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 8.09}]",341611.59999996424,1669830113920,steak,omelette,9.84,8.09,-1.75,steak,u,842.1999999880791,843,True,342972.59999996424,1361.0,1669830115281,1361,843.0,HRV,HRV_0088,2022-11-30 17:42:13
173,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 173, 'loaded': True, 'loadedTime': 6864.099999964237, 'positionName': 'LEFT', 'positionCoords': [205.4, 155], 'bid': 0.17}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 173, 'loaded': True, 'loadedTime': 6704.599999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 0.29}]",342973.1999999881,1669830115282,edamame,luckycharms,0.17,0.29,0.11999999999999997,luckycharms,i,1181.5,1182,True,344663.09999996424,1689.8999999761581,1669830116972,1690,1182.199999988079,HRV,HRV_0088,2022-11-30 17:42:13
174,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 174, 'loaded': True, 'loadedTime': 6941.099999964237, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 0.96}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 174, 'loaded': True, 'loadedTime': 6102.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.51}]",344663.6999999881,1669830116972,rigatoni,burrito,0.96,7.51,6.55,burrito,i,1717.3999999761581,1718,True,346902.1999999881,2238.5,1669830119211,2239,1718.0,HRV,HRV_0088,2022-11-30 17:42:13
175,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 175, 'loaded': True, 'loadedTime': 6315.399999976158, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 7.18}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 175, 'loaded': True, 'loadedTime': 7025.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 8.040000000000001}]",346902.5,1669830119211,fruitsalad,grilled chicken strips,7.18,8.040000000000001,0.8600000000000012,fruitsalad,u,1430.7999999523163,1432,True,348847.59999996424,1945.0999999642372,1669830121156,1945,1431.5999999642372,HRV,HRV_0088,2022-11-30 17:42:13
176,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 176, 'loaded': True, 'loadedTime': 5737.599999964237, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 6.8500000000000005}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 176, 'loaded': True, 'loadedTime': 6314.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.18}]",348848.2999999523,1669830121157,chicken nuggets2,fruitsalad,6.8500000000000005,7.18,0.3299999999999992,fruitsalad,i,1594.800000011921,1596,True,350963.0,2114.7000000476837,1669830123272,2115,1595.6000000238419,HRV,HRV_0088,2022-11-30 17:42:13
