trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 4505.700000047684, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 6.07}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 4520.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 3.51}]",46326.60000014305,1669830354172,raspberries,pear,6.07,3.51,-2.5600000000000005,raspberries,834.5,835,834.7999999523163,True,u,47669.5,1342.8999998569489,1669830355515,1343,,HRV,HRV_0087,2022-11-30 17:49:30
28,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 4490.400000095367, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 8.98}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 4491.100000143051, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.06}]",47669.60000014305,1669830355515,grilled chicken strips,avocado,8.98,9.06,0.08000000000000007,avocado,1561.7999999523163,1562,1561.8999998569489,True,i,49748.700000047684,2079.0999999046326,1669830357594,2079,,HRV,HRV_0087,2022-11-30 17:49:30
29,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 4488.700000047684, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 3.82}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 4487, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 6.43}]",49749.0,1669830357595,bagel plain,kiwi,3.82,6.43,2.61,kiwi,1337.2999999523163,1337,1337.7999999523163,True,i,51602.5,1853.5,1669830359448,1853,,HRV,HRV_0087,2022-11-30 17:49:30
30,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 4521, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 4.0600000000000005}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 4521.700000047684, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8.120000000000001}]",51602.799999952316,1669830359448,rigatoni,burrito,4.0600000000000005,8.120000000000001,4.0600000000000005,burrito,808.2000000476837,809,808.6000001430511,True,i,52923.299999952316,1320.5,1669830360769,1321,,HRV,HRV_0087,2022-11-30 17:49:30
31,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 4522.600000143051, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 7.87}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 4532.400000095367, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8}]",52923.5,1669830360769,strawberries,banana,7.87,8.0,0.1299999999999999,banana,751.6000001430511,752,752.0,True,i,54195.10000014305,1271.6000001430511,1669830362041,1272,,HRV,HRV_0087,2022-11-30 17:49:30
32,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 4520.900000095367, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 4.0600000000000005}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 4500.400000095367, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 3.89}]",54195.299999952316,1669830362041,rigatoni,Tribe humus pita,4.0600000000000005,3.89,-0.17000000000000037,Tribe humus pita,796.2000000476837,797,796.7000000476837,True,i,55505.0,1309.7000000476837,1669830363351,1310,,HRV,HRV_0087,2022-11-30 17:49:30
33,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 4487.900000095367, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 3.82}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 4431.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 3.82}]",55505.10000014305,1669830363351,bagel plain,mashed potato,3.82,3.82,0.0,mashed potato,914.8999998569489,915,915.1999998092651,True,i,56933.200000047684,1428.0999999046326,1669830364779,1428,,HRV,HRV_0087,2022-11-30 17:49:30
34,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 4537, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 7.31}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 4522.600000143051, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.87}]",56933.5,1669830364779,corn cob,strawberries,7.31,7.87,0.5600000000000005,strawberries,761.7000000476837,762,762.2000000476837,True,i,58208.200000047684,1274.7000000476837,1669830366054,1275,,HRV,HRV_0087,2022-11-30 17:49:30
35,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 4476, 'positionName': 'LEFT', 'positionCoords': [205.4, 155], 'bid': 5.57}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 4474.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 4.14}]",58208.40000009537,1669830366054,baked potato,cherry tomato,5.57,4.14,-1.4300000000000006,baked potato,837.2999999523163,838,837.7000000476837,True,u,59555.299999952316,1346.8999998569489,1669830367401,1347,,HRV,HRV_0087,2022-11-30 17:49:30
36,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 4459.400000095367, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 3.03}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 4537.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 3.78}]",59555.40000009537,1669830367401,blackbeanswithrice,apple slices,3.03,3.78,0.75,apple slices,809.0999999046326,810,809.5999999046326,True,i,60882.700000047684,1327.2999999523163,1669830368728,1327,,HRV,HRV_0087,2022-11-30 17:49:30
37,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 4529.400000095367, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 7.87}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 4373.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.62}]",60883.0,1669830368729,strawberries,seaweed,7.87,7.62,-0.25,seaweed,688.9000000953674,689,689.2999999523163,True,i,62081.299999952316,1198.2999999523163,1669830369927,1198,,HRV,HRV_0087,2022-11-30 17:49:30
38,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 4408.600000143051, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 8.82}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 4521.900000095367, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.87}]",62081.5,1669830369927,chicken nuggets2,strawberries,8.82,7.87,-0.9500000000000002,chicken nuggets2,889.2000000476837,890,889.5,True,u,63485.700000047684,1404.2000000476837,1669830371331,1404,,HRV,HRV_0087,2022-11-30 17:49:30
39,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 4539, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 8.51}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 4486, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 9.53}]",63485.799999952316,1669830371332,tacos,lox,8.51,9.53,1.0199999999999996,tacos,727.4000000953674,727,727.8000001907349,True,u,64722.700000047684,1236.9000000953674,1669830372568,1236,,HRV,HRV_0087,2022-11-30 17:49:30
40,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 4487.700000047684, 'positionName': 'LEFT', 'positionCoords': [205.4, 155], 'bid': 2.96}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 4541.600000143051, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 3.5700000000000003}]",64723.0,1669830372569,cheerios,shreddedwheatwithmilk,2.96,3.5700000000000003,0.6100000000000003,shreddedwheatwithmilk,794.2999999523163,794,794.7000000476837,True,i,66030.0,1307.0,1669830373876,1307,,HRV,HRV_0087,2022-11-30 17:49:30
41,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 4542.900000095367, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 8.89}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 4408.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 8.82}]",66030.10000014305,1669830373876,sushi w_condiments,chicken nuggets2,8.89,8.82,-0.07000000000000028,chicken nuggets2,1073.7999999523163,1074,1074.2999999523163,True,i,67616.0,1585.8999998569489,1669830375462,1586,,HRV,HRV_0087,2022-11-30 17:49:30
42,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 4543.700000047684, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 8.700000000000001}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 4544.400000095367, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 7.2}]",67616.10000014305,1669830375462,ice cream sundae 002,omelette,8.700000000000001,7.2,-1.5000000000000009,omelette,857.1999998092651,857,857.6999998092651,True,i,68988.70000004768,1372.5999999046326,1669830376834,1372,,HRV,HRV_0087,2022-11-30 17:49:30
43,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 4493, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 7.37}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 4534.900000095367, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 7.31}]",68988.79999995232,1669830376835,rigatoni and sauce,corn cob,7.37,7.31,-0.0600000000000005,rigatoni and sauce,1232.9000000953674,1233,1233.6000001430511,True,u,70731.60000014305,1742.8000001907349,1669830378577,1742,,HRV,HRV_0087,2022-11-30 17:49:30
44,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 4547, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 6.25}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 4506.200000047684, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 6.07}]",70731.79999995232,1669830378577,fried eggs,raspberries,6.25,6.07,-0.17999999999999972,fried eggs,808.5,809,809.0,True,u,72056.20000004768,1324.4000000953674,1669830379902,1325,,HRV,HRV_0087,2022-11-30 17:49:30
45,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 4547.799999952316, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 6.3500000000000005}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 4537, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 7.31}]",72056.40000009537,1669830379902,Grapes,corn cob,6.3500000000000005,7.31,0.9599999999999991,corn cob,751.3999998569489,752,751.7999999523163,True,i,73321.20000004768,1264.7999999523163,1669830381167,1265,,HRV,HRV_0087,2022-11-30 17:49:30
46,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 4544.5, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 7.2}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 4548.600000143051, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 6.87}]",73321.40000009537,1669830381167,omelette,eggsalad,7.2,6.87,-0.33000000000000007,eggsalad,753.5999999046326,754,754.0,True,i,74592.79999995232,1271.3999998569489,1669830382439,1272,,HRV,HRV_0087,2022-11-30 17:49:30
47,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 4531.5, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 8}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 4550, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.81}]",74593.0,1669830382439,banana,roastedpotatoes,8.0,7.81,-0.1900000000000004,roastedpotatoes,1158.4000000953674,1158,1158.7000000476837,True,i,76256.10000014305,1663.1000001430511,1669830384102,1663,,HRV,HRV_0087,2022-11-30 17:49:30
48,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 4408.600000143051, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 8.82}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 4550, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 7.35}]",76256.40000009537,1669830384102,chicken nuggets2,cherries,8.82,7.35,-1.4700000000000006,chicken nuggets2,707.2999999523163,708,707.5,True,u,77474.0,1217.5999999046326,1669830385320,1218,,HRV,HRV_0087,2022-11-30 17:49:30
49,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 4539.900000095367, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 8.51}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 4476.900000095367, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 5.46}]",77474.20000004768,1669830385320,tacos,sweetpotato,8.51,5.46,-3.05,tacos,634.5,635,634.9000000953674,True,u,78622.60000014305,1148.4000000953674,1669830386468,1148,,HRV,HRV_0087,2022-11-30 17:49:30
50,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 4551.700000047684, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 4.0600000000000005}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 4474.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 4.14}]",78622.90000009537,1669830386469,bagel and cc,cherry tomato,4.0600000000000005,4.14,0.07999999999999918,cherry tomato,752.7999999523163,753,753.2000000476837,True,i,79881.90000009537,1259.0,1669830387728,1259,,HRV,HRV_0087,2022-11-30 17:49:30
51,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 4538.900000095367, 'positionName': 'LEFT', 'positionCoords': [205.4, 155], 'bid': 3.78}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 4494.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 1.87}]",79882.20000004768,1669830387728,apple slices,granola w milk,3.78,1.87,-1.9099999999999997,apple slices,689.9000000953674,690,690.2000000476837,True,u,81080.70000004768,1198.5,1669830388926,1198,,HRV,HRV_0087,2022-11-30 17:49:30
52,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 4482.299999952316, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 7.53}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 4520.200000047684, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 3.51}]",81080.90000009537,1669830388927,mango,pear,7.53,3.51,-4.0200000000000005,mango,633.7999999523163,634,634.2999999523163,True,u,82221.29999995232,1140.3999998569489,1669830390067,1140,,HRV,HRV_0087,2022-11-30 17:49:30
53,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 4554.299999952316, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 8.25}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 4521.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8.120000000000001}]",82221.5,1669830390067,cocktailshrimp,burrito,8.25,8.120000000000001,-0.129999999999999,cocktailshrimp,973,974,973.5,True,u,83704.70000004768,1483.2000000476837,1669830391550,1483,,HRV,HRV_0087,2022-11-30 17:49:30
