trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 8679.5, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 0.6}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 8680.900000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 0.31}]",78618.60000014305,1669831308645,rigatoni,avocado,0.6,0.31,-0.29,rigatoni,u,1761.8999998569489,1762,True,80885.79999995232,2267.199999809265,1669831310912,2267,1762.5999999046326,HRV,HRV_0045,2022-11-30 18:06:01
28,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 8681, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 7.81}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 8681.100000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.25}]",80885.90000009537,1669831310912,cherries,popsicles,7.81,7.25,-0.5599999999999996,cherries,u,1221,1222,True,82613.60000014305,1727.7000000476837,1669831312640,1728,1221.7000000476837,HRV,HRV_0045,2022-11-30 18:06:01
29,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 8738.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.6000000000000005}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 8739.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 4.3100000000000005}]",82613.90000009537,1669831312640,fried eggs,corn cob,5.6000000000000005,4.3100000000000005,-1.29,corn cob,i,1566.7000000476837,1567,True,84688.90000009537,2075.0,1669831314715,2075,1567.2000000476837,HRV,HRV_0045,2022-11-30 18:06:01
30,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 8740, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 1.26}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 8774.900000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 4.82}]",84689.20000004768,1669831314715,blackbeanswithrice,luckycharms,1.26,4.82,3.5600000000000005,luckycharms,i,1062.5999999046326,1069,True,86261.5,1572.2999999523163,1669831316287,1572,1068.4000000953674,HRV,HRV_0045,2022-11-30 18:06:01
31,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 8777.100000143051, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.6000000000000005}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 8777.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 4.82}]",86261.70000004768,1669831316288,fried eggs,luckycharms,5.6000000000000005,4.82,-0.7800000000000002,fried eggs,u,1544.4000000953674,1550,True,88319.0,2057.2999999523163,1669831318345,2057,1550.2000000476837,HRV,HRV_0045,2022-11-30 18:06:01
32,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 8777.900000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 0.6}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 8778.200000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.03}]",88319.40000009537,1669831318345,rigatoni,olives,0.6,0.03,-0.57,rigatoni,u,1104.3999998569489,1105,True,89925.40000009537,1606.0,1669831319951,1606,1104.8999998569489,HRV,HRV_0045,2022-11-30 18:06:01
33,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 8779.700000047684, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 0.6900000000000001}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 8780.100000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.71}]",89925.60000014305,1669831319952,hotdog w must,kiwi,0.6900000000000001,0.71,0.019999999999999907,hotdog w must,u,1292.0999999046326,1292,True,91725.60000014305,1800.0,1669831321752,1800,1292.5,HRV,HRV_0045,2022-11-30 18:06:01
34,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 9003.299999952316, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 7}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 9006.100000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 5.99}]",91725.90000009537,1669831321752,Grapes,tacos,7.0,5.99,-1.0099999999999998,Grapes,u,1130.7000000476837,1131,True,93357.79999995232,1631.8999998569489,1669831323384,1632,1131.5,HRV,HRV_0045,2022-11-30 18:06:01
35,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 9180.900000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 9.07}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 9181.600000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 9.9}]",93358.10000014305,1669831323384,mango,steak,9.07,9.9,0.8300000000000001,steak,i,641.2999999523163,642,True,94501.70000004768,1143.5999999046326,1669831324528,1144,641.6999998092651,HRV,HRV_0045,2022-11-30 18:06:01
36,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 9181.799999952316, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 4.75}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 9230.200000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5.92}]",94501.90000009537,1669831324528,seaweed,cheerios,4.75,5.92,1.17,cheerios,i,1318.5,1359,True,96365.70000004768,1863.7999999523163,1669831326392,1864,1358.7999999523163,HRV,HRV_0045,2022-11-30 18:06:01
37,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 9230.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 4.94}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 9295.200000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5.08}]",96365.90000009537,1669831326392,froot loops w milk,mac & cheese,4.94,5.08,0.13999999999999968,froot loops w milk,u,1875.7999999523163,1876,True,98749.90000009537,2384.0,1669831328776,2384,1876.3999998569489,HRV,HRV_0045,2022-11-30 18:06:01
38,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 9347.200000047684, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 7}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 9347.700000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 8.66}]",98750.29999995232,1669831328776,Grapes,grilled chicken strips,7.0,8.66,1.6600000000000001,grilled chicken strips,i,2737.100000143051,2738,True,101990.29999995232,3240.0,1669831332016,3240,2737.7000000476837,HRV,HRV_0045,2022-11-30 18:06:01
39,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 9375.100000143051, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 0.6900000000000001}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 9375.700000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.18}]",101990.60000014305,1669831332017,hotdog w must,hashbrowns,0.6900000000000001,0.18,-0.51,hotdog w must,u,793.5999999046326,795,True,103288.20000004768,1297.5999999046326,1669831333314,1297,795.0999999046326,HRV,HRV_0045,2022-11-30 18:06:01
40,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 9376.100000143051, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 6.22}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 9376.600000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.5}]",103288.70000004768,1669831333315,burger,baked potato,6.22,6.5,0.28000000000000025,baked potato,i,895.7000000476837,896,True,104695.0,1406.2999999523163,1669831334721,1406,896.0,HRV,HRV_0045,2022-11-30 18:06:01
41,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 9376.900000095367, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 1.2}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 9377.400000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.75}]",104695.10000014305,1669831334721,mashed potato,apple slices,1.2,4.75,3.55,mashed potato,u,1348.8999998569489,1350,True,106549.79999995232,1854.6999998092651,1669831336576,1855,1350.1999998092651,HRV,HRV_0045,2022-11-30 18:06:01
42,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 9379.799999952316, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 6.5600000000000005}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 9419, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5.08}]",106550.10000014305,1669831336576,fruitsalad,mac & cheese,6.5600000000000005,5.08,-1.4800000000000004,fruitsalad,u,1013.5,1016,True,108070.20000004768,1520.0999999046326,1669831338096,1520,1015.7999999523163,HRV,HRV_0045,2022-11-30 18:06:01
43,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 9419.400000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 6.99}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 9436.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 8.39}]",108070.60000014305,1669831338096,salad w chicken,salmon,6.99,8.39,1.4000000000000004,salmon,i,1295.1999998092651,1296,True,109869.90000009537,1799.2999999523163,1669831339896,1800,1295.8999998569489,HRV,HRV_0045,2022-11-30 18:06:01
44,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 9436.900000095367, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 8.39}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 9437.100000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 5.99}]",109870.10000014305,1669831339896,salmon,tacos,8.39,5.99,-2.4000000000000004,salmon,u,583.0999999046326,584,True,110957.79999995232,1087.6999998092651,1669831340984,1088,583.3999998569489,HRV,HRV_0045,2022-11-30 18:06:01
45,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 9437.299999952316, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.03}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 9437.400000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.94}]",110958.29999995232,1669831340984,olives,froot loops w milk,0.03,4.94,4.91,froot loops w milk,i,797.5,799,True,112261.79999995232,1303.5,1669831342288,1304,798.3000001907349,HRV,HRV_0045,2022-11-30 18:06:01
46,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 9437.5, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 6.99}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 9437.600000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 5.46}]",112262.0,1669831342288,salad w chicken,chicken nuggets2,6.99,5.46,-1.5300000000000002,salad w chicken,u,695.2000000476837,695,True,113461.70000004768,1199.7000000476837,1669831343488,1200,695.4000000953674,HRV,HRV_0045,2022-11-30 18:06:01
47,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 9437.700000047684, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.78}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 9438.900000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 5.99}]",113462.0,1669831343488,cocktailshrimp,tacos,0.78,5.99,5.21,tacos,i,806.7000000476837,807,True,114783.10000014305,1321.1000001430511,1669831344809,1321,807.5,HRV,HRV_0045,2022-11-30 18:06:01
48,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 9439, 'positionName': 'LEFT', 'positionCoords': [244.68, 179], 'bid': 5.3}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 9478.400000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 5.3}]",114783.40000009537,1669831344809,pear,turkey sandwich,5.3,5.3,0.0,turkey sandwich,i,1430.0999999046326,1431,True,116723.0,1939.5999999046326,1669831346749,1940,1430.5999999046326,HRV,HRV_0045,2022-11-30 18:06:01
49,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 9478.700000047684, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 6.5600000000000005}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 9479, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 8.66}]",116723.5,1669831346749,fruitsalad,grilled chicken strips,6.5600000000000005,8.66,2.0999999999999996,grilled chicken strips,i,749.4000000953674,751,True,117981.70000004768,1258.2000000476837,1669831348008,1259,750.1000001430511,HRV,HRV_0045,2022-11-30 18:06:01
50,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 9479.200000047684, 'positionName': 'LEFT', 'positionCoords': [246.68, 179], 'bid': 0.5}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 9479.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 1.96}]",117981.90000009537,1669831348008,edamame,lox,0.5,1.96,1.46,lox,i,2662.7000000476837,2663,True,121149.40000009537,3167.5,1669831351173,3165,2663.399999856949,HRV,HRV_0045,2022-11-30 18:06:01
51,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 9575.400000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 179], 'bid': 0.18}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 9575.700000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.25}]",121149.79999995232,1669831351174,hashbrowns,burrito,0.18,0.25,0.07,burrito,i,1630.5,1631,True,123285.20000004768,2135.4000000953674,1669831353309,2135,1631.0,HRV,HRV_0045,2022-11-30 18:06:01
52,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 9577, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 0.87}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 9603.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.5}]",123285.5,1669831353309,blueberries,edamame,0.87,0.5,-0.37,blueberries,u,2113.9000000953674,2115,True,125906.5,2621.0,1669831355930,2621,2114.5,HRV,HRV_0045,2022-11-30 18:06:01
53,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 9603.799999952316, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 2.8000000000000003}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 9604, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 3.72}]",125906.79999995232,1669831355931,eggsalad,turkeysandwich,2.8000000000000003,3.72,0.9199999999999999,eggsalad,u,1145,1145,True,127563.10000014305,1656.3000001907349,1669831357587,1656,1145.6000001430511,HRV,HRV_0045,2022-11-30 18:06:01
