trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
54,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 2479.5, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 8.67}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 2282.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 5.87}]",84446.20000004768,1669844036666,corn cob,chicken nuggets2,8.67,5.87,-2.8,chicken nuggets2,i,788.8999999761581,790,True,85753.30000007153,1307.1000000238419,1669844037973,1307,789.5,HRV,HRV_0303,2022-11-30 21:37:06
55,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 2532.8000000715256, 'positionName': 'LEFT', 'positionCoords': [326.28, 227], 'bid': 3.12}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 2519, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.03}]",85753.5,1669844037974,hashbrowns,shreddedwheatwithmilk,3.12,0.03,-3.0900000000000003,hashbrowns,u,1436.7000000476837,1437,True,87698.90000009537,1945.4000000953674,1669844039919,1945,1437.2000000476837,HRV,HRV_0303,2022-11-30 21:37:06
56,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 2277.8000000715256, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 7.13}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 2533.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 7.18}]",87699.10000002384,1669844039919,salmon,blueberries,7.13,7.18,0.04999999999999982,salmon,u,789.6000000238419,790,True,88999.90000009537,1300.8000000715256,1669844041220,1301,790.0,HRV,HRV_0303,2022-11-30 21:37:06
57,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 2283.5, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 7.23}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 2505, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.09}]",89000.0,1669844041220,eggsalad,kiwi,7.23,6.09,-1.1400000000000006,eggsalad,u,713,714,True,90219.60000002384,1219.6000000238419,1669844042440,1220,713.6000000238419,HRV,HRV_0303,2022-11-30 21:37:06
58,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 2277.600000023842, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 4.38}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 2534.2000000476837, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0}]",90219.80000007153,1669844042440,cherries,sweetpotato,4.38,0.0,-4.38,cherries,u,975.6999999284744,976,True,91705.60000002384,1485.7999999523163,1669844043926,1486,976.1999999284744,HRV,HRV_0303,2022-11-30 21:37:06
59,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 2535, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 9.98}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 2501.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 9.83}]",91705.80000007153,1669844043926,steak,ice cream sundae 002,9.98,9.83,-0.15000000000000036,ice cream sundae 002,i,836.6999999284744,837,True,93052.90000009537,1347.1000000238419,1669844045273,1347,837.1000000238419,HRV,HRV_0303,2022-11-30 21:37:06
60,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 2501.3000000715256, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 9.83}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 2462.3000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 9.94}]",93053.0,1669844045273,ice cream sundae 002,turkey sandwich,9.83,9.94,0.10999999999999943,turkey sandwich,i,982.8000000715256,983,True,94545.70000004768,1492.7000000476837,1669844046766,1493,983.2000000476837,HRV,HRV_0303,2022-11-30 21:37:06
61,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 2338.7000000476837, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 7.35}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 2418.8000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 7.01}]",94545.90000009537,1669844046766,orange slices,pear,7.35,7.01,-0.33999999999999986,orange slices,u,659.7999999523163,660,True,95726.0,1180.0999999046326,1669844047946,1180,660.1999999284744,HRV,HRV_0303,2022-11-30 21:37:06
62,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 2474.8000000715256, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 8.45}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 2216.2000000476837, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 8.59}]",95726.20000004768,1669844047946,fried eggs,strawberries,8.45,8.59,0.14000000000000057,fried eggs,u,870.8999999761581,872,True,97110.20000004768,1384.0,1669844049330,1384,871.5,HRV,HRV_0303,2022-11-30 21:37:06
63,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 2525.7000000476837, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 5}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 2276.8000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 4.38}]",97110.40000009537,1669844049330,raisin bran w milk,cherries,5.0,4.38,-0.6200000000000001,raisin bran w milk,u,1043.5999999046326,1045,True,98668.10000002384,1557.6999999284744,1669844050888,1558,1044.0999999046326,HRV,HRV_0303,2022-11-30 21:37:06
64,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 2530, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 7.08}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 2471.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 7.13}]",98668.30000007153,1669844050888,cheerios,cocktailshrimp,7.08,7.13,0.04999999999999982,cheerios,u,1434.2999999523163,1435,True,100617.0,1948.6999999284744,1669844052837,1949,1434.7999999523163,HRV,HRV_0303,2022-11-30 21:37:06
65,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 2535.7000000476837, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 0.1}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 2340.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.07}]",100617.30000007153,1669844052837,blackbeanswithrice,olives,0.1,0.07,-0.03,olives,i,1276.6000000238419,1277,True,102410.80000007153,1793.5,1669844054631,1794,1277.0,HRV,HRV_0303,2022-11-30 21:37:06
66,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 2282.7000000476837, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 7.23}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 2531.9000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.84}]",102411.0,1669844054631,eggsalad,bagel plain,7.23,6.84,-0.39000000000000057,bagel plain,i,1332,1332,True,104252.70000004768,1841.7000000476837,1669844056473,1842,1332.3000000715256,HRV,HRV_0303,2022-11-30 21:37:06
67,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 2533.5, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 7.18}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 2288, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 8.370000000000001}]",104252.80000007153,1669844056473,blueberries,mashed potato,7.18,8.370000000000001,1.1900000000000013,mashed potato,i,832,832,True,105603.60000002384,1350.7999999523163,1669844057824,1351,832.2999999523163,HRV,HRV_0303,2022-11-30 21:37:06
68,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 2285.100000023842, 'positionName': 'LEFT', 'positionCoords': [326.28, 227], 'bid': 0.23}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 2533.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0}]",105603.70000004768,1669844057824,yogurt no spoon,sweetpotato,0.23,0.0,-0.23,yogurt no spoon,u,1173.6000000238419,1174,True,107281.0,1677.2999999523163,1669844059501,1677,1174.0,HRV,HRV_0303,2022-11-30 21:37:06
69,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 2496.4000000953674, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 0.11}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 2375.2000000476837, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.13}]",107281.20000004768,1669844059501,seaweed,sushi w_condiments,0.11,0.13,0.020000000000000004,sushi w_condiments,i,868.6000000238419,869,True,108665.60000002384,1384.3999999761581,1669844060886,1385,868.8999999761581,HRV,HRV_0303,2022-11-30 21:37:06
70,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 2420.5, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 10}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 2534.3000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 9.98}]",108665.80000007153,1669844060886,grilled chicken strips,steak,10.0,9.98,-0.019999999999999574,steak,i,823,823,True,110003.20000004768,1337.3999999761581,1669844062223,1337,823.2999999523163,HRV,HRV_0303,2022-11-30 21:37:06
71,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 2420, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 10}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 2462.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 9.94}]",110003.40000009537,1669844062224,grilled chicken strips,turkey sandwich,10.0,9.94,-0.0600000000000005,turkey sandwich,i,1578.5,1579,True,112097.30000007153,2093.899999976158,1669844064317,2093,1579.0,HRV,HRV_0303,2022-11-30 21:37:06
72,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 2505.100000023842, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 6.09}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 2375.100000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.13}]",112097.5,1669844064318,kiwi,sushi w_condiments,6.09,0.13,-5.96,kiwi,u,1008.1000000238419,1008,True,113618.5,1521.0,1669844065839,1521,1008.4000000953674,HRV,HRV_0303,2022-11-30 21:37:06
73,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 2286, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 7.87}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 2529.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 4.14}]",113618.60000002384,1669844065839,baked potato,Tribe humus pita,7.87,4.14,-3.7300000000000004,baked potato,u,1058.5,1059,True,115194.0,1575.3999999761581,1669844067414,1575,1058.8999999761581,HRV,HRV_0303,2022-11-30 21:37:06
74,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 2535.8000000715256, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 5.5200000000000005}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 2339.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.07}]",115194.30000007153,1669844067414,granola w milk,olives,5.5200000000000005,0.07,-5.45,granola w milk,u,802.7999999523163,804,True,116504.0,1309.6999999284744,1669844068724,1310,803.1999999284744,HRV,HRV_0303,2022-11-30 21:37:06
75,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 2507, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 6.7700000000000005}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 2499.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 9.83}]",116504.10000002384,1669844068724,fruitsalad,ice cream sundae 002,6.7700000000000005,9.83,3.0599999999999996,ice cream sundae 002,i,770,771,True,117797.80000007153,1293.7000000476837,1669844070018,1294,770.5,HRV,HRV_0303,2022-11-30 21:37:06
76,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 2337.8000000715256, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 7.35}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 2533.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 7.18}]",117798.0,1669844070018,orange slices,blueberries,7.35,7.18,-0.16999999999999993,orange slices,u,696.7000000476837,697,True,118998.5,1200.5,1669844071219,1201,697.1000000238419,HRV,HRV_0303,2022-11-30 21:37:06
77,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 2428.600000023842, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 7.86}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 2481.8000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 7.85}]",118998.70000004768,1669844071219,chickenfingers,roastedpotatoes,7.86,7.85,-0.010000000000000675,roastedpotatoes,i,1018.6000000238419,1019,True,120528.90000009537,1530.2000000476837,1669844072749,1530,1019.1000000238419,HRV,HRV_0303,2022-11-30 21:37:06
78,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 2284.7000000476837, 'positionName': 'LEFT', 'positionCoords': [326.28, 227], 'bid': 0.23}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 2267.8000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 7.85}]",120529.20000004768,1669844072749,yogurt no spoon,rigatoni,0.23,7.85,7.619999999999999,rigatoni,i,1066.7999999523163,1068,True,122103.5,1574.2999999523163,1669844074324,1575,1067.2000000476837,HRV,HRV_0303,2022-11-30 21:37:06
79,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 2287.9000000953674, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 8.45}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 2216, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 8.59}]",122103.70000004768,1669844074324,turkeysandwich,strawberries,8.45,8.59,0.14000000000000057,turkeysandwich,u,963.7999999523163,964,True,123578.0,1474.2999999523163,1669844075798,1474,964.2000000476837,HRV,HRV_0303,2022-11-30 21:37:06
80,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 2469.7000000476837, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 7.6}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 2275.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.83}]",123578.10000002384,1669844075798,veggieswithdip,apple slices,7.6,6.83,-0.7699999999999996,veggieswithdip,u,849.3000000715256,850,True,124948.5,1370.3999999761581,1669844077169,1371,849.8000000715256,HRV,HRV_0303,2022-11-30 21:37:06
