trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
152,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 152, 'loaded': True, 'loadedTime': 237380.30000007153, 'positionName': 'LEFT', 'positionCoords': [512.6, 395], 'bid': 6}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 152, 'loaded': True, 'loadedTime': 237380.60000002384, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.94}]",237378.80000007153,1669837983956,roastedpotatoes,blackbeanswithrice,6.0,5.94,-0.05999999999999961,,roastedpotatoes,989.7999999523163,993,993.5999999046326,True,u,238885.0,1506.1999999284744,1669837985462,1506,HRV,HRV_0259,2022-11-30 19:53:46
153,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 153, 'loaded': True, 'loadedTime': 238887, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 0.23}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 153, 'loaded': True, 'loadedTime': 238887.20000004768, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.16}]",238885.5,1669837985462,shreddedwheatwithmilk,cheerios,0.23,0.16,-0.07,,cheerios,791.0,796,795.2000000476837,True,i,240185.0,1299.5,1669837986762,1300,HRV,HRV_0259,2022-11-30 19:53:46
154,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 154, 'loaded': True, 'loadedTime': 240187, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 4.16}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 154, 'loaded': True, 'loadedTime': 240187.30000007153, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 4.01}]",240185.60000002384,1669837986763,cantaloupe,pear,4.16,4.01,-0.15000000000000036,,cantaloupe,1023.8999999761581,1027,1027.6000000238419,True,u,241725.5,1539.8999999761581,1669837988303,1540,HRV,HRV_0259,2022-11-30 19:53:46
155,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 155, 'loaded': True, 'loadedTime': 241727.60000002384, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 3.6}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 155, 'loaded': True, 'loadedTime': 241727.80000007153, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 3.67}]",241726.10000002384,1669837988303,seaweed,orange slices,3.6,3.67,0.06999999999999984,,orange slices,833.2000000476837,837,836.5,True,i,243065.30000007153,1339.2000000476837,1669837989642,1339,HRV,HRV_0259,2022-11-30 19:53:46
156,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 156, 'loaded': True, 'loadedTime': 243067.39999997616, 'positionName': 'LEFT', 'positionCoords': [511.6, 395.5], 'bid': 4.2700000000000005}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 156, 'loaded': True, 'loadedTime': 243067.70000004768, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 9.23}]",243065.89999997616,1669837989643,eggsalad,burrito,4.2700000000000005,9.23,4.96,,burrito,782.5,786,786.5,True,i,244363.10000002384,1297.2000000476837,1669837990940,1297,HRV,HRV_0259,2022-11-30 19:53:46
157,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 157, 'loaded': True, 'loadedTime': 244365.10000002384, 'positionName': 'LEFT', 'positionCoords': [511.6, 394.5], 'bid': 0.21}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 157, 'loaded': True, 'loadedTime': 244365.60000002384, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.16}]",244363.70000004768,1669837990941,grilled chicken strips,cheerios,0.21,0.16,-0.04999999999999999,,cheerios,1151.6999999284744,1155,1155.0,True,i,246029.5,1665.7999999523163,1669837992607,1666,HRV,HRV_0259,2022-11-30 19:53:46
158,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 158, 'loaded': True, 'loadedTime': 246031.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395.5], 'bid': 4.2700000000000005}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 158, 'loaded': True, 'loadedTime': 246032, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.23}]",246030.0,1669837992607,eggsalad,chickenfingers,4.2700000000000005,0.23,-4.04,,eggsalad,799.3999999761581,803,803.1000000238419,True,u,247338.70000004768,1308.7000000476837,1669837993916,1309,HRV,HRV_0259,2022-11-30 19:53:46
159,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 159, 'loaded': True, 'loadedTime': 247340.70000004768, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 0.22}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 159, 'loaded': True, 'loadedTime': 247341.10000002384, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.17}]",247339.30000007153,1669837993916,cocktailshrimp,granola w milk,0.22,0.17,-0.04999999999999999,,granola w milk,1529.8999999761581,1534,1533.7999999523163,True,i,249377.39999997616,2038.0999999046326,1669837995955,2039,HRV,HRV_0259,2022-11-30 19:53:46
160,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 160, 'loaded': True, 'loadedTime': 249379.5, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 0.33}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 160, 'loaded': True, 'loadedTime': 249380, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.94}]",249378.10000002384,1669837995955,corn cob,blackbeanswithrice,0.33,5.94,5.61,,blackbeanswithrice,745.2000000476837,750,749.2999999523163,True,i,250634.39999997616,1256.2999999523163,1669837997212,1257,HRV,HRV_0259,2022-11-30 19:53:46
161,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 161, 'loaded': True, 'loadedTime': 250635.70000004768, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 3.6}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 161, 'loaded': True, 'loadedTime': 250636, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 3.8}]",250634.80000007153,1669837997212,seaweed,baked potato,3.6,3.8,0.19999999999999973,,baked potato,849.3999999761581,853,853.2999999523163,True,i,251996.20000004768,1361.3999999761581,1669837998574,1362,HRV,HRV_0259,2022-11-30 19:53:46
162,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 162, 'loaded': True, 'loadedTime': 251998.39999997616, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 8.45}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 162, 'loaded': True, 'loadedTime': 251998.80000007153, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 4.01}]",251996.89999997616,1669837998574,turkeysandwich,pear,8.45,4.01,-4.4399999999999995,,turkeysandwich,924.3000000715256,928,928.0,True,u,253436.39999997616,1439.5,1669838000014,1440,HRV,HRV_0259,2022-11-30 19:53:46
163,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 163, 'loaded': True, 'loadedTime': 253438.5, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 5.3100000000000005}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 163, 'loaded': True, 'loadedTime': 253438.70000004768, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.2}]",253437.10000002384,1669838000014,mashed potato,froot loops w milk,5.3100000000000005,0.2,-5.11,,froot loops w milk,1008.0,1013,1012.2000000476837,True,i,254957.39999997616,1520.2999999523163,1669838001535,1521,HRV,HRV_0259,2022-11-30 19:53:46
164,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 164, 'loaded': True, 'loadedTime': 254959.5, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 6.34}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 164, 'loaded': True, 'loadedTime': 254959.80000007153, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 9.23}]",254958.0,1669838001535,rigatoni,burrito,6.34,9.23,2.8900000000000006,,burrito,1025.2000000476837,1030,1029.0,True,i,256493.10000002384,1535.1000000238419,1669838003071,1536,HRV,HRV_0259,2022-11-30 19:53:46
165,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 165, 'loaded': True, 'loadedTime': 256495.10000002384, 'positionName': 'LEFT', 'positionCoords': [512.6, 395], 'bid': 3.14}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 165, 'loaded': True, 'loadedTime': 256495.39999997616, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 0.21}]",256493.70000004768,1669838003071,apple slices,grilled chicken strips,3.14,0.21,-2.93,,apple slices,1067.3999999761581,1071,1071.2999999523163,True,u,258077.39999997616,1583.6999999284744,1669838004655,1584,HRV,HRV_0259,2022-11-30 19:53:46
166,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 166, 'loaded': True, 'loadedTime': 258079.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 5.44}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 166, 'loaded': True, 'loadedTime': 258079.80000007153, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 5.48}]",258078.0,1669838004656,fried eggs,mango,5.44,5.48,0.040000000000000036,,mango,1269.0,1272,1273.0,True,i,259857.30000007153,1779.3000000715256,1669838006435,1779,HRV,HRV_0259,2022-11-30 19:53:46
167,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 167, 'loaded': True, 'loadedTime': 259859.39999997616, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 5.08}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 167, 'loaded': True, 'loadedTime': 259859.80000007153, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 6}]",259857.89999997616,1669838006435,veggieswithdip,roastedpotatoes,5.08,6.0,0.9199999999999999,,veggieswithdip,926.1000000238419,931,930.2000000476837,True,u,261291.89999997616,1434.0,1669838007869,1434,HRV,HRV_0259,2022-11-30 19:53:46
168,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 168, 'loaded': True, 'loadedTime': 261293.39999997616, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 7.92}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 168, 'loaded': True, 'loadedTime': 261293.80000007153, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 8.09}]",261292.30000007153,1669838007870,fruitsalad,sushi w_condiments,7.92,8.09,0.16999999999999993,,sushi w_condiments,1296.5999999046326,1300,1300.2999999523163,True,i,263097.3000000715,1805.0,1669838009675,1805,HRV,HRV_0259,2022-11-30 19:53:46
169,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 169, 'loaded': True, 'loadedTime': 263099.3000000715, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 0.22}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 169, 'loaded': True, 'loadedTime': 263099.7000000477, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 4.01}]",263097.8000000715,1669838009676,cocktailshrimp,pear,0.22,4.01,3.7899999999999996,,pear,1140.0999999046326,1143,1143.8999999761581,True,i,264746.5,1648.6999999284744,1669838011324,1648,HRV,HRV_0259,2022-11-30 19:53:46
170,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 170, 'loaded': True, 'loadedTime': 264748.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 0.19}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 170, 'loaded': True, 'loadedTime': 264748.89999997616, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 5.29}]",264747.0,1669838011325,steak,hotdog w must,0.19,5.29,5.1,,hotdog w must,890.7000000476837,894,894.2000000476837,True,i,266144.8000000715,1397.8000000715256,1669838012723,1398,HRV,HRV_0259,2022-11-30 19:53:46
171,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 171, 'loaded': True, 'loadedTime': 266146.60000002384, 'positionName': 'LEFT', 'positionCoords': [511.6, 395.5], 'bid': 0.25}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 171, 'loaded': True, 'loadedTime': 266146.8000000715, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 3.6}]",266145.2000000477,1669838012723,chicken nuggets2,seaweed,0.25,3.6,3.35,,seaweed,1094.6999999284744,1099,1098.6999999284744,True,i,267747.5,1602.2999999523163,1669838014325,1602,HRV,HRV_0259,2022-11-30 19:53:46
172,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 172, 'loaded': True, 'loadedTime': 267749.7000000477, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 5.44}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 172, 'loaded': True, 'loadedTime': 267750, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 8.82}]",267748.2000000477,1669838014326,fried eggs,avocado,5.44,8.82,3.38,,avocado,672.6999999284744,677,676.5,True,i,268928.5,1180.2999999523163,1669838015506,1180,HRV,HRV_0259,2022-11-30 19:53:46
173,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 173, 'loaded': True, 'loadedTime': 268930.60000002384, 'positionName': 'LEFT', 'positionCoords': [511.6, 394.5], 'bid': 0.22}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 173, 'loaded': True, 'loadedTime': 268930.89999997616, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 0.22}]",268929.2000000477,1669838015507,lox,ice cream sundae 002,0.22,0.22,0.0,,ice cream sundae 002,1107.5,1111,1111.5,True,i,270549.5,1620.2999999523163,1669838017127,1620,HRV,HRV_0259,2022-11-30 19:53:46
174,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 174, 'loaded': True, 'loadedTime': 270551.5, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 5.08}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 174, 'loaded': True, 'loadedTime': 270551.8000000715, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.15}]",270550.0,1669838017128,veggieswithdip,olives,5.08,5.15,0.07000000000000028,,veggieswithdip,1107.6000000238419,1111,1111.1000000238419,True,u,272168.39999997616,1618.3999999761581,1669838018746,1618,HRV,HRV_0259,2022-11-30 19:53:46
175,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 175, 'loaded': True, 'loadedTime': 272170.39999997616, 'positionName': 'LEFT', 'positionCoords': [510.6, 395], 'bid': 0.14}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 175, 'loaded': True, 'loadedTime': 272170.7000000477, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.2}]",272169.0,1669838018747,hashbrowns,froot loops w milk,0.14,0.2,0.06,,hashbrowns,990.7000000476837,994,994.6000000238419,True,u,273667.2000000477,1498.2000000476837,1669838020245,1498,HRV,HRV_0259,2022-11-30 19:53:46
176,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 176, 'loaded': True, 'loadedTime': 273669.10000002384, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 0.17}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 176, 'loaded': True, 'loadedTime': 273669.3000000715, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 0.22}]",273667.60000002384,1669838020246,popsicles,lox,0.17,0.22,0.04999999999999999,,popsicles,1040.8999999761581,1044,1044.7999999523163,True,u,275217.8000000715,1550.2000000476837,1669838021796,1550,HRV,HRV_0259,2022-11-30 19:53:46
177,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 177, 'loaded': True, 'loadedTime': 275219.89999997616, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 5.44}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 177, 'loaded': True, 'loadedTime': 275220.39999997616, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 8.45}]",275218.39999997616,1669838021796,raspberries,turkeysandwich,5.44,8.45,3.009999999999999,,turkeysandwich,849.1000000238419,854,853.4000000953674,True,i,276581.5,1363.1000000238419,1669838023160,1364,HRV,HRV_0259,2022-11-30 19:53:46
178,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 178, 'loaded': True, 'loadedTime': 276583.5, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 0.33}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 178, 'loaded': True, 'loadedTime': 276583.89999997616, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.2}]",276582.0,1669838023160,corn cob,froot loops w milk,0.33,0.2,-0.13,,froot loops w milk,747.3999999761581,751,750.5,True,i,277841.5,1259.5,1669838024420,1260,HRV,HRV_0259,2022-11-30 19:53:46
