success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,missTrial,missTrialMsg,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,171,441081,0.0-8.54-0.54,1.0,171.0,,,,,,,[],False,,,,,,,87.9,1.0,i,1.0,True,565.0999999046326,34.0,60.0,40.0,345.06345662600097,[],"[960, 600]",ColorTask,93.0,55.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,172,443899,0.0-8.55-0.55,1.0,172.0,,,,,,,[],False,,,,,,,62.5,0.0,i,1.0,False,1545.2999999523163,93.0,60.0,40.0,208.38605066151135,[],"[960, 600]",ColorTask,92.0,56.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,173,446715,0.0-8.56-0.56,1.0,173.0,,,,,,,[],False,,,,,,,62.5,1.0,u,0.0,False,1354.2000000476837,82.0,60.0,40.0,386.6810271384155,[],"[960, 600]",ColorTask,91.0,57.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,174,448882,0.0-8.57-0.57,1.0,174.0,,,,,,,[],False,,,,,,,73.6,1.0,i,1.0,True,720.7000000476837,44.0,60.0,40.0,353.036997420474,[],"[960, 600]",ColorTask,92.0,58.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,175,450865,0.0-8.58-0.58,1.0,175.0,,,,,,,[],False,,,,,,,87.9,1.0,i,1.0,True,604.6000000238419,37.0,60.0,40.0,286.75692598251777,[],"[960, 600]",ColorTask,93.0,59.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,176,453365,0.0-8.59-0.59,1.0,176.0,,,,,,,[],False,,,,,,,56.4,0.0,u,0.0,True,1059.2000000476837,64.0,60.0,40.0,365.54440768436234,[],"[960, 600]",ColorTask,94.0,60.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,177,455632,0.0-8.60-0.60,1.0,177.0,,,,,,,[],False,,,,,,,73.6,1.0,i,1.0,True,880.2999999523163,53.0,60.0,40.0,329.5931859981926,[],"[960, 600]",ColorTask,95.0,61.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,178,457715,0.0-8.61-0.61,1.0,178.0,,,,,,,[],False,,,,,,,56.4,1.0,i,1.0,True,804.2999999523163,49.0,60.0,40.0,205.35996189082013,[],"[960, 600]",ColorTask,96.0,62.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,179,460598,0.0-8.62-0.62,1.0,179.0,,,,,,,[],False,,,,,,,56.4,1.0,i,1.0,True,1480.3999999761581,89.0,60.0,40.0,339.5795853576235,[],"[960, 600]",ColorTask,97.0,63.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,180,463182,0.0-8.63-0.63,1.0,180.0,,,,,,,[],False,,,,,,,62.5,1.0,i,1.0,True,1175.8000000715256,71.0,60.0,40.0,330.55558918135483,[],"[960, 600]",ColorTask,98.0,64.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,181,465098,0.0-8.64-0.64,1.0,181.0,,,,,,,[],False,,,,,,,87.9,0.0,u,0.0,True,595.6000000238419,36.0,60.0,40.0,262.92220449690075,[],"[960, 600]",ColorTask,99.0,65.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,182,467449,0.0-8.65-0.65,1.0,182.0,,,,,,,[],False,,,,,,,50.0,0.0,i,1.0,False,921.0999999046326,56.0,60.0,40.0,354.72264011390394,[],"[960, 600]",ColorTask,98.0,66.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,183,469966,0.0-8.66-0.66,1.0,183.0,,,,,,,[],False,,,,,,,50.0,1.0,u,0.0,False,1226.8999999761581,74.0,60.0,40.0,226.0113650011021,[],"[960, 600]",ColorTask,97.0,67.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,184,472465,0.0-8.67-0.67,1.0,184.0,,,,,,,[],False,,,,,,,50.0,0.0,u,0.0,True,1139.5999999046326,69.0,60.0,40.0,274.8586120443472,[],"[960, 600]",ColorTask,98.0,68.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,185,475033,0.0-8.68-0.68,1.0,185.0,,,,,,,[],False,,,,,,,53.2,0.0,i,1.0,False,1100.5,67.0,60.0,40.0,378.3546503990582,[],"[960, 600]",ColorTask,97.0,69.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,186,477149,0.0-8.69-0.69,1.0,186.0,,,,,,,[],False,,,,,,,87.9,0.0,i,1.0,False,807.8999999761581,49.0,60.0,40.0,219.77368578649197,[],"[960, 600]",ColorTask,96.0,70.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,187,479515,0.0-8.70-0.70,1.0,187.0,,,,,,,[],False,,,,,,,73.6,0.0,u,0.0,True,1009.7000000476837,61.0,60.0,40.0,275.7597330642535,[],"[960, 600]",ColorTask,97.0,71.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,188,482532,0.0-8.71-0.71,1.0,188.0,,,,,,,[],False,,,,,,,53.2,0.0,u,0.0,True,1746.0,105.0,60.0,40.0,204.18325742354315,[],"[960, 600]",ColorTask,98.0,72.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,189,485033,0.0-8.72-0.72,1.0,189.0,,,,,,,[],False,,,,,,,50.0,0.0,u,0.0,True,1060.2000000476837,64.0,60.0,40.0,353.8061231876565,[],"[960, 600]",ColorTask,99.0,73.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,190,487865,0.0-8.73-0.73,1.0,190.0,,,,,,,[],False,,,,,,,62.5,0.0,u,0.0,True,1398.7000000476837,84.0,60.0,40.0,368.2871517195201,[],"[960, 600]",ColorTask,100.0,74.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,191,489981,0.0-8.74-0.74,1.0,191.0,,,,,,,[],False,,,,,,,56.4,0.0,u,0.0,True,837.7000000476837,51.0,60.0,40.0,212.41378635948936,[],"[960, 600]",ColorTask,101.0,75.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,192,492499,0.0-8.75-0.75,1.0,192.0,,,,,,,[],False,,,,,,,56.4,1.0,i,1.0,True,1061.8999999761581,64.0,60.0,40.0,388.0533459860177,[],"[960, 600]",ColorTask,102.0,76.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,193,494566,0.0-8.76-0.76,1.0,193.0,,,,,,,[],False,,,,,,,50.0,1.0,i,1.0,True,727.6999999284744,44.0,60.0,40.0,250.75484040428182,[],"[960, 600]",ColorTask,103.0,77.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,194,496499,0.0-8.77-0.77,1.0,194.0,,,,,,,[],False,,,,,,,73.6,0.0,u,0.0,True,592.0999999046326,36.0,60.0,40.0,261.13578917841613,[],"[960, 600]",ColorTask,104.0,78.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,195,498815,0.0-8.78-0.78,1.0,195.0,,,,,,,[],False,,,,,,,56.4,0.0,u,0.0,True,919.6999999284744,56.0,60.0,40.0,324.5526823708533,[],"[960, 600]",ColorTask,105.0,79.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,196,501065,0.0-8.79-0.79,1.0,196.0,,,,,,,[],False,,,,,,,73.6,0.0,u,0.0,True,969.7999999523163,59.0,60.0,40.0,214.80108437291145,[],"[960, 600]",ColorTask,106.0,80.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,197,503400,0.0-8.80-0.80,1.0,197.0,,,,,,,[],False,,,,,,,53.2,0.0,u,0.0,True,1011.7999999523163,61.0,60.0,40.0,261.29034788433114,[],"[960, 600]",ColorTask,107.0,81.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,198,505399,0.0-8.81-0.81,1.0,198.0,,,,,,,[],False,,,,,,,87.9,0.0,u,0.0,True,637.9000000953674,39.0,60.0,40.0,299.4890975084628,[],"[960, 600]",ColorTask,108.0,82.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,199,507349,0.0-8.82-0.82,1.0,199.0,,,,,,,[],False,,,,,,,87.9,1.0,i,1.0,True,603.1000000238419,37.0,60.0,40.0,278.2212347804079,[],"[960, 600]",ColorTask,109.0,83.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,200,509549,0.0-8.83-0.83,1.0,200.0,,,,,,,[],False,,,,,,,62.5,1.0,i,1.0,True,830.3000000715256,50.0,60.0,40.0,304.1113370034683,[],"[960, 600]",ColorTask,110.0,84.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,201,511549,0.0-8.84-0.84,1.0,201.0,,,,,,,[],False,,,,,,,87.9,0.0,u,0.0,True,586.5,36.0,60.0,40.0,326.9445590514298,[],"[960, 600]",ColorTask,111.0,85.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,202,513882,0.0-8.85-0.85,1.0,202.0,,,,,,,[],False,,,,,,,56.4,0.0,u,0.0,True,1041.6000000238419,63.0,60.0,40.0,226.8904815554021,[],"[960, 600]",ColorTask,112.0,86.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,203,515866,0.0-8.86-0.86,1.0,203.0,,,,,,,[],False,,,,,,,87.9,0.0,u,0.0,True,565.0,34.0,60.0,40.0,340.46125675420603,[],"[960, 600]",ColorTask,113.0,87.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,204,517799,0.0-8.87-0.87,1.0,204.0,,,,,,,[],False,,,,,,,87.9,1.0,i,1.0,True,594.1000000238419,36.0,60.0,40.0,255.59718644189192,[],"[960, 600]",ColorTask,114.0,88.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,205,520015,0.0-8.88-0.88,1.0,205.0,,,,,,,[],False,,,,,,,73.6,1.0,i,1.0,True,803.9000000953674,49.0,60.0,40.0,339.23995692015785,[],"[960, 600]",ColorTask,115.0,89.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,206,521933,0.0-8.89-0.89,1.0,206.0,,,,,,,[],False,,,,,,,62.5,0.0,u,0.0,True,608.8999999761581,37.0,60.0,40.0,245.83797826324536,[],"[960, 600]",ColorTask,116.0,90.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,207,524216,0.0-8.90-0.90,1.0,207.0,,,,,,,[],False,,,,,,,73.6,0.0,u,0.0,True,953.3999999761581,58.0,60.0,40.0,255.27656385201254,[],"[960, 600]",ColorTask,117.0,91.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,208,526549,0.0-8.91-0.91,1.0,208.0,,,,,,,[],False,,,,,,,56.4,0.0,u,0.0,True,1021.3000000715256,62.0,60.0,40.0,233.0536862559839,[],"[960, 600]",ColorTask,118.0,92.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,209,528983,0.0-8.92-0.92,1.0,209.0,,,,,,,[],False,,,,,,,56.4,1.0,i,1.0,True,1003.7000000476837,61.0,60.0,40.0,343.00528840226724,[],"[960, 600]",ColorTask,119.0,93.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,210,531316,0.0-8.93-0.93,1.0,210.0,,,,,,,[],False,,,,,,,50.0,0.0,i,1.0,False,964.7000000476837,58.0,60.0,40.0,313.12316550813074,[],"[960, 600]",ColorTask,118.0,94.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,211,533266,0.0-8.94-0.94,1.0,211.0,,,,,,,[],False,,,,,,,73.6,1.0,i,1.0,True,569.1999999284744,35.0,60.0,40.0,290.8858166805672,[],"[960, 600]",ColorTask,119.0,95.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,212,535583,0.0-8.95-0.95,1.0,212.0,,,,,,,[],False,,,,,,,53.2,0.0,i,1.0,False,921.3999999761581,56.0,60.0,40.0,326.7081886767858,[],"[960, 600]",ColorTask,118.0,96.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,213,537617,0.0-8.96-0.96,1.0,213.0,,,,,,,[],False,,,,,,,53.2,1.0,i,1.0,True,755.1999999284744,46.0,60.0,40.0,206.04026640932392,[],"[960, 600]",ColorTask,119.0,97.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,214,539766,0.0-8.97-0.97,1.0,214.0,,,,,,,[],False,,,,,,,62.5,0.0,u,0.0,True,815.1000000238419,49.0,60.0,40.0,257.69360191992484,[],"[960, 600]",ColorTask,120.0,98.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,215,542116,0.0-8.98-0.98,1.0,215.0,,,,,,,[],False,,,,,,,62.5,0.0,u,0.0,True,1013.5,61.0,60.0,40.0,271.1899571530886,[],"[960, 600]",ColorTask,121.0,99.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,216,544433,0.0-8.99-0.99,1.0,216.0,,,,,,,[],False,,,,,,,56.4,0.0,u,0.0,True,948.1000000238419,57.0,60.0,40.0,299.6000918498373,[],"[960, 600]",ColorTask,122.0,100.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,217,546900,0.0-8.100-0.100,1.0,217.0,,,,,,,[],False,,,,,,,53.2,1.0,i,1.0,True,1121.1000000238419,68.0,60.0,40.0,250.56190114803877,[],"[960, 600]",ColorTask,123.0,101.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,218,549633,0.0-8.101-0.101,1.0,218.0,,,,,,,[],False,,,,,,,50.0,1.0,i,1.0,True,1308.1000000238419,79.0,60.0,40.0,343.49341218054474,[],"[960, 600]",ColorTask,124.0,102.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,219,552116,0.0-8.102-0.102,1.0,219.0,,,,,,,[],False,,,,,,,56.4,1.0,i,1.0,True,1213.3999998569489,73.0,60.0,40.0,201.24787370532917,[],"[960, 600]",ColorTask,125.0,103.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,220,554600,0.0-8.103-0.103,1.0,220.0,,,,,,,[],False,,,,,,,56.4,0.0,u,0.0,True,1164.2999999523163,70.0,60.0,40.0,254.95474414849198,[],"[960, 600]",ColorTask,126.0,104.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,221,556900,0.0-8.104-0.104,1.0,221.0,,,,,,,[],False,,,,,,,50.0,0.0,u,0.0,True,956.4000000953674,58.0,60.0,40.0,257.08273013616724,[],"[960, 600]",ColorTask,127.0,105.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,222,558866,0.0-8.105-0.105,1.0,222.0,,,,,,,[],False,,,,,,,50.0,1.0,i,1.0,True,677.7000000476837,41.0,60.0,40.0,219.57181467113577,[],"[960, 600]",ColorTask,128.0,106.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,223,560816,0.0-8.106-0.106,1.0,223.0,,,,,,,[],False,,,,,,,73.6,1.0,i,1.0,True,603.8999999761581,37.0,60.0,40.0,280.17126350412127,[],"[960, 600]",ColorTask,129.0,107.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-rdm,224,562917,0.0-8.107-0.107,1.0,224.0,,,,,,,[],False,,,,,,,62.5,1.0,i,1.0,True,821.6000000238419,50.0,60.0,40.0,202.57455326092563,[],"[960, 600]",ColorTask,130.0,108.0,,,HRV,HRV_0259,2022-11-30 20:03:15
,wl-html-button-response,225,565197,0.0-9.0-0.0,,,,,,,,,,,,2277.100000023842,,0,,,,,,,,,,,,,,,,,,<h3>End of this session. Thank you!</h3><br>,['Close window'],HRV,HRV_0259,2022-11-30 20:03:15
