trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 2769.2999999988824, 'positionName': 'LEFT', 'positionCoords': [561.08, 363], 'bid': 4.24}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 2757.7999999988824, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 0.66}]",52503.79999999888,1669830187156,edamame,lox,4.24,0.66,-3.58,edamame,u,944.6000000014901,945,True,53951.5,1447.7000000011176,1669830188604,1448,944.8000000007451,HRV,HRV_0041,2022-11-30 17:47:43
28,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 2776.0999999996275, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 0.6900000000000001}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 2779.7999999988824, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 2.88}]",53951.699999999255,1669830188604,bagel and cc,rigatoni,0.6900000000000001,2.88,2.19,rigatoni,i,1146.9000000003725,1147,True,55611.09999999963,1659.4000000003725,1669830190264,1660,1147.0999999996275,HRV,HRV_0041,2022-11-30 17:47:43
29,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 2657.9000000003725, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 9.9}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 2648.4000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 9.08}]",55611.29999999888,1669830190264,fruitsalad,salad w chicken,9.9,9.08,-0.8200000000000003,salad w chicken,i,1447.1000000014901,1447,True,57567.59999999963,1956.300000000745,1669830192220,1956,1447.5,HRV,HRV_0041,2022-11-30 17:47:43
30,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 2703.2999999988824, 'positionName': 'LEFT', 'positionCoords': [559.08, 362.5], 'bid': 6.92}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 2782.0999999996275, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 8.28}]",57567.699999999255,1669830192220,corn cob,chickenfingers,6.92,8.28,1.3599999999999994,chickenfingers,i,1298.800000000745,1299,True,59379.90000000037,1812.2000000011176,1669830194032,1812,1299.2000000011176,HRV,HRV_0041,2022-11-30 17:47:43
31,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 2783.7999999988824, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 9.89}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 2787.4000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 9.52}]",59380.09999999963,1669830194033,banana,raisin bran w milk,9.89,9.52,-0.370000000000001,raisin bran w milk,i,1494.5999999996275,1494,True,61396.79999999888,2016.699999999255,1669830196049,2016,1494.9000000003725,HRV,HRV_0041,2022-11-30 17:47:43
32,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 2789.699999999255, 'positionName': 'LEFT', 'positionCoords': [560.08, 362.5], 'bid': 5.3500000000000005}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 2795.0999999996275, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 0.88}]",61396.90000000037,1669830196049,cherries,Tribe humus pita,5.3500000000000005,0.88,-4.470000000000001,cherries,u,1525.5999999996275,1526,True,63434.09999999963,2037.199999999255,1669830198087,2038,1526.0,HRV,HRV_0041,2022-11-30 17:47:43
33,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 2797, 'positionName': 'LEFT', 'positionCoords': [560.08, 363.5], 'bid': 5.71}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 2804.5, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363.5], 'bid': 5.43}]",63434.199999999255,1669830198087,eggsalad,turkeysandwich,5.71,5.43,-0.28000000000000025,turkeysandwich,i,1246.5,1247,True,65185.29999999888,1751.0999999996275,1669830199838,1751,1246.800000000745,HRV,HRV_0041,2022-11-30 17:47:43
34,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 2807.9000000003725, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 8.540000000000001}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 2649.699999999255, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 9.08}]",65185.5,1669830199838,froot loops w milk,salad w chicken,8.540000000000001,9.08,0.5399999999999991,salad w chicken,i,1305.2999999988824,1306,True,67007.59999999963,1822.0999999996275,1669830201660,1822,1305.699999999255,HRV,HRV_0041,2022-11-30 17:47:43
35,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 2809.9000000003725, 'positionName': 'LEFT', 'positionCoords': [561.08, 363], 'bid': 9.19}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 2810.699999999255, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 9.66}]",67007.79999999888,1669830201660,cheerios,steak,9.19,9.66,0.47000000000000064,steak,i,1042.800000000745,1043,True,68559.59999999963,1551.800000000745,1669830203212,1552,1043.2000000011176,HRV,HRV_0041,2022-11-30 17:47:43
36,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 2677.9000000003725, 'positionName': 'LEFT', 'positionCoords': [561.08, 363.5], 'bid': 7.33}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 2578.5, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 7.35}]",68559.79999999888,1669830203212,turkey sandwich,mac & cheese,7.33,7.35,0.019999999999999574,turkey sandwich,u,1203,1204,True,70280.29999999888,1720.5,1669830204933,1721,1203.2000000011176,HRV,HRV_0041,2022-11-30 17:47:43
37,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 2806.199999999255, 'positionName': 'LEFT', 'positionCoords': [561.08, 363.5], 'bid': 5.43}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 2696.2999999988824, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 0.91}]",70280.40000000037,1669830204933,turkeysandwich,seaweed,5.43,0.91,-4.52,turkeysandwich,u,922.1999999992549,922,True,71719.19999999925,1438.7999999988824,1669830206372,1439,922.5999999996275,HRV,HRV_0041,2022-11-30 17:47:43
38,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 2705.699999999255, 'positionName': 'LEFT', 'positionCoords': [561.08, 363.5], 'bid': 9.39}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 2806.0999999996275, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363.5], 'bid': 5.43}]",71719.29999999888,1669830206372,cantaloupe,turkeysandwich,9.39,5.43,-3.960000000000001,cantaloupe,u,1035.300000000745,1035,True,73263.0,1543.7000000011176,1669830207915,1543,1035.5,HRV,HRV_0041,2022-11-30 17:47:43
39,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 2786.7999999988824, 'positionName': 'LEFT', 'positionCoords': [559.08, 362.5], 'bid': 9.52}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 2669.199999999255, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 9.61}]",73263.19999999925,1669830207916,raisin bran w milk,sushi w_condiments,9.52,9.61,0.08999999999999986,sushi w_condiments,i,963.3000000007451,963,True,74738.09999999963,1474.9000000003725,1669830209391,1475,963.5999999996275,HRV,HRV_0041,2022-11-30 17:47:43
40,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 2812.9000000003725, 'positionName': 'LEFT', 'positionCoords': [560.08, 363.5], 'bid': 9.54}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 2659, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 9.9}]",74738.29999999888,1669830209391,luckycharms,fruitsalad,9.54,9.9,0.3600000000000012,fruitsalad,i,1011.2000000011176,1011,True,76267.59999999963,1529.300000000745,1669830210920,1529,1011.6000000014901,HRV,HRV_0041,2022-11-30 17:47:43
41,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 2817.0999999996275, 'positionName': 'LEFT', 'positionCoords': [559.08, 362.5], 'bid': 4.07}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 2777.9000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 2.88}]",76267.79999999888,1669830210920,tacos,rigatoni,4.07,2.88,-1.1900000000000004,tacos,u,1478.7000000011176,1479,True,78267.09999999963,1999.300000000745,1669830212920,2000,1479.1000000014901,HRV,HRV_0041,2022-11-30 17:47:43
42,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 2809.7999999988824, 'positionName': 'LEFT', 'positionCoords': [561.08, 363], 'bid': 9.19}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 2648.9000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 9.08}]",78267.29999999888,1669830212920,cheerios,salad w chicken,9.19,9.08,-0.10999999999999943,salad w chicken,i,1047.2000000011176,1047,True,79828.79999999888,1561.5,1669830214481,1561,1047.5,HRV,HRV_0041,2022-11-30 17:47:43
43,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 2700, 'positionName': 'LEFT', 'positionCoords': [559.08, 363], 'bid': 8.76}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 2667.9000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 9.61}]",79829.0,1669830214481,pear,sushi w_condiments,8.76,9.61,0.8499999999999996,sushi w_condiments,i,1021.6999999992549,1023,True,81364.69999999925,1535.699999999255,1669830216017,1536,1022.0,HRV,HRV_0041,2022-11-30 17:47:43
44,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 2730.5999999996275, 'positionName': 'LEFT', 'positionCoords': [560.08, 362.5], 'bid': 8.88}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 2773.9000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 8.950000000000001}]",81364.79999999888,1669830216017,grilled chicken strips,roastedpotatoes,8.88,8.950000000000001,0.07000000000000028,roastedpotatoes,i,1253.9000000003725,1255,True,83123.0,1758.2000000011176,1669830217776,1759,1254.300000000745,HRV,HRV_0041,2022-11-30 17:47:43
45,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 2815.199999999255, 'positionName': 'LEFT', 'positionCoords': [559.08, 362.5], 'bid': 4.07}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 2795.699999999255, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 0.88}]",83123.19999999925,1669830217776,tacos,Tribe humus pita,4.07,0.88,-3.1900000000000004,tacos,u,1151.2000000011176,1151,True,84787.19999999925,1664.0,1669830219440,1664,1151.5999999996275,HRV,HRV_0041,2022-11-30 17:47:43
46,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 2819.5, 'positionName': 'LEFT', 'positionCoords': [561.08, 363.5], 'bid': 3.86}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 2706.699999999255, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 0.76}]",84787.40000000037,1669830219440,hotdog w must,bagel plain,3.86,0.76,-3.0999999999999996,hotdog w must,u,1181.0999999996275,1181,True,86476.5,1689.0999999996275,1669830221129,1689,1181.5,HRV,HRV_0041,2022-11-30 17:47:43
47,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 2788.5999999996275, 'positionName': 'LEFT', 'positionCoords': [560.08, 362.5], 'bid': 5.3500000000000005}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 2752.9000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 1.74}]",86476.69999999925,1669830221129,cherries,cherry tomato,5.3500000000000005,1.74,-3.6100000000000003,cherries,u,1173.9000000003725,1174,True,88169.90000000037,1693.2000000011176,1669830222822,1693,1174.2000000011176,HRV,HRV_0041,2022-11-30 17:47:43
48,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 2691, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 9.31}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 2706.5999999996275, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363.5], 'bid': 9.39}]",88170.0,1669830222822,kiwi,cantaloupe,9.31,9.39,0.08000000000000007,cantaloupe,i,1112.5999999996275,1113,True,89797.90000000037,1627.9000000003725,1669830224450,1628,1112.9000000003725,HRV,HRV_0041,2022-11-30 17:47:43
49,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 2776.5, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 0.6900000000000001}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 2820.7999999988824, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 4.62}]",89798.09999999963,1669830224451,bagel and cc,blackbeanswithrice,0.6900000000000001,4.62,3.93,blackbeanswithrice,i,972.3000000007451,972,True,91291.09999999963,1493.0,1669830225944,1493,972.6999999992549,HRV,HRV_0041,2022-11-30 17:47:43
50,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 2733.5999999996275, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 8.06}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 2711.4000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 7.74}]",91291.29999999888,1669830225944,shreddedwheatwithmilk,yogurt no spoon,8.06,7.74,-0.3200000000000003,yogurt no spoon,i,1279.4000000003725,1279,True,93090.79999999888,1799.5,1669830227743,1799,1279.7000000011176,HRV,HRV_0041,2022-11-30 17:47:43
51,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 2748.0999999996275, 'positionName': 'LEFT', 'positionCoords': [561.08, 363.5], 'bid': 1.85}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 2822.7999999988824, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 362.5], 'bid': 1.45}]",93090.90000000037,1669830227743,avocado,raspberries,1.85,1.45,-0.40000000000000013,avocado,u,1199.7999999988824,1200,True,94810.69999999925,1719.7999999988824,1669830229463,1720,1200.0999999996275,HRV,HRV_0041,2022-11-30 17:47:43
52,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 2726.7999999988824, 'positionName': 'LEFT', 'positionCoords': [561.08, 363], 'bid': 9.32}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 2751.9000000003725, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 9.65}]",94810.79999999888,1669830229463,apple slices,sweetpotato,9.32,9.65,0.33000000000000007,sweetpotato,i,999.6000000014901,1000,True,96316.40000000037,1505.6000000014901,1669830230969,1506,999.9000000003725,HRV,HRV_0041,2022-11-30 17:47:43
53,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 2768.0999999996275, 'positionName': 'LEFT', 'positionCoords': [560.08, 363], 'bid': 1.19}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 2763.5999999996275, 'positionName': 'RIGHT', 'positionCoords': [1050.92, 363], 'bid': 1.4}]",96316.59999999963,1669830230969,olives,cocktailshrimp,1.19,1.4,0.20999999999999996,cocktailshrimp,i,1025.5999999996275,1026,True,97850.69999999925,1534.0999999996275,1669830232503,1534,1025.9000000003725,HRV,HRV_0041,2022-11-30 17:47:43
