success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,missTrial,missTrialMsg,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,73,194244,0.0-6.65-0.65,0.0,73.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,837.6000001430511,51.0,60.0,40.0,347.99653243896273,[],"[1024, 576]",ColorTask,28.0,66.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,74,196462,0.0-6.66-0.66,0.0,74.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,894.0,54.0,60.0,40.0,259.7929475976707,[],"[1024, 576]",ColorTask,29.0,67.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,75,198514,0.0-6.67-0.67,0.0,75.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,667.5,41.0,60.0,40.0,314.0119629953147,[],"[1024, 576]",ColorTask,30.0,68.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,76,200482,0.0-6.68-0.68,0.0,76.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,508.5000002384186,31.0,60.0,40.0,391.23876893113646,[],"[1024, 576]",ColorTask,31.0,69.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,77,202417,0.0-6.69-0.69,0.0,77.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,655.5,40.0,60.0,40.0,210.93830183376443,[],"[1024, 576]",ColorTask,32.0,70.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,78,204535,0.0-6.70-0.70,0.0,78.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,700.4000000953674,42.0,60.0,40.0,355.5669871204775,[],"[1024, 576]",ColorTask,33.0,71.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,79,206437,0.0-6.71-0.71,0.0,79.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,528.1999998092651,32.0,60.0,40.0,313.2977118647327,[],"[1024, 576]",ColorTask,34.0,72.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,80,208655,0.0-6.72-0.72,0.0,80.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,894.5999999046326,54.0,60.0,40.0,257.4707287301669,[],"[1024, 576]",ColorTask,33.0,73.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,81,210874,0.0-6.73-0.73,0.0,81.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,948.4000000953674,57.0,60.0,40.0,201.96593285369215,[],"[1024, 576]",ColorTask,34.0,74.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,82,212942,0.0-6.74-0.74,0.0,82.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,658.2000000476837,40.0,60.0,40.0,337.16691831317803,[],"[1024, 576]",ColorTask,33.0,75.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,83,215011,0.0-6.75-0.75,0.0,83.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,740.0,45.0,60.0,40.0,238.7238592935578,[],"[1024, 576]",ColorTask,34.0,76.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,84,217279,0.0-6.76-0.76,0.0,84.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,938.9000000953674,57.0,60.0,40.0,256.67746043008833,[],"[1024, 576]",ColorTask,35.0,77.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,85,219197,0.0-6.77-0.77,0.0,85.0,,,,,,,[],,,,False,,,,62.5,0.0,i,1.0,False,573.6999998092651,35.0,60.0,40.0,273.915471789557,[],"[1024, 576]",ColorTask,34.0,78.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,86,221366,0.0-6.78-0.78,0.0,86.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,753.1000001430511,46.0,60.0,40.0,336.43764541229973,[],"[1024, 576]",ColorTask,35.0,79.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,87,223534,0.0-6.79-0.79,0.0,87.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,806.5999999046326,49.0,60.0,40.0,299.6742795202661,[],"[1024, 576]",ColorTask,36.0,80.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,88,225386,0.0-6.80-0.80,0.0,88.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,581.3999998569489,35.0,60.0,40.0,203.78278333499028,[],"[1024, 576]",ColorTask,37.0,81.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,89,227237,0.0-6.81-0.81,0.0,89.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,551.2999999523163,34.0,60.0,40.0,218.1596971703137,[],"[1024, 576]",ColorTask,38.0,82.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,90,229456,0.0-6.82-0.82,0.0,90.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,848.2999999523163,51.0,60.0,40.0,303.4846495089616,[],"[1024, 576]",ColorTask,37.0,83.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,91,231341,0.0-6.83-0.83,0.0,91.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,574.5,35.0,60.0,40.0,240.976504909131,[],"[1024, 576]",ColorTask,38.0,84.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,92,233225,0.0-6.84-0.84,0.0,92.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,609.1000001430511,37.0,60.0,40.0,204.6950797548852,[],"[1024, 576]",ColorTask,39.0,85.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,93,235060,0.0-6.85-0.85,0.0,93.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,520.7999999523163,32.0,60.0,40.0,247.61351832296396,[],"[1024, 576]",ColorTask,40.0,86.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,94,237262,0.0-6.86-0.86,0.0,94.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,821.1999998092651,50.0,60.0,40.0,312.5663366017214,[],"[1024, 576]",ColorTask,41.0,87.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,95,239547,0.0-6.87-0.87,0.0,95.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,986.9000000953674,60.0,60.0,40.0,222.7407431521897,[],"[1024, 576]",ColorTask,42.0,88.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,96,241449,0.0-6.88-0.88,0.0,96.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,540.8999998569489,33.0,60.0,40.0,289.61945895142924,[],"[1024, 576]",ColorTask,43.0,89.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,97,244018,0.0-6.89-0.89,0.0,97.0,,,,,,,[],,,,False,,,,62.5,1.0,u,0.0,False,1120.1000001430511,68.0,60.0,40.0,382.68144090736973,[],"[1024, 576]",ColorTask,42.0,90.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,98,246103,0.0-6.90-0.90,0.0,98.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,802.0,49.0,60.0,40.0,206.23257829426257,[],"[1024, 576]",ColorTask,43.0,91.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,99,248154,0.0-6.91-0.91,0.0,99.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,704.2999999523163,43.0,60.0,40.0,269.89747009980965,[],"[1024, 576]",ColorTask,42.0,92.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,100,250056,0.0-6.92-0.92,0.0,100.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,495.89999985694885,30.0,60.0,40.0,349.7765913922298,[],"[1024, 576]",ColorTask,43.0,93.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,101,252107,0.0-6.93-0.93,0.0,101.0,,,,,,,[],,,,False,,,,62.5,0.0,i,1.0,False,584.2999999523163,36.0,60.0,40.0,384.85112567496077,[],"[1024, 576]",ColorTask,42.0,94.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,102,253926,0.0-6.94-0.94,0.0,102.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,491.7999999523163,30.0,60.0,40.0,256.6444862806588,[],"[1024, 576]",ColorTask,43.0,95.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,103,255994,0.0-6.95-0.95,0.0,103.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,606.5,37.0,60.0,40.0,388.79187818168975,[],"[1024, 576]",ColorTask,42.0,96.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,104,257996,0.0-6.96-0.96,0.0,104.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,619.6000001430511,38.0,60.0,40.0,301.6570627606663,[],"[1024, 576]",ColorTask,41.0,97.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,105,260014,0.0-6.97-0.97,0.0,105.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,562.5999999046326,34.0,60.0,40.0,385.9620567393596,[],"[1024, 576]",ColorTask,42.0,98.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,106,261899,0.0-6.98-0.98,0.0,106.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,518.3000001907349,32.0,60.0,40.0,284.2003175836569,[],"[1024, 576]",ColorTask,43.0,99.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,107,263750,0.0-6.99-0.99,0.0,107.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,562.0,34.0,60.0,40.0,228.16504009159104,[],"[1024, 576]",ColorTask,44.0,100.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,108,265919,0.0-6.100-0.100,0.0,108.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,772.6000001430511,47.0,60.0,40.0,332.58324375677347,[],"[1024, 576]",ColorTask,45.0,101.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,109,267737,0.0-6.101-0.101,0.0,109.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,529.7999999523163,32.0,60.0,40.0,223.66194483962926,[],"[1024, 576]",ColorTask,46.0,102.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,110,269706,0.0-6.102-0.102,0.0,110.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,538.3000001907349,33.0,60.0,40.0,357.50603103798363,[],"[1024, 576]",ColorTask,47.0,103.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,111,271607,0.0-6.103-0.103,0.0,111.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,628.0999999046326,38.0,60.0,40.0,204.6893654258346,[],"[1024, 576]",ColorTask,46.0,104.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,112,273092,0.0-6.104-0.104,0.0,112.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,129.5,8.0,60.0,40.0,293.7501049338605,[],"[1024, 576]",ColorTask,45.0,105.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,113,275110,0.0-6.105-0.105,0.0,113.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,684.2999999523163,42.0,60.0,40.0,251.69278399188238,[],"[1024, 576]",ColorTask,46.0,106.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,114,277228,0.0-6.106-0.106,0.0,114.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,694.2000000476837,42.0,60.0,40.0,353.0938052815467,[],"[1024, 576]",ColorTask,45.0,107.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,115,279280,0.0-6.107-0.107,0.0,115.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,738.2999999523163,45.0,60.0,40.0,240.43006613811215,[],"[1024, 576]",ColorTask,44.0,108.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-html-keyboard-response,116,286896,0.0-7.0-0.0,1.0,116.0,,,,,,,,6122.700000047684,1.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,117,289205,0.0-8.0-0.0,1.0,117.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,995.7999999523163,60.0,60.0,40.0,257.1374113894653,[],"[1024, 576]",ColorTask,45.0,1.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,118,291156,0.0-8.1-0.1,1.0,118.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,622.6999998092651,38.0,60.0,40.0,253.74865416537423,[],"[1024, 576]",ColorTask,44.0,2.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,119,293175,0.0-8.2-0.2,1.0,119.0,,,,,,,[],,,,False,,,,53.2,1.0,u,0.0,False,672.7000000476837,41.0,60.0,40.0,271.7518296313286,[],"[1024, 576]",ColorTask,43.0,3.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,120,295126,0.0-8.3-0.3,1.0,120.0,,,,,,,[],,,,False,,,,73.6,0.0,i,1.0,False,529.2999999523163,32.0,60.0,40.0,359.2871672475868,[],"[1024, 576]",ColorTask,42.0,4.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,121,297011,0.0-8.4-0.4,1.0,121.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,538.7000000476837,33.0,60.0,40.0,268.5515708758577,[],"[1024, 576]",ColorTask,43.0,5.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,122,299030,0.0-8.5-0.5,1.0,122.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,707.7000000476837,43.0,60.0,40.0,237.95691131027695,[],"[1024, 576]",ColorTask,44.0,6.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,123,301231,0.0-8.6-0.6,1.0,123.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,922.7000000476837,56.0,60.0,40.0,212.59893008211372,[],"[1024, 576]",ColorTask,45.0,7.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,124,303433,0.0-8.7-0.7,1.0,124.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,912.0,55.0,60.0,40.0,217.30621858681644,[],"[1024, 576]",ColorTask,46.0,8.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,125,306152,0.0-8.8-0.8,1.0,125.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1317.3999998569489,79.0,60.0,40.0,335.83121120165583,[],"[1024, 576]",ColorTask,47.0,9.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,126,308988,0.0-8.9-0.9,1.0,126.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,1415.7999999523163,85.0,60.0,40.0,357.72394804876967,[],"[1024, 576]",ColorTask,48.0,10.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,127,311356,0.0-8.10-0.10,1.0,127.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,903.0999999046326,55.0,60.0,40.0,394.7661762807812,[],"[1024, 576]",ColorTask,49.0,11.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,128,313324,0.0-8.11-0.11,1.0,128.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,683.1000001430511,41.0,60.0,40.0,223.8080441002046,[],"[1024, 576]",ColorTask,50.0,12.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,129,315259,0.0-8.12-0.12,1.0,129.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,648.5,39.0,60.0,40.0,220.1786710482336,[],"[1024, 576]",ColorTask,51.0,13.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,130,317628,0.0-8.13-0.13,1.0,130.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,917.2000000476837,55.0,60.0,40.0,399.9880991912437,[],"[1024, 576]",ColorTask,52.0,14.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,131,319479,0.0-8.14-0.14,1.0,131.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,482.09999990463257,29.0,60.0,40.0,305.28488398914396,[],"[1024, 576]",ColorTask,53.0,15.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,132,321548,0.0-8.15-0.15,1.0,132.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,615.2999999523163,37.0,60.0,40.0,396.46630565732687,[],"[1024, 576]",ColorTask,54.0,16.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,133,323433,0.0-8.16-0.16,1.0,133.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,616.1999998092651,37.0,60.0,40.0,200.54112048385866,[],"[1024, 576]",ColorTask,55.0,17.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,134,325334,0.0-8.17-0.17,1.0,134.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,531.1999998092651,32.0,60.0,40.0,304.2977033519826,[],"[1024, 576]",ColorTask,56.0,18.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,135,327336,0.0-8.18-0.18,1.0,135.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,725.5999999046326,44.0,60.0,40.0,204.14868927566138,[],"[1024, 576]",ColorTask,57.0,19.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,136,329371,0.0-8.19-0.19,1.0,136.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,597.4000000953674,36.0,60.0,40.0,379.2622486256911,[],"[1024, 576]",ColorTask,58.0,20.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,137,331439,0.0-8.20-0.20,1.0,137.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,695.3000001907349,42.0,60.0,40.0,314.89895291963956,[],"[1024, 576]",ColorTask,59.0,21.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,138,333591,0.0-8.21-0.21,1.0,138.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,862.1000001430511,52.0,60.0,40.0,222.27743194243436,[],"[1024, 576]",ColorTask,60.0,22.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,139,335576,0.0-8.22-0.22,1.0,139.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,660.8999998569489,40.0,60.0,40.0,263.710786304133,[],"[1024, 576]",ColorTask,61.0,23.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,140,337461,0.0-8.23-0.23,1.0,140.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,493.19999980926514,30.0,60.0,40.0,328.7349111768924,[],"[1024, 576]",ColorTask,62.0,24.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,141,339863,0.0-8.24-0.24,1.0,141.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,1010.7000000476837,61.0,60.0,40.0,328.06341760912824,[],"[1024, 576]",ColorTask,61.0,25.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,142,342548,0.0-8.25-0.25,1.0,142.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1355.0999999046326,82.0,60.0,40.0,252.38238289120486,[],"[1024, 576]",ColorTask,62.0,26.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,143,344383,0.0-8.26-0.26,1.0,143.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,557.7000000476837,34.0,60.0,40.0,200.52322225653512,[],"[1024, 576]",ColorTask,63.0,27.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,144,346401,0.0-8.27-0.27,1.0,144.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,568.0999999046326,35.0,60.0,40.0,378.5687538212255,[],"[1024, 576]",ColorTask,62.0,28.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,145,349004,0.0-8.28-0.28,1.0,145.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1184.7999999523163,72.0,60.0,40.0,340.44461122107714,[],"[1024, 576]",ColorTask,61.0,29.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,146,351072,0.0-8.29-0.29,1.0,146.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,717.0,43.0,60.0,40.0,283.7200940911874,[],"[1024, 576]",ColorTask,62.0,30.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,147,353424,0.0-8.30-0.30,1.0,147.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,1030.0,62.0,60.0,40.0,263.51478300839966,[],"[1024, 576]",ColorTask,63.0,31.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,148,355492,0.0-8.31-0.31,1.0,148.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,779.5,47.0,60.0,40.0,223.20118860419677,[],"[1024, 576]",ColorTask,64.0,32.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,149,357761,0.0-8.32-0.32,1.0,149.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,854.2999999523163,52.0,60.0,40.0,339.2475230000425,[],"[1024, 576]",ColorTask,65.0,33.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,150,359729,0.0-8.33-0.33,1.0,150.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,697.5999999046326,42.0,60.0,40.0,211.90189602407133,[],"[1024, 576]",ColorTask,66.0,34.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,151,361947,0.0-8.34-0.34,1.0,151.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,945.0,57.0,60.0,40.0,210.47344378602776,[],"[1024, 576]",ColorTask,67.0,35.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,152,364083,0.0-8.35-0.35,1.0,152.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,821.0,50.0,60.0,40.0,241.61923539428247,[],"[1024, 576]",ColorTask,68.0,36.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,153,366118,0.0-8.36-0.36,1.0,153.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,601.4000000953674,37.0,60.0,40.0,363.6318508702975,[],"[1024, 576]",ColorTask,69.0,37.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,154,368153,0.0-8.37-0.37,1.0,154.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,745.7999999523163,45.0,60.0,40.0,227.5542090698635,[],"[1024, 576]",ColorTask,70.0,38.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,155,370188,0.0-8.38-0.38,1.0,155.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,588.5999999046326,36.0,60.0,40.0,368.67305868117137,[],"[1024, 576]",ColorTask,71.0,39.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,156,372306,0.0-8.39-0.39,1.0,156.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,727.8999998569489,44.0,60.0,40.0,325.25754511976027,[],"[1024, 576]",ColorTask,72.0,40.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,157,374258,0.0-8.40-0.40,1.0,157.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,676.1000001430511,41.0,60.0,40.0,216.05698011849677,[],"[1024, 576]",ColorTask,73.0,41.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,158,376092,0.0-8.41-0.41,1.0,158.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,508.5,31.0,60.0,40.0,263.97221600987655,[],"[1024, 576]",ColorTask,74.0,42.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,159,378227,0.0-8.42-0.42,1.0,159.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,694.9000000953674,42.0,60.0,40.0,380.7938985900621,[],"[1024, 576]",ColorTask,73.0,43.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,160,381030,0.0-8.43-0.43,1.0,160.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,1463.8999998569489,88.0,60.0,40.0,268.45159354206754,[],"[1024, 576]",ColorTask,74.0,44.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,161,383131,0.0-8.44-0.44,1.0,161.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,772.1999998092651,47.0,60.0,40.0,264.293438896489,[],"[1024, 576]",ColorTask,73.0,45.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,162,385650,0.0-8.45-0.45,1.0,162.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1155.2999999523163,70.0,60.0,40.0,290.6150831622499,[],"[1024, 576]",ColorTask,74.0,46.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,163,387935,0.0-8.46-0.46,1.0,163.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,997.2999997138977,60.0,60.0,40.0,222.33303803652842,[],"[1024, 576]",ColorTask,75.0,47.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,164,389853,0.0-8.47-0.47,1.0,164.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,607.4000000953674,37.0,60.0,40.0,237.96045949453566,[],"[1024, 576]",ColorTask,76.0,48.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,165,391688,0.0-8.48-0.48,1.0,165.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,499.7000000476837,30.0,60.0,40.0,279.4030092264464,[],"[1024, 576]",ColorTask,77.0,49.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,166,393707,0.0-8.49-0.49,1.0,166.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,672.7999999523163,41.0,60.0,40.0,270.1417621693554,[],"[1024, 576]",ColorTask,78.0,50.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,167,395958,0.0-8.50-0.50,1.0,167.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,889.7000000476837,54.0,60.0,40.0,287.808843814823,[],"[1024, 576]",ColorTask,79.0,51.0,,,HRV,HRV_0323,2022-12-01 01:17:09
,wl-rdm,168,397960,0.0-8.51-0.51,1.0,168.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,586.1000001430511,36.0,60.0,40.0,339.82207611300487,[],"[1024, 576]",ColorTask,80.0,52.0,,,HRV,HRV_0323,2022-12-01 01:17:09
