trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 2057.899999856949, 'positionName': 'LEFT', 'positionCoords': [573.04, 300.5], 'bid': 9.76}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 2298.199999809265, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 299.5], 'bid': 9.12}]",32323.799999952316,1669856727827,eggsalad,cherries,9.76,9.12,-0.6400000000000006,cherries,558.2000000476837,559,558.5999999046326,True,i,33393.299999952316,1069.5,1669856728896,1069,,HRV,HRV_0323,2022-12-01 01:08:28
28,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 2033.5999999046326, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 9.09}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 2298.399999856949, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 9.07}]",33393.299999952316,1669856728896,cantaloupe,shreddedwheatwithmilk,9.09,9.07,-0.019999999999999574,shreddedwheatwithmilk,726.7000000476837,727,727.0,True,i,34634.299999952316,1241.0,1669856730137,1241,,HRV,HRV_0323,2022-12-01 01:08:28
29,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 2296.2999999523163, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 9.61}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 2000.1999998092651, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300.5], 'bid': 9.68}]",34634.39999985695,1669856730138,burger,turkey sandwich,9.61,9.68,0.07000000000000028,burger,555.6000001430511,555,555.9000000953674,True,u,35696.299999952316,1061.9000000953674,1669856731199,1061,,HRV,HRV_0323,2022-12-01 01:08:28
30,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 2318, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 8.32}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 2117.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 7.7}]",35696.5,1669856731200,cherry tomato,olives,8.32,7.7,-0.6200000000000001,olives,463.5,463,463.7999999523163,True,i,36662.199999809265,965.6999998092651,1669856732165,965,,HRV,HRV_0323,2022-12-01 01:08:28
31,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 2318.899999856949, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 3.18}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 2338.7999999523163, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 7.83}]",36662.299999952316,1669856732165,steak,bagel and cc,3.18,7.83,4.65,steak,797.7000000476837,798,797.8999998569489,True,u,37977.39999985695,1315.0999999046326,1669856733481,1316,,HRV,HRV_0323,2022-12-01 01:08:28
32,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 2009.3999998569489, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 9.44}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 2167.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 9.42}]",37977.5,1669856733481,veggieswithdip,cocktailshrimp,9.44,9.42,-0.019999999999999574,veggieswithdip,436.39999985694885,436,436.89999985694885,True,u,38925.699999809265,948.1999998092651,1669856734429,948,,HRV,HRV_0323,2022-12-01 01:08:28
33,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 2360.0999999046326, 'positionName': 'LEFT', 'positionCoords': [572.04, 299.5], 'bid': 8.78}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 2007.1999998092651, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300.5], 'bid': 7.76}]",38925.89999985695,1669856734429,rigatoni,ice cream sundae 002,8.78,7.76,-1.0199999999999996,ice cream sundae 002,542.1000001430511,542,542.2999999523163,True,i,39979.89999985695,1054.0,1669856735483,1054,,HRV,HRV_0323,2022-12-01 01:08:28
34,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 2380.0999999046326, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 1.8}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 2254.699999809265, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300.5], 'bid': 2.15}]",39980.199999809265,1669856735483,chickenfingers,chicken nuggets2,1.8,2.15,0.34999999999999987,chicken nuggets2,1559.8000001907349,1561,1560.2000000476837,True,i,42047.199999809265,2067.0,1669856737550,2067,,HRV,HRV_0323,2022-12-01 01:08:28
35,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 2009.5, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 9.44}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 2317.899999856949, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 8.32}]",42047.39999985695,1669856737550,veggieswithdip,cherry tomato,9.44,8.32,-1.1199999999999992,veggieswithdip,446.7000000476837,447,446.90000009536743,True,u,43011.0,963.6000001430511,1669856738514,964,,HRV,HRV_0323,2022-12-01 01:08:28
36,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 2407.699999809265, 'positionName': 'LEFT', 'positionCoords': [574.04, 300], 'bid': 8.43}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 2014.3999998569489, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 299.5], 'bid': 8.49}]",43011.199999809265,1669856738514,edamame,grilled chicken strips,8.43,8.49,0.0600000000000005,edamame,736.8000001907349,737,737.0,True,u,44253.09999990463,1241.9000000953674,1669856739756,1242,,HRV,HRV_0323,2022-12-01 01:08:28
37,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 2407.7999999523163, 'positionName': 'LEFT', 'positionCoords': [574.04, 300], 'bid': 7.99}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 2318.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 8.32}]",44253.199999809265,1669856739756,cheerios,cherry tomato,7.99,8.32,0.33000000000000007,cherry tomato,600.8000001907349,602,601.2000000476837,True,i,45368.59999990463,1115.4000000953674,1669856740872,1116,,HRV,HRV_0323,2022-12-01 01:08:28
38,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 2013, 'positionName': 'LEFT', 'positionCoords': [574.04, 300], 'bid': 9.12}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 2410.899999856949, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 9.79}]",45368.699999809265,1669856740872,orange slices,blackbeanswithrice,9.12,9.79,0.6699999999999999,orange slices,629.3000001907349,629,629.5,True,u,46498.89999985695,1130.2000000476837,1669856742002,1130,,HRV,HRV_0323,2022-12-01 01:08:28
39,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 2189.399999856949, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 9.42}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 2412.199999809265, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300.5], 'bid': 9.47}]",46499.0,1669856742002,cocktailshrimp,omelette,9.42,9.47,0.05000000000000071,cocktailshrimp,455.09999990463257,456,455.2999999523163,True,u,47464.59999990463,965.5999999046326,1669856742968,966,,HRV,HRV_0323,2022-12-01 01:08:28
40,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 2295.5, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 9.61}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 2013.1999998092651, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 9.12}]",47464.799999952316,1669856742968,burger,orange slices,9.61,9.12,-0.4900000000000002,burger,825.2000000476837,825,825.3999998569489,True,u,48797.39999985695,1332.5999999046326,1669856744300,1332,,HRV,HRV_0323,2022-12-01 01:08:28
41,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 2005.6999998092651, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 1.67}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 2412.399999856949, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 299.5], 'bid': 7.61}]",48797.39999985695,1669856744301,popsicles,rigatoni and sauce,1.67,7.61,5.94,rigatoni and sauce,1054.5,1054,1054.6000001430511,True,i,50371.699999809265,1574.2999999523163,1669856745875,1574,,HRV,HRV_0323,2022-12-01 01:08:28
42,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 2414.399999856949, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 3.95}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 2413.899999856949, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 299.5], 'bid': 7.61}]",50371.799999952316,1669856745875,burrito,rigatoni and sauce,3.95,7.61,3.66,rigatoni and sauce,846.2000000476837,846,846.3999998569489,True,i,51733.09999990463,1361.2999999523163,1669856747236,1361,,HRV,HRV_0323,2022-12-01 01:08:28
43,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 2015.2999999523163, 'positionName': 'LEFT', 'positionCoords': [573.04, 300.5], 'bid': 7.56}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 2318.199999809265, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 3.18}]",51733.299999952316,1669856747236,salmon,steak,7.56,3.18,-4.379999999999999,steak,572.7000000476837,573,572.8999998569489,True,i,52807.799999952316,1074.5,1669856748311,1075,,HRV,HRV_0323,2022-12-01 01:08:28
44,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 2409.199999809265, 'positionName': 'LEFT', 'positionCoords': [574.04, 300], 'bid': 7.99}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 2415.899999856949, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 9.39}]",52807.89999985695,1669856748311,cheerios,banana,7.99,9.39,1.4000000000000004,cheerios,494.10000014305115,494,494.2999999523163,True,u,53802.59999990463,994.7000000476837,1669856749306,995,,HRV,HRV_0323,2022-12-01 01:08:28
45,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 2254.5, 'positionName': 'LEFT', 'positionCoords': [573.04, 300.5], 'bid': 2.15}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 2417.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 299.5], 'bid': 8.89}]",53802.699999809265,1669856749306,chicken nuggets2,raspberries,2.15,8.89,6.74,raspberries,647.3000001907349,647,647.6000001430511,True,i,54951.699999809265,1149.0,1669856750455,1149,,HRV,HRV_0323,2022-12-01 01:08:28
46,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 2418.899999856949, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 8.58}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 2019.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300.5], 'bid': 9.6}]",54951.799999952316,1669856750455,avocado,turkeysandwich,8.58,9.6,1.0199999999999996,turkeysandwich,658.5999999046326,659,658.7999999523163,True,i,56117.0,1165.2000000476837,1669856751620,1165,,HRV,HRV_0323,2022-12-01 01:08:28
47,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 2109.0999999046326, 'positionName': 'LEFT', 'positionCoords': [572.04, 299.5], 'bid': 7.73}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 2001.6999998092651, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300.5], 'bid': 1.38}]",56117.09999990463,1669856751620,blueberries,hotdog w must,7.73,1.38,-6.3500000000000005,blueberries,722.7999999523163,723,723.2999999523163,True,u,57340.799999952316,1223.7000000476837,1669856752844,1224,,HRV,HRV_0323,2022-12-01 01:08:28
48,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 2189.7999999523163, 'positionName': 'LEFT', 'positionCoords': [574.04, 300], 'bid': 8.06}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 2317, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 8.32}]",57340.89999985695,1669856752844,baked potato,cherry tomato,8.06,8.32,0.2599999999999998,baked potato,623.4000000953674,624,623.7000000476837,True,u,58473.199999809265,1132.2999999523163,1669856753976,1132,,HRV,HRV_0323,2022-12-01 01:08:28
49,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 2274.0999999046326, 'positionName': 'LEFT', 'positionCoords': [573.04, 300.5], 'bid': 2.15}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 2004.5, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 1.67}]",58473.299999952316,1669856753976,chicken nuggets2,popsicles,2.15,1.67,-0.48,popsicles,530.7999999523163,532,531.0999999046326,True,i,59514.39999985695,1041.0999999046326,1669856755017,1041,,HRV,HRV_0323,2022-12-01 01:08:28
50,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 2018.0999999046326, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 9}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 1990.6999998092651, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 9.02}]",59514.5,1669856755018,mac & cheese,strawberries,9.0,9.02,0.019999999999999574,mac & cheese,621.5,621,621.6999998092651,True,u,60645.59999990463,1131.0999999046326,1669856756149,1131,,HRV,HRV_0323,2022-12-01 01:08:28
51,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 2006.1999998092651, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 7.76}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 2415.7999999523163, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 3.95}]",60645.699999809265,1669856756149,ice cream sundae 002,burrito,7.76,3.95,-3.8099999999999996,ice cream sundae 002,928.3000001907349,928,928.5,True,u,62082.799999952316,1437.1000001430511,1669856757586,1437,,HRV,HRV_0323,2022-12-01 01:08:28
52,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 2275.399999856949, 'positionName': 'LEFT', 'positionCoords': [573.04, 300], 'bid': 9.69}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 2114.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 8.82}]",62082.89999985695,1669856757586,kiwi,hashbrowns,9.69,8.82,-0.8699999999999992,kiwi,745.2000000476837,746,745.6000001430511,True,u,63334.199999809265,1251.2999999523163,1669856758837,1251,,HRV,HRV_0323,2022-12-01 01:08:28
53,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 2010.1999998092651, 'positionName': 'LEFT', 'positionCoords': [574.04, 300.5], 'bid': 9.09}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 2416.699999809265, 'positionName': 'RIGHT', 'positionCoords': [1064.96, 300], 'bid': 9.39}]",63334.299999952316,1669856758837,eggs,banana,9.09,9.39,0.3000000000000007,eggs,447.7000000476837,448,448.0,True,u,64288.39999985695,954.0999999046326,1669856759791,954,,HRV,HRV_0323,2022-12-01 01:08:28
